"TOA5","CR1000_3","CR1000","86615","CR1000.Std.31.03","CPU:COMPASS_MU_programs.CR1","51035","Table1"
"TIMESTAMP","RECORD","Statname","BattV","RedoxRa(1)","RedoxRa(2)","RedoxRa(3)","RedoxRa(4)","RedoxRa(5)","RedoxRa(6)","RedoxRa(7)","RedoxRa(8)","RedoxRa(9)","RedoxRa(10)","RedoxRa(11)","RedoxRa(12)","RedoxRa(13)","RedoxRa(14)","RedoxRa(15)","RedoxRa(16)","RedoxRa(17)","RedoxRa(18)","RedoxRa(19)","RedoxRa(20)","RedoxRb(1)","RedoxRb(2)","RedoxRb(3)","RedoxRb(4)","RedoxRb(5)","RedoxRb(6)","RedoxRb(7)","RedoxRb(8)","RedoxRb(9)","RedoxRb(10)","RedoxRb(11)","RedoxRb(12)","RedoxRb(13)","RedoxRb(14)","RedoxRb(15)","RedoxRb(16)","RedoxRb(17)","RedoxRb(18)","RedoxRb(19)","RedoxRb(20)"
"2023-06-05 16:45:00",8,"NAN",12.46,454.5455,509.4662,514.2419,532.6625,515.9476,530.7864,535.221,551.4243,1334.982,424.5268,528.3986,546.8192,382.5687,496.5036,522.77,545.4547,1327.478,507.4195,510.8307,542.5551,439.7067,493.2629,497.0153,515.6064,503.8377,514.5831,518.1649,534.3682,1470.92,410.1996,511.8541,529.0807,374.5523,481.3236,506.2256,528.228,1463.415,515.6064,499.4031,526.3518
"2023-06-05 16:50:00",9,"NAN",12.45,452.6694,509.9779,514.4125,532.492,516.4592,531.1275,535.221,551.2537,1332.083,425.7207,528.7397,546.6486,382.5687,496.5036,522.9406,545.4547,1325.772,507.5901,511.1718,542.8962,438.3422,493.4335,497.3564,515.9476,504.52,514.5831,518.3354,534.3682,1468.02,411.3936,511.513,529.4219,374.8935,481.6648,506.5667,528.5691,1462.05,515.777,500.0854,526.6929
"2023-06-05 16:55:00",10,"NAN",12.44,452.8399,510.4896,514.9242,533.0037,516.8004,531.2981,535.3915,551.2537,1331.401,425.8913,528.7397,546.8192,382.7393,496.8447,522.9406,545.4547,1329.013,508.2723,511.513,543.2374,438.8539,494.2863,497.8681,516.2887,505.0316,515.4359,518.506,534.7093,1468.191,412.4169,512.3658,529.4219,375.2346,482.1765,506.7373,528.7397,1465.12,516.4592,500.7676,527.2046
"2023-06-05 17:00:00",11,"NAN",12.43,453.1836,511.0042,514.9271,532.8361,517.4855,531.301,535.7357,551.2568,1330.214,427.0876,528.9131,546.8222,382.7414,497.0181,522.9435,545.2871,1326.291,508.1046,511.857,543.0698,439.368,494.6302,498.212,516.6327,505.7167,515.6093,519.0206,534.7123,1466.152,413.272,512.3687,529.5954,375.2367,482.6908,506.9107,528.9131,1462.229,516.6327,501.1115,527.5487
"2023-06-05 17:05:00",12,"NAN",12.43,453.3539,511.3451,515.268,533.0064,517.6558,531.8125,535.7354,551.2566,1329.02,428.1108,528.913,546.6514,382.5707,497.0179,523.1138,545.4575,1327.996,508.2749,512.1979,543.2402,439.8795,495.3122,498.5529,516.9736,506.2282,515.9503,519.532,535.2238,1464.616,414.6364,512.8801,530.2775,375.4071,482.8612,507.2516,528.913,1463.593,516.9736,501.7936,527.719
"2023-06-05 17:10:00",13,"NAN",12.42,453.693,511.8544,515.4362,533.004,518.1652,531.8101,535.9036,551.2541,1328.331,428.7911,529.4222,546.9901,382.569,497.0156,522.9409,545.1139,1329.184,508.4432,512.5367,543.4083,440.2187,495.9922,498.8918,517.1418,506.9081,516.289,519.8708,535.2213,1463.075,415.6578,513.2189,530.275,375.7465,483.2001,507.4198,529.0811,1464.61,517.6535,502.1324,528.0577
"2023-06-05 17:15:00",14,"NAN",12.42,454.375,512.1953,515.6065,533.3448,518.6766,532.1509,536.0739,551.2538,1325.09,429.8142,529.2514,546.9897,382.5688,497.3564,523.1112,545.2841,1326.113,508.7841,512.5364,543.408,440.9007,496.3331,499.4032,517.3121,507.4196,516.6299,519.8705,535.3916,1459.151,416.681,513.3892,530.6159,375.5757,483.3704,507.4196,528.9103,1461.027,517.8238,502.1321,528.228
"2023-06-05 17:20:00",15,"NAN",12.41,454.3799,512.8831,515.9532,533.5212,519.0233,532.1567,536.2502,551.2598,1322.887,430.6717,529.4277,546.9957,382.914,497.3618,523.1168,545.1195,1327.663,509.1307,513.0536,543.755,441.2466,497.0207,499.7497,517.9999,507.9367,516.9766,520.2173,535.5679,1456.779,417.1972,513.3948,530.6216,376.2621,483.7168,507.5956,529.2571,1462.749,518.5117,502.8199,528.4043
"2023-06-05 17:25:00",16,"NAN",12.41,454.7245,513.0576,516.2983,533.6958,519.539,532.6724,536.2543,551.2639,1322.726,431.3572,529.6023,547.1704,382.7464,497.3656,523.1208,545.1236,1327.161,509.3051,513.0576,543.5886,441.5911,497.5362,500.2652,518.0039,508.6229,517.4922,520.5624,535.7426,1455.767,418.2238,513.5692,530.9668,376.0944,484.0616,507.9406,529.4317,1462.078,518.8567,503.3354,528.92
"2023-06-05 17:30:00",17,"NAN",12.41,455.4057,513.568,516.6381,533.6945,519.8788,532.6711,536.4235,551.2626,1321.188,432.209,529.601,547.1691,382.4043,497.535,523.1196,544.9517,1326.987,509.8156,513.3974,543.9283,442.2722,498.2172,500.4345,518.3438,509.1333,517.8321,520.7316,535.7413,1454.228,419.2461,514.4208,530.9655,376.0934,484.4016,508.2805,529.2598,1461.733,519.1966,503.8458,529.2598
"2023-06-05 17:35:00",18,"NAN",12.4,455.5956,513.7604,516.6602,533.8878,520.2421,532.8644,536.7875,551.2861,1318.345,433.2508,529.6235,547.1924,382.4206,497.8973,523.3124,544.975,1326.873,510.0079,513.931,544.1221,442.4617,498.409,500.797,518.707,509.4962,518.1953,521.095,535.9347,1450.367,420.7991,514.4427,531.3293,376.2801,484.5928,508.3022,529.453,1461.113,519.901,504.2084,529.6235
"2023-06-05 17:40:00",19,"NAN",12.39,455.5781,514.0817,516.6402,533.8672,520.5632,533.0144,536.7668,551.4354,1317.441,434.2575,529.9442,547.1713,382.5764,498.0486,523.2922,544.6128,1326.481,510.1588,514.2523,544.2717,442.9563,499.2426,501.1188,518.8575,510.1588,518.3458,521.5865,535.914,1449.287,421.6357,514.2523,531.3088,376.4361,484.9152,508.6237,529.6031,1460.715,520.0515,504.5301,529.9442
"2023-06-05 17:45:00",20,"NAN",12.39,456.0919,514.4254,517.325,534.0403,520.9068,533.017,536.7694,551.2675,1315.912,435.1124,530.1174,547.1739,382.5782,497.8805,523.2947,544.6154,1324.27,510.1612,514.2548,544.2743,443.4701,499.7567,501.6329,519.0306,510.5023,518.5189,521.5891,536.2577,1447.589,422.8317,515.1076,531.3113,376.6085,484.9175,508.6261,529.7762,1459.017,520.3951,505.2148,529.9468
"2023-06-05 17:50:00",21,"NAN",12.39,456.6073,514.9411,517.329,534.3857,521.4227,533.1918,537.1148,551.2719,1314.899,436.1393,530.2921,547.1782,382.4107,497.7139,523.4695,544.6198,1324.11,510.5064,514.9411,544.6198,443.9853,499.9312,501.8075,519.3759,511.0181,519.0347,521.7638,536.262,1446.747,423.5173,515.1117,531.8272,376.6115,485.0919,508.8007,529.6099,1457.834,520.5698,505.5599,530.1216
"2023-06-05 17:55:00",22,"NAN",12.39,456.609,515.2842,517.3311,534.3878,521.5952,533.535,537.2874,551.274,1325.821,436.9938,530.4647,547.1804,382.4122,498.0569,523.4715,544.4512,1325.309,510.6789,515.2842,544.7924,444.3282,500.6154,502.3211,519.719,511.5317,518.8661,522.1069,536.4346,1459.887,424.7129,515.4548,531.8293,376.6129,485.4349,508.9732,529.7825,1459.546,521.0835,505.7325,530.4647
"2023-06-05 18:00:00",23,"NAN",12.38,456.9521,515.2864,517.6744,534.3901,522.1092,533.5372,537.4603,551.1058,1325.997,437.8485,530.6376,547.3533,382.4138,498.0591,523.3032,544.6241,1324.632,511.0222,515.2864,544.7947,444.5006,500.9587,502.4938,519.8918,512.0457,519.3801,522.4503,536.778,1460.234,425.7382,515.457,532.0021,376.7851,485.6076,509.3166,529.6141,1458.699,521.4269,506.2463,530.467
"2023-06-05 18:05:00",24,"NAN",12.38,457.1196,515.9652,517.8415,534.3865,522.1057,533.7042,537.4567,551.1021,1322.577,438.5278,530.4634,547.3495,382.4113,498.2263,523.2996,544.6205,1321.553,511.0188,515.6241,544.9616,444.8388,501.467,502.8316,520.2294,512.3833,519.8883,522.7879,536.6038,1456.472,426.4175,516.4769,531.9985,376.9531,485.7749,509.3131,529.9517,1455.107,521.5939,506.584,530.9752
"2023-06-05 18:10:00",25,"NAN",12.38,457.309,516.157,518.3745,534.7496,522.2977,533.8967,537.6494,551.2953,1323.484,439.3987,530.8264,547.3721,382.2564,498.2468,523.4917,544.4724,1320.243,511.0398,515.8159,544.9841,445.1982,501.9994,503.1934,520.4214,512.575,519.9097,522.98,536.7965,1456.702,427.4586,515.9865,532.191,376.9686,485.9654,509.3341,529.9735,1453.802,521.9565,507.1166,531.3381
"2023-06-05 18:15:00",26,"NAN",12.38,457.6426,516.6602,518.366,535.0819,522.8008,533.8879,537.8111,551.1156,1321.074,440.4149,530.9882,547.363,382.2501,498.4091,523.6536,544.4633,1320.562,511.3725,516.3191,545.3162,445.7026,502.3322,503.5262,520.754,513.0782,520.0717,523.3125,536.7877,1453.949,428.4749,516.1485,532.3528,377.133,486.2986,509.4962,529.9648,1453.608,522.2891,507.4494,531.4999
"2023-06-05 18:20:00",27,"NAN",12.38,457.8195,516.6674,518.7143,534.9188,523.1492,534.0659,538.1597,551.1233,1320.581,441.2739,531.1661,547.5413,382.2554,498.5866,523.4904,544.4709,1321.093,511.7208,516.4968,545.3238,446.05,502.5098,503.8744,520.5906,513.7676,520.42,523.4904,536.7951,1453.116,429.3337,517.1791,532.5308,376.9677,486.3053,509.6739,529.9722,1454.14,522.6375,507.7976,532.019
"2023-06-05 18:25:00",28,"NAN",12.38,457.98,516.6561,518.7029,534.907,523.4788,534.2247,538.1478,551.1111,1320.211,442.117,531.1545,547.3586,381.7353,498.5756,523.4788,544.2883,1320.552,511.7095,516.6561,545.4824,446.3813,502.8399,504.2044,521.0909,514.0975,520.5792,523.6494,537.1244,1452.402,430.1771,517.1677,532.6896,376.9594,486.4652,510.0038,529.9605,1453.084,522.7966,508.2981,531.8367
"2023-06-05 18:30:00",29,"NAN",12.38,458.161,517.5207,518.8853,535.2604,523.8319,534.2369,538.1601,551.1237,1319.558,442.6388,531.3372,547.5417,381.9146,498.7576,523.8319,544.3008,1320.582,512.0623,517.009,545.6653,446.9032,503.5336,504.5571,521.2733,514.4504,520.9322,524.0025,536.7955,1452.094,431.0398,517.009,532.8723,377.3091,486.6469,510.0154,530.3137,1452.435,523.3202,508.4803,532.3606
"2023-06-05 18:35:00",30,"NAN",12.37,458.1687,517.6999,519.2351,535.4399,524.0112,534.587,538.3397,551.1329,1316.851,443.1579,531.5166,547.7214,382.0915,498.5953,523.8406,544.1393,1319.069,512.2415,517.1882,545.845,446.7401,503.8832,504.7361,521.4526,515.1412,521.1115,524.0112,536.975,1448.707,431.7293,517.1882,532.8812,377.1448,486.8255,510.3651,530.3226,1451.436,523.3289,509.0005,532.3695
"2023-06-05 18:40:00",31,"NAN",12.37,458.3419,518.0441,519.0676,535.443,524.526,534.7607,538.5134,550.9656,1315.153,444.0134,531.3491,547.7246,381.9232,498.7688,523.6732,544.1425,1317.712,512.415,517.5323,545.6777,446.9132,504.2273,505.0802,521.6262,515.3148,521.285,524.526,537.1487,1447.18,432.4142,518.0441,533.0549,377.3176,486.6578,510.1975,530.1551,1450.08,523.6732,509.174,532.7137
"2023-06-05 18:45:00",32,"NAN",12.37,458.6805,518.3823,519.7469,535.4399,524.8642,534.7576,538.5103,551.3036,1315.316,444.6932,531.8578,547.5509,381.921,498.5954,523.8408,544.1393,1317.704,512.4121,517.8705,546.0157,447.593,504.7362,505.0773,521.7938,515.6531,521.6232,524.6936,537.1457,1446.319,433.094,517.7,533.0519,377.3154,486.6551,510.3652,530.1521,1449.389,523.8408,509.5123,532.8813
"2023-06-05 18:50:00",33,"NAN",12.37,459.2104,518.744,519.7675,535.6317,525.0555,534.9493,538.8727,550.9842,1312.468,444.5402,531.8788,547.9137,381.9361,498.1033,523.6909,544.1608,1316.562,512.7735,518.2322,546.3784,447.7813,505.0973,505.609,522.1556,516.3558,521.8145,524.8849,537.1669,1443.476,433.4523,517.891,533.0729,377.3304,486.8448,510.3853,530.173,1448.594,524.2026,509.8736,533.0729
"2023-06-05 18:55:00",34,"NAN",12.37,459.3773,519.081,519.9339,535.798,525.3926,535.1157,539.2097,551.321,1310.923,445.9013,532.0452,547.7388,381.9331,498.0994,523.8573,543.986,1315.528,512.9401,518.0575,546.033,448.1189,505.4344,505.7756,522.1515,516.5223,522.1515,525.222,537.3333,1441.93,434.8135,518.0575,533.2393,377.498,486.6704,510.7225,530.3394,1447.388,524.5396,510.3813,533.2393
"2023-06-05 19:00:00",35,"NAN",12.37,459.7332,519.4388,519.9506,535.8152,525.58,535.474,539.0563,551.168,1310.794,446.7685,531.8917,547.5857,381.9453,498.2859,523.8741,544.174,1314.376,513.1271,518.5859,546.3916,448.4744,505.9624,506.133,522.5093,516.8799,522.3387,525.58,537.6917,1441.976,435.6804,518.927,532.7446,377.51,486.686,510.7388,530.3564,1446.24,524.5564,510.7388,533.4269
"2023-06-05 19:05:00",36,"NAN",12.37,460.0808,519.446,520.299,536.3344,525.9285,535.4815,539.2345,551.0052,1308.765,447.4571,532.2403,547.4228,381.9507,498.1223,524.2225,544.011,1314.906,513.1342,518.7637,546.5698,449.163,506.3106,506.4812,522.5167,517.2284,522.5167,525.5873,537.5286,1439.096,436.5394,518.5931,533.4344,377.8565,486.8634,510.746,530.3638,1446.772,524.9049,511.0872,533.9462
"2023-06-05 19:10:00",37,"NAN",12.36,460.2446,519.609,520.2914,536.156,526.0913,535.4736,539.3972,551.1677,1305.505,448.3035,532.4031,547.5853,381.945,497.9444,524.2148,543.8324,1314.034,513.1267,518.9266,546.7324,449.4976,506.6444,506.6444,522.8502,517.562,522.6796,525.7502,537.6913,1434.639,437.3859,519.0972,533.4266,377.6804,486.8562,511.0797,530.5266,1445.728,525.2384,511.2502,534.1089
"2023-06-05 19:15:00",38,"NAN",12.36,460.2482,520.1249,520.6367,536.5014,526.6072,535.819,539.572,551.172,1305.174,448.9894,532.5778,547.5897,381.7774,498.1189,524.0484,543.8367,1313.533,513.4719,519.2719,546.7367,449.5012,506.9895,506.9895,523.0248,517.9072,523.0248,526.0955,537.8661,1434.139,438.0717,519.1013,533.6014,377.6833,487.0307,511.2542,530.7014,1444.886,525.5837,511.5954,534.1132
"2023-06-05 19:20:00",39,"NAN",12.36,460.0939,520.4844,520.9962,536.5203,526.7964,535.838,539.4204,551.0209,1304.196,448.664,532.5966,547.6089,381.7909,497.9659,523.8963,543.6853,1311.873,513.6606,519.6314,546.9266,449.517,507.3486,507.3486,523.3845,518.4373,523.2139,526.2846,537.8851,1433.166,437.9166,519.1196,533.7908,378.0378,486.8773,511.2723,530.7201,1443.061,525.6022,511.9547,534.4731
"2023-06-05 19:25:00",40,"NAN",12.36,460.2679,520.4883,521.0001,536.8655,526.8004,536.1832,539.7657,550.8544,1304.547,449.691,532.7712,547.7837,381.9644,497.9696,524.2415,544.0306,1311.712,513.6645,519.8059,547.2719,449.691,507.523,507.523,523.559,518.2706,523.559,526.6298,537.8891,1434.03,439.4552,519.4647,534.136,378.0407,486.8809,511.2761,530.7241,1442.56,525.9474,512.1291,534.6478
"2023-06-05 19:30:00",41,"NAN",12.36,460.6086,520.829,521.1702,536.865,526.7998,536.1826,539.9357,551.0244,1303.522,450.7141,532.7707,548.1243,382.1346,497.9691,524.0703,543.8594,1311.711,514.0051,520.1466,547.4419,450.2023,508.0343,507.8637,523.7291,518.6112,523.7291,526.7998,538.0591,1432.152,440.1371,519.6348,534.1354,378.0403,486.8804,511.4462,530.7235,1442.217,526.1174,512.4698,534.6472
"2023-06-05 19:35:00",42,"NAN",12.36,461.3005,521.3515,521.1809,536.876,527.493,536.5349,539.9468,551.0358,1305.255,451.2352,533.1229,548.3062,381.9719,498.15,524.2517,543.8706,1311.397,514.1863,520.1573,547.4532,450.894,508.386,508.0447,523.9105,519.1337,523.9105,526.9813,537.8997,1434.228,440.658,519.8161,534.8289,378.2187,486.8904,511.7979,530.5638,1441.735,526.2989,512.9921,534.9995
"2023-06-05 19:40:00",43,"NAN",12.36,461.2843,521.5038,521.6744,536.8572,527.4745,536.516,540.269,551.187,1300.774,451.7311,533.1041,548.4575,381.9584,497.6207,524.2333,543.5103,1310.327,514.3389,520.4802,547.434,450.8781,508.7093,508.3681,523.8921,519.4567,523.8921,526.9628,538.0513,1429.231,441.3249,520.3096,535.3218,378.2054,487.0439,511.78,530.7158,1441.172,526.7922,513.1447,535.1512
"2023-06-05 19:45:00",44,"NAN",12.36,461.8156,521.5258,521.8669,537.0504,527.4968,536.7092,540.2918,551.0396,1301.341,452.6031,533.2972,548.4806,381.6333,497.6417,524.0847,543.5332,1310.382,514.3605,520.6727,547.6276,451.4089,509.0719,508.7307,524.426,519.6491,524.2554,527.3262,538.074,1429.462,442.1965,520.5021,535.1738,378.0507,487.0645,511.8015,530.7382,1441.233,526.985,513.5075,535.515
"2023-06-05 19:50:00",45,"NAN",12.36,461.9792,522.0297,522.0297,537.2129,527.83,536.8717,540.6249,551.0314,1295.18,453.1081,533.6304,548.4724,381.6276,497.8048,524.2475,543.6956,1309.169,514.3528,521.0061,547.79,451.7433,509.4055,508.7231,524.4181,519.812,524.4181,527.3182,538.0659,1423.64,442.8723,520.6649,534.9951,378.045,487.0571,512.135,530.9008,1440.017,526.9771,513.841,535.6776
"2023-06-05 19:55:00",46,"NAN",12.36,461.9906,522.2131,522.2131,537.3967,528.0136,537.0555,540.6381,551.0449,1281.563,453.8017,533.6434,548.1447,381.637,497.6464,524.6016,543.5384,1310.054,514.7066,521.0189,547.8034,451.925,509.7592,509.0768,524.6016,520.3365,524.6016,527.843,538.2497,1407.979,443.3949,520.5071,534.8376,378.2249,487.2397,512.1476,530.7432,1440.735,527.1606,514.0242,535.6907
"2023-06-05 20:00:00",47,"NAN",12.36,462.354,522.5795,522.4089,537.5932,528.2096,537.0814,540.8348,551.0714,1277.701,453.6529,533.4985,547.8298,381.6553,497.4998,524.4562,543.5645,1309.605,514.7314,521.3852,547.8298,452.288,510.1249,509.4425,524.968,520.3615,524.7974,527.8684,538.2756,1402.246,443.2457,521.2146,534.5222,378.2431,487.0925,512.3428,530.9394,1440.122,527.5272,514.3902,535.7165
"2023-06-05 20:05:00",48,"NAN",12.35,462.6906,522.7448,522.4036,537.7584,528.7161,537.2465,540.8293,550.8952,1277.347,453.8189,533.6638,547.6536,381.8221,497.8359,524.2803,543.7296,1310.104,515.0674,521.7211,548.1655,452.6246,510.461,509.4373,525.1333,520.8681,525.3039,528.2043,538.4408,1402.573,443.5824,521.2093,534.6874,378.4099,487.0876,512.3376,530.934,1440.79,527.6924,514.5555,536.0522
"2023-06-05 20:10:00",49,"NAN",12.35,462.8542,522.9075,522.5663,537.0678,528.7081,537.2385,541.333,550.8869,1278.522,454.8357,533.9969,547.6454,381.6457,497.4872,524.443,543.3802,1310.425,515.0596,521.8839,548.3278,452.7885,510.6239,509.7709,525.296,521.2015,525.4666,528.1964,538.6033,1402.894,444.77,521.0309,534.6793,378.4042,487.2509,512.33,530.926,1440.939,527.8551,514.889,536.3854
"2023-06-05 20:15:00",50,"NAN",12.35,463.3808,523.436,522.9241,538.1086,529.2368,537.5967,541.009,550.9044,1279.586,455.5326,533.8433,547.6628,381.8285,497.6737,524.4597,543.3975,1310.637,515.4172,522.0711,548.3453,453.1441,511.152,509.9577,525.3127,521.3887,525.4833,528.5543,538.4498,1404.815,445.6372,521.218,534.6964,378.7575,487.437,512.5168,531.1135,1441.496,528.2131,514.9054,536.5731
"2023-06-05 20:20:00",51,"NAN",12.35,463.5615,523.4474,523.1063,537.7792,529.2484,537.7792,541.1915,550.9165,1279.785,456.2251,534.1962,547.3336,381.8369,497.5139,524.4711,543.4094,1312.202,515.5992,522.2532,548.5279,453.4952,510.9926,510.3101,525.6655,521.7413,525.6655,528.5659,538.6322,1404.504,446.3294,522.4238,534.7081,378.7658,487.277,512.8693,531.1251,1443.063,528.5659,515.4285,536.7554
"2023-06-05 20:25:00",52,"NAN",12.35,463.7298,523.786,523.2742,538.1176,529.5869,537.947,541.5299,551.0843,1281.314,456.9052,534.5347,547.5014,381.8349,497.5114,524.6391,543.4067,1313.389,515.5965,522.5917,548.5251,453.6635,511.3311,510.4781,526.004,521.9092,526.1746,529.0751,538.6295,1406.374,447.0096,521.7386,534.5347,378.9344,487.6158,512.696,530.9518,1444.25,528.9044,515.7672,536.9233
"2023-06-05 20:30:00",53,"NAN",12.35,463.908,523.9651,523.2827,538.1264,529.7662,537.9557,541.5388,551.0933,1282.87,457.2539,534.5435,547.5103,381.6705,497.6901,524.8182,543.4155,1312.387,515.9462,522.6002,548.7047,454.1828,511.6807,510.657,526.0126,522.259,526.3538,529.2543,538.8088,1408.444,447.6993,521.5765,534.7141,378.77,487.6237,512.8751,531.1311,1443.25,529.0837,515.9462,537.2733
"2023-06-05 20:35:00",54,"NAN",12.35,463.9091,524.1371,523.6253,538.4691,529.9382,538.1278,541.7108,551.0947,1281.85,457.7669,534.5449,547.5118,381.6715,497.6914,524.4784,543.4169,1313.755,516.1182,522.9428,548.8767,454.3546,512.1939,510.9996,526.3552,522.6016,526.3552,529.4263,538.9809,1407.424,448.383,522.431,534.7155,379.1122,487.625,513.047,531.3031,1444.619,529.2557,516.2888,537.4453
"2023-06-05 20:40:00",55,"NAN",12.35,464.5958,524.4831,523.63,538.6445,530.2842,538.3033,541.7156,551.0997,1283.568,458.2829,534.7203,547.3461,381.6749,497.6959,524.4831,543.4218,1313.767,516.1228,522.9476,548.8817,454.8705,512.881,511.3454,526.5305,522.9476,526.1893,529.4311,538.9857,1409.655,448.8989,523.1182,535.0615,378.945,487.6294,513.2222,531.4785,1445.314,529.6017,516.6346,537.6208
"2023-06-05 20:45:00",56,"NAN",12.35,464.767,524.9957,523.9719,538.4746,530.4555,538.304,542.0576,551.1004,1285.275,459.1366,535.0622,547.688,381.6754,497.5259,524.825,543.252,1314.963,516.2941,523.2895,549.2236,455.383,513.0523,511.5167,526.7018,523.1188,526.8725,529.9436,539.3277,1412.046,449.5819,522.7776,535.2328,378.9455,487.8007,513.2229,531.4792,1446.681,529.773,516.8059,537.7921
