#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:2411E508596FD910 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XA6-539-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	20.713000	53.900000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1013.741000	27.504000	59.685000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
13-06-2023	07:38:41.835	-143.193	88.627	23.216	247	0	OK	13-06-2023	07:38:41.835	-143.193	18.140	OK	13-06-2023	07:38:41.835	-143.193	1010	OK
13-06-2023	07:43:41.698	156.670	88.542	23.230	247	0	OK	13-06-2023	07:43:41.698	156.670	18.133	OK	13-06-2023	07:43:41.698	156.670	1009	OK
13-06-2023	07:48:41.693	456.665	88.394	23.249	246	0	OK	13-06-2023	07:48:41.693	456.665	18.135	OK	13-06-2023	07:48:41.693	456.665	1009	OK
13-06-2023	07:53:41.694	756.666	88.408	23.247	245	0	OK	13-06-2023	07:53:41.694	756.666	18.131	OK	13-06-2023	07:53:41.694	756.666	1009	OK
13-06-2023	07:58:41.695	1056.667	88.415	23.245	244	0	OK	13-06-2023	07:58:41.695	1056.667	18.132	OK	13-06-2023	07:58:41.695	1056.667	1010	OK
13-06-2023	08:03:41.814	1356.786	88.432	23.243	243	0	OK	13-06-2023	08:03:41.814	1356.786	18.126	OK	13-06-2023	08:03:41.814	1356.786	1010	OK
13-06-2023	08:08:41.818	1656.790	88.373	23.252	242	0	OK	13-06-2023	08:08:41.818	1656.790	18.127	OK	13-06-2023	08:08:41.818	1656.790	1009	OK
13-06-2023	08:13:41.822	1956.794	88.369	23.253	241	0	OK	13-06-2023	08:13:41.822	1956.794	18.128	OK	13-06-2023	08:13:41.822	1956.794	1009	OK
13-06-2023	08:18:41.815	2256.787	88.331	23.258	240	0	OK	13-06-2023	08:18:41.815	2256.787	18.124	OK	13-06-2023	08:18:41.815	2256.787	1009	OK
13-06-2023	08:23:41.825	2556.798	88.331	23.258	240	0	OK	13-06-2023	08:23:41.825	2556.798	18.125	OK	13-06-2023	08:23:41.825	2556.798	1009	OK
13-06-2023	08:28:41.821	2856.793	88.365	23.255	239	0	OK	13-06-2023	08:28:41.821	2856.793	18.123	OK	13-06-2023	08:28:41.821	2856.793	1009	OK
13-06-2023	08:33:41.825	3156.797	88.267	23.267	238	0	OK	13-06-2023	08:33:41.825	3156.797	18.121	OK	13-06-2023	08:33:41.825	3156.797	1009	OK
13-06-2023	08:38:41.816	3456.788	88.348	23.256	238	0	OK	13-06-2023	08:38:41.816	3456.788	18.121	OK	13-06-2023	08:38:41.816	3456.788	1009	OK
13-06-2023	08:43:41.821	3756.794	88.330	23.259	237	0	OK	13-06-2023	08:43:41.821	3756.794	18.117	OK	13-06-2023	08:43:41.821	3756.794	1009	OK
