#--- Experiment --------------------------------------------------------------------------
#230605_fw_tempest_3
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:2411E508596FD910 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XA6-538-212 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	21.123000	53.800000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1013.754000	27.527000	59.569000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
08-06-2023	08:14:12.271	249.563	-0.362	54.151	441	0	OK	08-06-2023	08:14:12.271	249.563	17.665	OK	08-06-2023	08:14:12.271	249.563	1006	OK
08-06-2023	08:19:12.272	549.564	-0.380	54.167	443	0	OK	08-06-2023	08:19:12.272	549.564	17.658	OK	08-06-2023	08:19:12.272	549.564	1006	OK
08-06-2023	08:24:12.288	849.579	-0.371	54.159	445	0	OK	08-06-2023	08:24:12.288	849.579	17.654	OK	08-06-2023	08:24:12.288	849.579	1006	OK
08-06-2023	08:29:12.274	1149.565	-0.365	54.154	447	0	OK	08-06-2023	08:29:12.274	1149.565	17.649	OK	08-06-2023	08:29:12.274	1149.565	1006	OK
08-06-2023	08:34:12.271	1449.563	-0.365	54.154	449	0	OK	08-06-2023	08:34:12.271	1449.563	17.640	OK	08-06-2023	08:34:12.271	1449.563	1006	OK
08-06-2023	08:39:12.395	1749.687	-0.365	54.154	451	0	OK	08-06-2023	08:39:12.395	1749.687	17.638	OK	08-06-2023	08:39:12.395	1749.687	1006	OK
08-06-2023	08:44:12.396	2049.688	-0.366	54.155	453	0	OK	08-06-2023	08:44:12.396	2049.688	17.635	OK	08-06-2023	08:44:12.396	2049.688	1006	OK
08-06-2023	08:49:12.392	2349.684	-0.374	54.162	454	0	OK	08-06-2023	08:49:12.392	2349.684	17.635	OK	08-06-2023	08:49:12.392	2349.684	1006	OK
08-06-2023	08:54:12.395	2649.687	-0.379	54.167	455	0	OK	08-06-2023	08:54:12.395	2649.687	17.626	OK	08-06-2023	08:54:12.395	2649.687	1006	OK
08-06-2023	08:59:12.400	2949.692	-0.375	54.163	457	0	OK	08-06-2023	08:59:12.400	2949.692	17.621	OK	08-06-2023	08:59:12.400	2949.692	1006	OK
08-06-2023	09:04:12.393	3249.685	-0.376	54.164	457	0	OK	08-06-2023	09:04:12.393	3249.685	17.620	OK	08-06-2023	09:04:12.393	3249.685	1006	OK
08-06-2023	09:09:12.399	3549.691	-0.360	54.150	458	0	OK	08-06-2023	09:09:12.399	3549.691	17.615	OK	08-06-2023	09:09:12.399	3549.691	1006	OK
08-06-2023	09:14:12.396	3849.688	-0.370	54.159	458	0	OK	08-06-2023	09:14:12.396	3849.688	17.614	OK	08-06-2023	09:14:12.396	3849.688	1006	OK
08-06-2023	09:19:12.397	4149.689	-0.371	54.160	459	0	OK	08-06-2023	09:19:12.397	4149.689	17.613	OK	08-06-2023	09:19:12.397	4149.689	1006	OK
08-06-2023	09:24:12.396	4449.688	-0.370	54.159	459	0	OK	08-06-2023	09:24:12.396	4449.688	17.610	OK	08-06-2023	09:24:12.396	4449.688	1006	OK
08-06-2023	09:29:12.402	4749.694	-0.378	54.166	459	0	OK	08-06-2023	09:29:12.402	4749.694	17.605	OK	08-06-2023	09:29:12.402	4749.694	1006	OK
08-06-2023	09:34:12.398	5049.690	-0.370	54.159	459	0	OK	08-06-2023	09:34:12.398	5049.690	17.604	OK	08-06-2023	09:34:12.398	5049.690	1006	OK
08-06-2023	09:39:12.398	5349.690	-0.368	54.157	459	0	OK	08-06-2023	09:39:12.398	5349.690	17.598	OK	08-06-2023	09:39:12.398	5349.690	1006	OK
08-06-2023	09:44:12.400	5649.692	-0.366	54.156	459	0	OK	08-06-2023	09:44:12.400	5649.692	17.598	OK	08-06-2023	09:44:12.400	5649.692	1006	OK
08-06-2023	09:49:12.398	5949.689	-0.373	54.162	459	0	OK	08-06-2023	09:49:12.398	5949.689	17.595	OK	08-06-2023	09:49:12.398	5949.689	1006	OK
08-06-2023	09:54:12.401	6249.693	-0.376	54.164	459	0	OK	08-06-2023	09:54:12.401	6249.693	17.598	OK	08-06-2023	09:54:12.401	6249.693	1006	OK
08-06-2023	09:59:12.402	6549.693	-0.377	54.165	459	0	OK	08-06-2023	09:59:12.402	6549.693	17.595	OK	08-06-2023	09:59:12.402	6549.693	1007	OK
08-06-2023	10:04:12.403	6849.694	-0.361	54.151	458	0	OK	08-06-2023	10:04:12.403	6849.694	17.593	OK	08-06-2023	10:04:12.403	6849.694	1006	OK
08-06-2023	10:09:12.400	7149.692	-0.367	54.157	458	0	OK	08-06-2023	10:09:12.400	7149.692	17.594	OK	08-06-2023	10:09:12.400	7149.692	1006	OK
08-06-2023	10:14:12.399	7449.691	-0.369	54.158	457	0	OK	08-06-2023	10:14:12.399	7449.691	17.593	OK	08-06-2023	10:14:12.399	7449.691	1006	OK
08-06-2023	10:19:12.414	7749.706	-0.377	54.165	457	0	OK	08-06-2023	10:19:12.414	7749.706	17.592	OK	08-06-2023	10:19:12.414	7749.706	1007	OK
