datetime,depth,plot,vwc,tsoil,ec
2023-06-02T06:30:00Z,15,Seawater,0.31192176250000003,16.4,83
2023-06-02T06:30:00Z,30,Control,0.36543062800000015,15.7,105
2023-06-02T06:30:00Z,30,Freshwater,0.34538007699999995,15.9,57
2023-06-02T06:30:00Z,30,Seawater,0.2989872370000001,15.6,62
2023-06-02T06:45:00Z,5,Control,0.28129511799999996,16.8,46.5
2023-06-02T06:45:00Z,5,Freshwater,0.375527665,17,102.5
2023-06-02T06:45:00Z,5,Seawater,0.35902058049999996,16.9,104.5
2023-06-02T06:45:00Z,15,Control,0.326175148,16.25,112.5
2023-06-02T06:45:00Z,15,Freshwater,0.33140597950000006,16.5,87
2023-06-02T06:45:00Z,15,Seawater,0.313626583,16.4,86
2023-06-02T06:45:00Z,30,Control,0.36478671399999985,15.7,101
2023-06-02T06:45:00Z,30,Freshwater,0.3454498989999999,15.9,56
2023-06-02T06:45:00Z,30,Seawater,0.29893681000000005,15.6,61
2023-06-02T07:00:00Z,5,Control,0.2811225024999999,16.75,46.5
2023-06-02T07:00:00Z,5,Freshwater,0.37553348349999993,16.95,101.5
2023-06-02T07:00:00Z,5,Seawater,0.3583980010000001,16.9,106.5
2023-06-02T07:00:00Z,15,Control,0.32628957850000007,16.25,113
2023-06-02T07:00:00Z,15,Freshwater,0.33103165599999995,16.5,86
2023-06-02T07:00:00Z,15,Seawater,0.311943097,16.35,85.5
2023-06-02T07:00:00Z,30,Control,0.365279347,15.7,98
2023-06-02T07:00:00Z,30,Freshwater,0.3455042049999999,15.9,57
2023-06-02T07:00:00Z,30,Seawater,0.2991346389999999,15.6,62
2023-06-02T07:15:00Z,5,Control,0.28108371249999997,16.75,45.5
2023-06-02T07:15:00Z,5,Freshwater,0.37523092150000004,16.95,102.5
2023-06-02T07:15:00Z,5,Seawater,0.3587878405,16.9,106
2023-06-02T07:15:00Z,15,Control,0.32633806600000004,16.2,113.5
2023-06-02T07:15:00Z,15,Freshwater,0.33101807950000006,16.5,86
2023-06-02T07:15:00Z,15,Seawater,0.3130253379999999,16.4,73
2023-06-02T07:15:00Z,30,Control,0.3653220159999999,15.7,99
2023-06-02T07:15:00Z,30,Freshwater,0.34560117999999984,15.9,59
2023-06-02T07:15:00Z,30,Seawater,0.29908033300000003,15.7,60
2023-06-02T07:30:00Z,5,Control,0.280996435,16.75,45.5
2023-06-02T07:30:00Z,5,Freshwater,0.3756537325,16.95,102.5
2023-06-02T07:30:00Z,5,Seawater,0.3584930365,16.8,102.5
2023-06-02T07:30:00Z,15,Control,0.3243927475,16.2,109
2023-06-02T07:30:00Z,15,Freshwater,0.33122560600000006,16.5,85.5
2023-06-02T07:30:00Z,15,Seawater,0.311974129,16.3,82
2023-06-02T07:30:00Z,30,Control,0.36575646399999995,15.7,102
2023-06-02T07:30:00Z,30,Freshwater,0.345725308,15.9,58
2023-06-02T07:30:00Z,30,Seawater,0.29876613399999996,15.7,61
2023-06-02T07:45:00Z,5,Control,0.281039104,16.7,45.5
2023-06-02T07:45:00Z,5,Freshwater,0.37537638399999995,16.95,103.5
2023-06-02T07:45:00Z,5,Seawater,0.3586171644999999,16.8,105
2023-06-02T07:45:00Z,15,Control,0.3267434215,16.2,112.5
2023-06-02T07:45:00Z,15,Freshwater,0.33113057050000005,16.5,86.5
2023-06-02T07:45:00Z,15,Seawater,0.31209049899999997,16.3,84.5
2023-06-02T07:45:00Z,30,Control,0.3651125500000001,15.7,102
2023-06-02T07:45:00Z,30,Freshwater,0.34574082399999995,15.9,56
2023-06-02T07:45:00Z,30,Seawater,0.29879716599999995,15.7,61
2023-06-02T08:00:00Z,5,Control,0.28124275149999994,16.7,46.5
2023-06-02T08:00:00Z,5,Freshwater,0.37184649400000014,16.8,86
2023-06-02T08:00:00Z,5,Seawater,0.358467823,16.8,103.5
2023-06-02T08:00:00Z,15,Control,0.326074294,16.2,113.5
2023-06-02T08:00:00Z,15,Freshwater,0.33102195849999994,16.5,86
2023-06-02T08:00:00Z,15,Seawater,0.31193146000000005,16.3,86
2023-06-02T08:00:00Z,30,Control,0.365135824,15.7,102
2023-06-02T08:00:00Z,30,Freshwater,0.3454033510000001,15.9,59
2023-06-02T08:00:00Z,30,Seawater,0.2989717209999999,15.7,60
2023-06-02T08:15:00Z,5,Control,0.281151595,16.7,47.5
2023-06-02T08:15:00Z,5,Freshwater,0.375388021,16.85,103.5
2023-06-02T08:15:00Z,5,Seawater,0.35924944150000004,16.7,103.5
2023-06-02T08:15:00Z,15,Control,0.3262604860000001,16.2,111.5
2023-06-02T08:15:00Z,15,Freshwater,0.3309831685,16.5,85
2023-06-02T08:15:00Z,15,Seawater,0.31190430700000016,16.3,86
2023-06-02T08:15:00Z,30,Control,0.3644725149999999,15.7,102
2023-06-02T08:15:00Z,30,Freshwater,0.3457020340000001,15.9,59
2023-06-02T08:15:00Z,30,Seawater,0.29885147199999995,15.7,61
2023-06-02T08:30:00Z,5,Control,0.28113801850000003,16.65,47
2023-06-02T08:30:00Z,5,Freshwater,0.3759873265,16.85,104
2023-06-02T08:30:00Z,5,Seawater,0.35855510049999983,16.7,102.5
2023-06-02T08:30:00Z,15,Control,0.32661347499999993,16.2,112.5
2023-06-02T08:30:00Z,15,Freshwater,0.331051051,16.45,87
2023-06-02T08:30:00Z,15,Seawater,0.311943097,16.3,80
2023-06-02T08:30:00Z,30,Control,0.364965148,15.7,101
2023-06-02T08:30:00Z,30,Freshwater,0.34554687400000006,15.9,59
2023-06-02T08:30:00Z,30,Seawater,0.30932477199999997,15.6,61.5
2023-06-02T08:45:00Z,5,Control,0.28135912150000003,16.6,46.5
2023-06-02T08:45:00Z,5,Freshwater,0.3760901200000001,16.85,102.5
2023-06-02T08:45:00Z,5,Seawater,0.35862686200000005,16.7,105
2023-06-02T08:45:00Z,15,Control,0.3262818205,16.2,113
2023-06-02T08:45:00Z,15,Freshwater,0.33086097999999997,16.45,86.5
2023-06-02T08:45:00Z,15,Seawater,0.31200904000000007,16.3,86
2023-06-02T08:45:00Z,30,Control,0.364856536,15.7,102
2023-06-02T08:45:00Z,30,Freshwater,0.34524431200000016,15.9,59
2023-06-02T08:45:00Z,30,Seawater,0.29899111599999995,15.7,61
2023-06-02T09:00:00Z,5,Control,0.28081412199999994,16.6,47.5
2023-06-02T09:00:00Z,5,Freshwater,0.37535892849999997,16.799999999999997,103
2023-06-02T09:00:00Z,5,Seawater,0.35879559849999987,16.65,102.5
2023-06-02T09:00:00Z,15,Control,0.326264365,16.2,114
2023-06-02T09:00:00Z,15,Freshwater,0.331163542,16.45,86.5
2023-06-02T09:00:00Z,15,Seawater,0.3118131504999999,16.3,81
2023-06-02T09:00:00Z,30,Control,0.36506212299999996,15.7,100
2023-06-02T09:00:00Z,30,Freshwater,0.3455042049999999,15.9,59
2023-06-02T09:00:00Z,30,Seawater,0.298700191,15.7,60
2023-06-02T09:15:00Z,5,Control,0.28094018949999994,16.6,46.5
2023-06-02T09:15:00Z,5,Freshwater,0.3754636615,16.75,102
2023-06-02T09:15:00Z,5,Seawater,0.358948819,16.6,105.5
2023-06-02T09:15:00Z,15,Control,0.326675539,16.2,111
2023-06-02T09:15:00Z,15,Freshwater,0.33097347099999996,16.4,86.5
2023-06-02T09:15:00Z,15,Seawater,0.311857759,16.3,86.5
2023-06-02T09:15:00Z,30,Control,0.3654461440000001,15.7,102
2023-06-02T09:15:00Z,30,Freshwater,0.345399472,15.9,59
2023-06-02T09:15:00Z,30,Seawater,0.29860709500000004,15.7,61
2023-06-02T09:30:00Z,5,Control,0.281361061,16.6,46.5
2023-06-02T09:30:00Z,5,Freshwater,0.37581858999999995,16.75,104
2023-06-02T09:30:00Z,5,Seawater,0.35831266299999986,16.6,106
2023-06-02T09:30:00Z,15,Control,0.32661347500000004,16.2,112.5
2023-06-02T09:30:00Z,15,Freshwater,0.33108402250000013,16.4,86
2023-06-02T09:30:00Z,15,Seawater,0.31195473399999996,16.3,85
2023-06-02T09:30:00Z,30,Control,0.36435226600000004,15.7,104
2023-06-02T09:30:00Z,30,Freshwater,0.3454421409999999,15.9,59
2023-06-02T09:30:00Z,30,Seawater,0.2989290520000001,15.7,59
2023-06-02T09:45:00Z,5,Control,0.28128154149999995,16.5,46.5
2023-06-02T09:45:00Z,5,Freshwater,0.3750524875,16.75,103
2023-06-02T09:45:00Z,5,Seawater,0.3586734100000001,16.6,104
2023-06-02T09:45:00Z,15,Control,0.32628957850000007,16.2,113.5
2023-06-02T09:45:00Z,15,Freshwater,0.3312643959999999,16.4,86.5
2023-06-02T09:45:00Z,15,Seawater,0.311888791,16.2,84.5
2023-06-02T09:45:00Z,30,Control,0.36435226600000004,15.7,102
2023-06-02T09:45:00Z,30,Freshwater,0.34553911599999987,15.9,58
2023-06-02T09:45:00Z,30,Seawater,0.298804924,15.7,60
2023-06-02T10:00:00Z,5,Control,0.2812078405,16.5,46
2023-06-02T10:00:00Z,5,Freshwater,0.3758981094999999,16.700000000000003,101.5
2023-06-02T10:00:00Z,5,Seawater,0.3586831075000001,16.55,105.5
2023-06-02T10:00:00Z,15,Control,0.3263690979999999,16.2,112
2023-06-02T10:00:00Z,15,Freshwater,0.33130124650000004,16.4,86.5
2023-06-02T10:00:00Z,15,Seawater,0.3125792529999999,16.2,85
2023-06-02T10:00:00Z,30,Control,0.364305718,15.7,104
2023-06-02T10:00:00Z,30,Freshwater,0.345426625,15.9,58
2023-06-02T10:00:00Z,30,Seawater,0.298894141,15.7,64
2023-06-02T10:15:00Z,5,Control,0.2811225025,16.5,46.5
2023-06-02T10:15:00Z,5,Freshwater,0.375038911,16.700000000000003,102.5
2023-06-02T10:15:00Z,5,Seawater,0.3586249225,16.5,106
2023-06-02T10:15:00Z,15,Control,0.3260568384999999,16.2,112
2023-06-02T10:15:00Z,15,Freshwater,0.3310374745,16.4,86
2023-06-02T10:15:00Z,15,Seawater,0.3119062465,16.2,80
2023-06-02T10:15:00Z,30,Control,0.36470525499999984,15.7,102
2023-06-02T10:15:00Z,30,Freshwater,0.345888226,15.9,59
2023-06-02T10:15:00Z,30,Seawater,0.2988592299999999,15.7,60
2023-06-02T10:30:00Z,5,Control,0.28113995799999997,16.45,45.5
2023-06-02T10:30:00Z,5,Freshwater,0.3753201384999999,16.65,102.5
2023-06-02T10:30:00Z,5,Seawater,0.3589313635,16.5,105.5
2023-06-02T10:30:00Z,15,Control,0.3262333330000001,16.2,112
2023-06-02T10:30:00Z,15,Freshwater,0.331217848,16.4,86.5
2023-06-02T10:30:00Z,15,Seawater,0.31208468050000004,16.2,85
2023-06-02T10:30:00Z,30,Control,0.365279347,15.7,100
2023-06-02T10:30:00Z,30,Freshwater,0.34544602,15.9,58
2023-06-02T10:30:00Z,30,Seawater,0.2985915790000001,15.7,62
2023-06-02T10:45:00Z,5,Control,0.281085652,16.45,46.5
2023-06-02T10:45:00Z,5,Freshwater,0.375310441,16.65,102.5
2023-06-02T10:45:00Z,5,Seawater,0.358723837,16.5,108.5
2023-06-02T10:45:00Z,15,Control,0.3264137065,16.15,111
2023-06-02T10:45:00Z,15,Freshwater,0.33101614,16.4,85.5
2023-06-02T10:45:00Z,15,Seawater,0.31190430700000005,16.2,84
2023-06-02T10:45:00Z,30,Control,0.3644647569999999,15.8,103
2023-06-02T10:45:00Z,30,Freshwater,0.3456205750000001,15.9,58
2023-06-02T10:45:00Z,30,Seawater,0.298727344,15.7,61
2023-06-02T11:00:00Z,5,Control,0.2814832495,16.4,46
2023-06-02T11:00:00Z,5,Freshwater,0.37529880399999993,16.65,102.5
2023-06-02T11:00:00Z,5,Seawater,0.3582331435,16.45,105.5
2023-06-02T11:00:00Z,15,Control,0.32621199850000004,16.1,112
2023-06-02T11:00:00Z,15,Freshwater,0.33107238549999995,16.4,87
2023-06-02T11:00:00Z,15,Seawater,0.3119353389999999,16.2,82
2023-06-02T11:00:00Z,30,Control,0.3650504860000001,15.7,104
2023-06-02T11:00:00Z,30,Freshwater,0.34571367099999994,15.9,56
2023-06-02T11:00:00Z,30,Seawater,0.29857606299999995,15.7,60
2023-06-02T11:15:00Z,5,Control,0.2813009365,16.4,47
2023-06-02T11:15:00Z,5,Freshwater,0.3753783235000001,16.65,103.5
2023-06-02T11:15:00Z,5,Seawater,0.35870832100000005,16.4,105.5
2023-06-02T11:15:00Z,15,Control,0.326070415,16.1,111
2023-06-02T11:15:00Z,15,Freshwater,0.3311732395000001,16.4,85
2023-06-02T11:15:00Z,15,Seawater,0.3119372785000001,16.2,86
2023-06-02T11:15:00Z,30,Control,0.364550095,15.7,102
2023-06-02T11:15:00Z,30,Freshwater,0.34557790599999993,15.9,57
2023-06-02T11:15:00Z,30,Seawater,0.29860709500000004,15.7,63
2023-06-02T11:30:00Z,5,Control,0.2811651715,16.4,45
2023-06-02T11:30:00Z,5,Freshwater,0.375260014,16.65,103
2023-06-02T11:30:00Z,5,Seawater,0.3584620045,16.4,106
2023-06-02T11:30:00Z,15,Control,0.3263050945,16.1,113
2023-06-02T11:30:00Z,15,Freshwater,0.33094631799999996,16.4,87
2023-06-02T11:30:00Z,15,Seawater,0.3125617975,16.2,85
2023-06-02T11:30:00Z,30,Control,0.3645462159999999,15.7,100
2023-06-02T11:30:00Z,30,Freshwater,0.34555463200000003,15.9,56
2023-06-02T11:30:00Z,30,Seawater,0.298804924,15.7,60
2023-06-02T11:45:00Z,5,Control,0.28110310749999995,16.4,46.5
2023-06-02T11:45:00Z,5,Freshwater,0.37553348349999993,16.6,102.5
2023-06-02T11:45:00Z,5,Seawater,0.35890227099999994,16.4,102
2023-06-02T11:45:00Z,15,Control,0.32639819049999996,16.1,112
2023-06-02T11:45:00Z,15,Freshwater,0.3312682749999999,16.4,86
2023-06-02T11:45:00Z,15,Seawater,0.3120071005,16.15,85
2023-06-02T11:45:00Z,30,Control,0.36482550400000013,15.7,100
2023-06-02T11:45:00Z,30,Freshwater,0.34589986299999986,15.9,58
2023-06-02T11:45:00Z,30,Seawater,0.29860709500000004,15.7,63
2023-06-02T12:00:00Z,5,Control,0.28107789400000005,16.4,45.5
2023-06-02T12:00:00Z,5,Freshwater,0.375554818,16.6,104
2023-06-02T12:00:00Z,5,Seawater,0.3586016485,16.4,103
2023-06-02T12:00:00Z,15,Control,0.32626630449999994,16.1,113
2023-06-02T12:00:00Z,15,Freshwater,0.33100838199999993,16.3,86
2023-06-02T12:00:00Z,15,Seawater,0.3118344850000001,16.1,85
2023-06-02T12:00:00Z,30,Control,0.3646897389999999,15.7,102
2023-06-02T12:00:00Z,30,Freshwater,0.34527534400000004,15.9,58
2023-06-02T12:00:00Z,30,Seawater,0.29865364299999997,15.7,61
2023-06-02T12:15:00Z,5,Control,0.28143282250000007,16.4,46
2023-06-02T12:15:00Z,5,Freshwater,0.37506994299999996,16.6,102.5
2023-06-02T12:15:00Z,5,Seawater,0.3585841930000001,16.4,104
2023-06-02T12:15:00Z,15,Control,0.326535895,16.1,113
2023-06-02T12:15:00Z,15,Freshwater,0.3308900724999999,16.3,86.5
2023-06-02T12:15:00Z,15,Seawater,0.31204783,16.1,87
2023-06-02T12:15:00Z,30,Control,0.36426692800000016,15.7,101
2023-06-02T12:15:00Z,30,Freshwater,0.34557402700000006,15.9,58
2023-06-02T12:15:00Z,30,Seawater,0.298506241,15.7,60
2023-06-02T12:30:00Z,5,Control,0.28100419299999996,16.4,47.5
2023-06-02T12:30:00Z,5,Freshwater,0.37554318099999995,16.6,102.5
2023-06-02T12:30:00Z,5,Seawater,0.3585434635,16.4,101
2023-06-02T12:30:00Z,15,Control,0.32641176699999996,16.1,113
2023-06-02T12:30:00Z,15,Freshwater,0.33110341750000005,16.3,86
2023-06-02T12:30:00Z,15,Seawater,0.311943097,16.1,85.5
2023-06-02T12:30:00Z,30,Control,0.36468198099999993,15.7,102
2023-06-02T12:30:00Z,30,Freshwater,0.3455042049999999,15.9,57
2023-06-02T12:30:00Z,30,Seawater,0.298952326,15.7,61
2023-06-02T12:45:00Z,5,Control,0.281310634,16.4,47.5
2023-06-02T12:45:00Z,5,Freshwater,0.37534923100000006,16.6,102.5
2023-06-02T12:45:00Z,5,Seawater,0.3583844245000001,16.4,102.5
2023-06-02T12:45:00Z,15,Control,0.3263807350000001,16.1,110
2023-06-02T12:45:00Z,15,Freshwater,0.33015500200000014,16.3,86
2023-06-02T12:45:00Z,15,Seawater,0.31208080149999984,16.1,85
2023-06-02T12:45:00Z,30,Control,0.36420486399999996,15.7,102
2023-06-02T12:45:00Z,30,Freshwater,0.345508084,15.9,58
2023-06-02T12:45:00Z,30,Seawater,0.298455814,15.7,60
2023-06-02T13:00:00Z,5,Control,0.28130869449999996,16.4,46.5
2023-06-02T13:00:00Z,5,Freshwater,0.3753589285000001,16.65,100.5
2023-06-02T13:00:00Z,5,Seawater,0.358173019,16.4,103.5
2023-06-02T13:00:00Z,15,Control,0.32641564599999984,16.1,111
2023-06-02T13:00:00Z,15,Freshwater,0.33122172699999997,16.3,86.5
2023-06-02T13:00:00Z,15,Seawater,0.31200322150000004,16.1,86
2023-06-02T13:00:00Z,30,Control,0.36343682199999994,15.7,99
2023-06-02T13:00:00Z,30,Freshwater,0.34560117999999984,15.9,58
2023-06-02T13:00:00Z,30,Seawater,0.298401508,15.7,61
2023-06-02T13:15:00Z,5,Control,0.281027467,16.5,47.5
2023-06-02T13:15:00Z,5,Freshwater,0.37556063649999993,16.65,102.5
2023-06-02T13:15:00Z,5,Seawater,0.35798100850000003,16.45,104
2023-06-02T13:15:00Z,15,Control,0.32630315499999996,16.1,110.5
2023-06-02T13:15:00Z,15,Freshwater,0.3311189335,16.3,86
2023-06-02T13:15:00Z,15,Seawater,0.31197218950000005,16.1,86
2023-06-02T13:15:00Z,30,Control,0.3633708790000001,15.7,101
2023-06-02T13:15:00Z,30,Freshwater,0.34565160699999997,15.9,57
2023-06-02T13:15:00Z,30,Seawater,0.2995302969999999,15.7,62
2023-06-02T13:30:00Z,5,Control,0.28118068749999997,16.5,45
2023-06-02T13:30:00Z,5,Freshwater,0.37510097499999995,16.7,104
2023-06-02T13:30:00Z,5,Seawater,0.3581555635,16.5,106
2023-06-02T13:30:00Z,15,Control,0.32688500499999995,16.05,112.5
2023-06-02T13:30:00Z,15,Freshwater,0.330880375,16.3,85.5
2023-06-02T13:30:00Z,15,Seawater,0.3127829005,16.1,82.5
2023-06-02T13:30:00Z,30,Control,0.363006253,15.7,101
2023-06-02T13:30:00Z,30,Freshwater,0.345725308,15.9,59
2023-06-02T13:30:00Z,30,Seawater,0.29804463999999997,15.7,60
2023-06-02T13:45:00Z,5,Control,0.28084903299999997,16.549999999999997,45
2023-06-02T13:45:00Z,5,Freshwater,0.37475768350000005,16.7,101
2023-06-02T13:45:00Z,5,Seawater,0.358145866,16.5,103
2023-06-02T13:45:00Z,15,Control,0.3261887245,16.05,113
2023-06-02T13:45:00Z,15,Freshwater,0.33068448550000007,16.3,86
2023-06-02T13:45:00Z,15,Seawater,0.31184612199999995,16.1,84
2023-06-02T13:45:00Z,30,Control,0.36385575400000003,15.7,99
2023-06-02T13:45:00Z,30,Freshwater,0.34508139400000015,15.9,58
2023-06-02T13:45:00Z,30,Seawater,0.29826962199999996,15.7,61
2023-06-02T14:00:00Z,5,Control,0.28102552750000004,16.549999999999997,45.5
2023-06-02T14:00:00Z,5,Freshwater,0.37486629549999995,16.8,102.5
2023-06-02T14:00:00Z,5,Seawater,0.35832430000000004,16.55,105.5
2023-06-02T14:00:00Z,15,Control,0.32602386699999997,16.05,110
2023-06-02T14:00:00Z,15,Freshwater,0.32970503799999995,16.3,84
2023-06-02T14:00:00Z,15,Seawater,0.3117084175,16.1,85.5
2023-06-02T14:00:00Z,30,Control,0.3632002030000001,15.7,97
2023-06-02T14:00:00Z,30,Freshwater,0.34556239,15.9,59
2023-06-02T14:00:00Z,30,Seawater,0.298114462,15.7,62
2023-06-02T14:15:00Z,5,Control,0.2809363105,16.6,45
2023-06-02T14:15:00Z,5,Freshwater,0.3745617940000001,16.8,101.5
2023-06-02T14:15:00Z,5,Seawater,0.35790536799999995,16.6,106
2023-06-02T14:15:00Z,15,Control,0.32646995199999995,16.05,112.5
2023-06-02T14:15:00Z,15,Freshwater,0.3308086135,16.3,85.5
2023-06-02T14:15:00Z,15,Seawater,0.31159398699999996,16.1,85
2023-06-02T14:15:00Z,30,Control,0.3631614129999998,15.7,100
2023-06-02T14:15:00Z,30,Freshwater,0.34501932999999996,15.9,58
2023-06-02T14:15:00Z,30,Seawater,0.29774595699999995,15.7,65
2023-06-02T14:30:00Z,5,Control,0.28067641749999994,16.700000000000003,46.5
2023-06-02T14:30:00Z,5,Freshwater,0.3746064025,16.85,102
2023-06-02T14:30:00Z,5,Seawater,0.3577948165,16.6,104
2023-06-02T14:30:00Z,15,Control,0.32611696300000004,16.05,106.5
2023-06-02T14:30:00Z,15,Freshwater,0.3306243609999999,16.3,86.5
2023-06-02T14:30:00Z,15,Seawater,0.3116366559999999,16.1,85.5
2023-06-02T14:30:00Z,30,Control,0.36233518600000014,15.7,102
2023-06-02T14:30:00Z,30,Freshwater,0.3455934219999999,15.9,58
2023-06-02T14:30:00Z,30,Seawater,0.29761795,15.7,59
2023-06-02T14:45:00Z,5,Control,0.2807035705,16.700000000000003,45.5
2023-06-02T14:45:00Z,5,Freshwater,0.37520376850000003,16.9,102
2023-06-02T14:45:00Z,5,Seawater,0.357645475,16.7,106
2023-06-02T14:45:00Z,15,Control,0.32574263949999993,16.05,111.5
2023-06-02T14:45:00Z,15,Freshwater,0.33038192350000006,16.3,84
2023-06-02T14:45:00Z,15,Seawater,0.31158428950000006,16.1,86.5
2023-06-02T14:45:00Z,30,Control,0.3625679260000001,15.7,100
2023-06-02T14:45:00Z,30,Freshwater,0.3447090100000001,15.9,58
2023-06-02T14:45:00Z,30,Seawater,0.297431758,15.7,59
2023-06-02T15:00:00Z,5,Control,0.28032342849999997,16.799999999999997,47.5
2023-06-02T15:00:00Z,5,Freshwater,0.37473634899999997,16.95,103
2023-06-02T15:00:00Z,5,Seawater,0.3575640159999999,16.7,102.5
2023-06-02T15:00:00Z,15,Control,0.32591525500000007,16.05,109
2023-06-02T15:00:00Z,15,Freshwater,0.3292705899999999,16.3,85
2023-06-02T15:00:00Z,15,Seawater,0.31149895150000007,16.1,85
2023-06-02T15:00:00Z,30,Control,0.3628937620000001,15.7,101
2023-06-02T15:00:00Z,30,Freshwater,0.344425843,15.9,59
2023-06-02T15:00:00Z,30,Seawater,0.2973464200000001,15.7,62
2023-06-02T15:15:00Z,5,Control,0.2802439089999999,16.85,47
2023-06-02T15:15:00Z,5,Freshwater,0.374596705,16.95,102.5
2023-06-02T15:15:00Z,5,Seawater,0.35755819750000006,16.8,102
2023-06-02T15:15:00Z,15,Control,0.32593271049999994,16.1,111.5
2023-06-02T15:15:00Z,15,Freshwater,0.330131728,16.3,86
2023-06-02T15:15:00Z,15,Seawater,0.31139033950000006,16.1,80
2023-06-02T15:15:00Z,30,Control,0.36169127199999984,15.7,99
2023-06-02T15:15:00Z,30,Freshwater,0.34478659,15.9,59
2023-06-02T15:15:00Z,30,Seawater,0.29691972999999994,15.7,60
2023-06-02T15:30:00Z,5,Control,0.28005189850000006,16.9,44.5
2023-06-02T15:30:00Z,5,Freshwater,0.3743038405000001,17.05,102.5
2023-06-02T15:30:00Z,5,Seawater,0.35797712949999994,16.85,107
2023-06-02T15:30:00Z,15,Control,0.325461412,16.1,111
