datetime,plot,depth,vwc,tsoil,ec,filled,datetime_est
2023-06-02T06:00:00Z,Seawater,15,0.3195808479999999,16.44,87.8,FALSE,2023-06-02 01:00:00
2023-06-02T06:00:00Z,Seawater,30,0.29840461120000006,15.66,77.6,FALSE,2023-06-02 01:00:00
2023-06-02T06:15:00Z,Control,5,0.31883608,16.933333333333334,82.33333333333333,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Control,15,0.310488472,16.4,57,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Control,30,0.3689721549999999,15.933333333333334,127.66666666666667,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Freshwater,5,0.36248103639999996,16.92,109,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Freshwater,15,0.3223132156,16.46,80.8,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Freshwater,30,0.3387407806,15.5,82.2,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Seawater,5,0.3567866644,16.86,111.8,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Seawater,15,0.3196351539999999,16.44,86.8,FALSE,2023-06-02 01:15:00
2023-06-02T06:15:00Z,Seawater,30,0.29870600950000004,15.68,78.4,TRUE,2023-06-02 01:15:00
2023-06-02T06:30:00Z,Control,5,0.318806341,16.866666666666667,82.33333333333333,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Control,15,0.3102072444999999,16.4,57.5,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Control,30,0.36893595099999993,15.933333333333334,128,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Freshwater,5,0.36213425379999997,16.92,108.8,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Freshwater,15,0.3224342404,16.46,80.8,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Freshwater,30,0.3387283678,15.5,81,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Seawater,5,0.3567835612,16.82,109.4,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Seawater,15,0.3197065276,16.44,87.2,FALSE,2023-06-02 01:30:00
2023-06-02T06:30:00Z,Seawater,30,0.2985302908,15.68,78,FALSE,2023-06-02 01:30:00
2023-06-02T06:45:00Z,Control,5,0.319008049,16.866666666666667,81.33333333333333,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Control,15,0.3105641125,16.35,56.5,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Control,30,0.368986378,15.933333333333334,127.66666666666667,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Freshwater,5,0.3622374352,16.900000000000002,108.4,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Freshwater,15,0.3210851242,16.46,79.6,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Freshwater,30,0.33874853860000004,15.5,81.6,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Seawater,5,0.3568743298,16.8,111.4,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Seawater,15,0.31964058460000006,16.44,87.4,FALSE,2023-06-02 01:45:00
2023-06-02T06:45:00Z,Seawater,30,0.2984798638,15.68,78.8,FALSE,2023-06-02 01:45:00
2023-06-02T07:00:00Z,Control,5,0.3188347869999999,16.8,83.33333333333333,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Control,15,0.31071733300000004,16.35,57.5,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Control,30,0.36868381600000005,15.933333333333334,128,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Freshwater,5,0.36223976259999996,16.88,108.4,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Freshwater,15,0.32108202099999994,16.46,80.6,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Freshwater,30,0.3388478409999999,15.52,81.2,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Seawater,5,0.35644220919999997,16.8,113.2,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Seawater,15,0.319580848,16.44,87.8,FALSE,2023-06-02 02:00:00
2023-06-02T07:00:00Z,Seawater,30,0.2985714082,15.72,78.2,FALSE,2023-06-02 02:00:00
2023-06-02T07:15:00Z,Control,5,0.318886507,16.8,80.66666666666667,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Control,15,0.310329433,16.35,57,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Control,30,0.3684381460000001,15.966666666666667,127.33333333333333,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Freshwater,5,0.362156752,16.84,109.2,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Freshwater,15,0.3210812452,16.46,79.2,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Freshwater,30,0.338723713,15.52,82.2,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Seawater,5,0.35687432980000006,16.759999999999998,112.2,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Seawater,15,0.31967937460000007,16.42,87.4,FALSE,2023-06-02 02:15:00
2023-06-02T07:15:00Z,Seawater,30,0.29853106660000006,15.74,77.6,FALSE,2023-06-02 02:15:00
2023-06-02T07:30:00Z,Control,5,0.318739105,16.8,83,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Control,15,0.31048847199999996,16.35,57.5,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Control,30,0.36840452799999995,15.966666666666667,128.33333333333334,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Freshwater,5,0.3620070226,16.84,108.6,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Freshwater,15,0.32103314559999996,16.46,79.8,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Freshwater,30,0.33858406900000004,15.52,81.4,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Seawater,5,0.356567113,16.72,111.4,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Seawater,15,0.31963049920000003,16.42,86.8,FALSE,2023-06-02 02:30:00
2023-06-02T07:30:00Z,Seawater,30,0.2982478996,15.74,78.6,FALSE,2023-06-02 02:30:00
2023-06-02T07:45:00Z,Control,5,0.31879470400000004,16.766666666666666,82.33333333333333,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Control,15,0.3104361055,16.3,57.5,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Control,30,0.36887647300000004,15.966666666666667,127.33333333333333,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Freshwater,5,0.3620419336,16.82,110,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Freshwater,15,0.32108667579999994,16.46,81.4,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Freshwater,30,0.3387213856,15.52,80.2,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Seawater,5,0.3566547784,16.72,111.4,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Seawater,15,0.31976859160000004,16.38,87,FALSE,2023-06-02 02:45:00
2023-06-02T07:45:00Z,Seawater,30,0.298576063,15.74,78.6,FALSE,2023-06-02 02:45:00
2023-06-02T08:00:00Z,Control,5,0.31896537999999997,16.733333333333334,82.33333333333333,FALSE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Control,15,0.310329433,16.3,57.5,FALSE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Control,30,0.3683799610000001,15.966666666666667,127,FALSE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Freshwater,5,0.3622882501,16.79,109.4,TRUE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Freshwater,15,0.32099590720000004,16.46,80.6,FALSE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Freshwater,30,0.33859027540000003,15.52,81.6,FALSE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Seawater,5,0.35659116279999997,16.7,112,FALSE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Seawater,15,0.3196343782,16.36,88.4,FALSE,2023-06-02 03:00:00
2023-06-02T08:00:00Z,Seawater,30,0.2985000346,15.74,78.4,FALSE,2023-06-02 03:00:00
2023-06-02T08:15:00Z,Control,5,0.318832201,16.733333333333334,82,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Control,15,0.31065526900000007,16.3,57.5,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Control,30,0.3681692019999999,15.966666666666667,125.66666666666667,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Freshwater,5,0.3620062468,16.78,110,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Freshwater,15,0.32095323819999994,16.44,80.8,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Freshwater,30,0.33837149980000003,15.52,80.8,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Seawater,5,0.3569014828,16.64,111.8,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Seawater,15,0.3196188622,16.36,87.2,FALSE,2023-06-02 03:15:00
2023-06-02T08:15:00Z,Seawater,30,0.2984550382,15.76,77.6,FALSE,2023-06-02 03:15:00
2023-06-02T08:30:00Z,Control,5,0.318795997,16.666666666666668,83.33333333333333,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Control,15,0.310655269,16.3,57.5,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Control,30,0.368673472,15.966666666666667,127.33333333333333,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Freshwater,5,0.36246086559999996,16.759999999999998,107.8,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Freshwater,15,0.3211890814,16.44,80.4,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Freshwater,30,0.3382287526,15.52,82.2,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Seawater,5,0.3566415897999999,16.64,110.8,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Seawater,15,0.3196623069999999,16.36,87,FALSE,2023-06-02 03:30:00
2023-06-02T08:30:00Z,Seawater,30,0.2986276537,15.76,78.5,TRUE,2023-06-02 03:30:00
2023-06-02T08:45:00Z,Control,5,0.31894081300000005,16.666666666666668,82.33333333333333,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Control,15,0.3103817995,16.3,58,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Control,30,0.36807481299999995,15.966666666666667,126.33333333333333,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Freshwater,5,0.36238561300000005,16.759999999999998,109,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Freshwater,15,0.3208942774,16.44,80.2,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Freshwater,30,0.33815194840000007,15.52,79.8,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Seawater,5,0.35655625180000006,16.62,112.2,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Seawater,15,0.3196188622,16.36,86.4,FALSE,2023-06-02 03:45:00
2023-06-02T08:45:00Z,Seawater,30,0.29860321599999995,15.76,78,FALSE,2023-06-02 03:45:00
2023-06-02T09:00:00Z,Control,5,0.318534811,16.633333333333333,82,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Control,15,0.310213063,16.25,58,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Control,30,0.36803214400000006,15.966666666666667,125.66666666666667,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Freshwater,5,0.3621862324,16.7,109.4,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Freshwater,15,0.3210370246,16.419999999999998,80.2,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Freshwater,30,0.3381387598,15.52,83,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Seawater,5,0.3566749492,16.580000000000002,110.2,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Seawater,15,0.31969101159999996,16.36,88,FALSE,2023-06-02 04:00:00
2023-06-02T09:00:00Z,Seawater,30,0.2983565116,15.76,78,FALSE,2023-06-02 04:00:00
2023-06-02T09:15:00Z,Control,5,0.3186537669999999,16.633333333333333,82.66666666666667,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Control,15,0.31044580299999996,16.25,57,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Control,30,0.36825066099999987,15.966666666666667,127.66666666666667,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Freshwater,5,0.3622599334,16.68,108.6,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Freshwater,15,0.3210827968,16.38,80.6,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Freshwater,30,0.33828693759999995,15.52,80.6,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Seawater,5,0.35680993839999997,16.54,111.2,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Seawater,15,0.3195901576,16.36,86.6,FALSE,2023-06-02 04:15:00
2023-06-02T09:15:00Z,Seawater,30,0.2984534866,15.76,78.2,FALSE,2023-06-02 04:15:00
2023-06-02T09:30:00Z,Control,5,0.31893693399999995,16.6,81.66666666666667,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Control,15,0.313351174,16.25,57,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Control,30,0.36813946299999994,15.966666666666667,128.66666666666666,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Freshwater,5,0.36219476619999996,16.66,109.6,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Freshwater,15,0.32154051879999995,16.38,79.4,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Freshwater,30,0.338374603,15.52,81.4,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Seawater,5,0.35648410239999995,16.54,110.4,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Seawater,15,0.3196941148,16.36,87.2,FALSE,2023-06-02 04:30:00
2023-06-02T09:30:00Z,Seawater,30,0.29866760740000003,15.76,77.4,FALSE,2023-06-02 04:30:00
2023-06-02T09:45:00Z,Control,5,0.31897830999999993,16.533333333333335,83,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Control,15,0.31040313399999997,16.25,57.5,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Control,30,0.36844073200000005,15.966666666666667,126.66666666666667,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Freshwater,5,0.3622994992,16.66,109.4,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Freshwater,15,0.32116192839999996,16.38,80,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Freshwater,30,0.3382977988,15.540000000000001,80.8,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Seawater,5,0.3565919386000001,16.5,111,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Seawater,15,0.31978643500000004,16.34,86.8,FALSE,2023-06-02 04:45:00
2023-06-02T09:45:00Z,Seawater,30,0.2983774582,15.76,77.6,FALSE,2023-06-02 04:45:00
2023-06-02T10:00:00Z,Control,5,0.318850303,16.533333333333335,83,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Control,15,0.31045550050000004,16.25,57,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Control,30,0.3682260939999999,15.966666666666667,128,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Freshwater,5,0.3623219974,16.64,107.8,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Freshwater,15,0.3209353948,16.38,80.2,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Freshwater,30,0.338025493,15.540000000000001,82,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Seawater,5,0.3565097038,16.48,111.8,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Seawater,15,0.3205637866,16.3,87.4,FALSE,2023-06-02 05:00:00
2023-06-02T10:00:00Z,Seawater,30,0.29853572139999995,15.76,78.4,FALSE,2023-06-02 05:00:00
2023-06-02T10:15:00Z,Control,5,0.31874944899999996,16.5,82.66666666666667,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Control,15,0.3106494505,16.25,58.5,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Control,30,0.36811231000000005,15.933333333333334,126.66666666666667,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Freshwater,5,0.36182548540000004,16.6,109,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Freshwater,15,0.32110374340000003,16.38,80,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Freshwater,30,0.3383094358,15.540000000000001,81.8,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Seawater,5,0.35665633,16.46,110.6,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Seawater,15,0.31974997239999997,16.3,87.4,FALSE,2023-06-02 05:15:00
2023-06-02T10:15:00Z,Seawater,30,0.29848451859999997,15.76,77.6,FALSE,2023-06-02 05:15:00
2023-06-02T10:30:00Z,Control,5,0.318802462,16.5,81.66666666666667,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Control,15,0.3106106605,16.25,57.5,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Control,30,0.36824807499999995,15.933333333333334,127.66666666666667,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Freshwater,5,0.3620683108,16.56,109.6,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Freshwater,15,0.3211083982,16.36,80.2,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Freshwater,30,0.33799911579999997,15.540000000000001,81.4,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Seawater,5,0.3566765008,16.44,110,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Seawater,15,0.31978953819999995,16.3,88.2,FALSE,2023-06-02 05:30:00
2023-06-02T10:30:00Z,Seawater,30,0.29831617,15.76,79.2,FALSE,2023-06-02 05:30:00
2023-06-02T10:45:00Z,Control,5,0.318755914,16.5,81.66666666666667,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Control,15,0.31091710149999996,16.2,57,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Control,30,0.368101966,15.933333333333334,126.66666666666667,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Freshwater,5,0.36235846000000005,16.56,109.6,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Freshwater,15,0.32102306020000004,16.34,80.8,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Freshwater,30,0.33794636140000006,15.540000000000001,81.4,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Seawater,5,0.3566858104,16.42,113.4,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Seawater,15,0.3197065275999999,16.28,86.2,FALSE,2023-06-02 05:45:00
2023-06-02T10:45:00Z,Seawater,30,0.29844107379999996,15.76,77.6,FALSE,2023-06-02 05:45:00
2023-06-02T11:00:00Z,Control,5,0.31896150100000004,16.433333333333334,82.33333333333333,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Control,15,0.31044968199999995,16.2,57.5,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Control,30,0.3681317049999999,15.933333333333334,126.66666666666667,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Freshwater,5,0.3619635778,16.56,107.6,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Freshwater,15,0.321093658,16.34,80.4,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Freshwater,30,0.33793317279999996,15.540000000000001,80.8,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Seawater,5,0.3564763444,16.38,110.6,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Seawater,15,0.3197802286,16.26,85.8,FALSE,2023-06-02 06:00:00
2023-06-02T11:00:00Z,Seawater,30,0.2985194296,15.76,77.8,FALSE,2023-06-02 06:00:00
2023-06-02T11:15:00Z,Control,5,0.31888521400000003,16.400000000000002,82.33333333333333,FALSE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Control,15,0.31055829399999996,16.15,57.5,FALSE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Control,30,0.36777613,15.933333333333334,126.33333333333333,FALSE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Freshwater,5,0.3622312288,16.54,108.6,FALSE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Freshwater,15,0.32228839000000004,16.34,79.8,FALSE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Freshwater,30,0.33802704459999994,15.540000000000001,81.2,FALSE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Seawater,5,0.3566415898,16.36,112.1,TRUE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Seawater,15,0.31961886219999996,16.26,87,FALSE,2023-06-02 06:15:00
2023-06-02T11:15:00Z,Seawater,30,0.298568305,15.74,78,FALSE,2023-06-02 06:15:00
2023-06-02T11:30:00Z,Control,5,0.318718417,16.400000000000002,81.66666666666667,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Control,15,0.31054277799999996,16.15,57,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Control,30,0.36788086299999995,15.933333333333334,125.66666666666667,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Freshwater,5,0.3620613286,16.54,110,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Freshwater,15,0.3224334646,16.32,79.6,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Freshwater,30,0.33799135780000006,15.540000000000001,80.2,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Seawater,5,0.35657952579999996,16.36,112,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Seawater,15,0.320554477,16.26,87,FALSE,2023-06-02 06:30:00
2023-06-02T11:30:00Z,Seawater,30,0.29864278180000003,15.74,77.8,FALSE,2023-06-02 06:30:00
2023-06-02T11:45:00Z,Control,5,0.318658939,16.400000000000002,82.66666666666667,FALSE,2023-06-02 06:45:00
2023-06-02T11:45:00Z,Control,15,0.31058350749999997,16.15,55.5,FALSE,2023-06-02 06:45:00
2023-06-02T11:45:00Z,Control,30,0.36787181199999996,15.933333333333334,127.33333333333333,FALSE,2023-06-02 06:45:00
