date,plot,species,period,mean_fd,sd_fd,preflood_mean,fd_n1
2023-05-24,Freshwater,Tulip Poplar,0_preflood,8.936069372182848,2.908094926364511,8.487635587628743,0.4484337845541049
2023-05-25,Control,Beech,0_preflood,9.967275660435824,5.949309148176953,10.323812896027736,-0.35653723559191164
2023-05-25,Control,Red Maple,0_preflood,4.178793737456795,3.079749426203849,3.9568101514519114,0.22198358600488355
2023-05-25,Control,Tulip Poplar,0_preflood,10.651905906934317,4.7969718369980745,11.955923034826167,-1.30401712789185
2023-05-25,Estuarine,Beech,0_preflood,11.44558313665663,3.2294881823228208,12.227140382116685,-0.7815572454600552
2023-05-25,Estuarine,Red Maple,0_preflood,3.814674436324687,3.5370870537306396,4.186054622357034,-0.3713801860323467
2023-05-25,Estuarine,Tulip Poplar,0_preflood,5.8635430404154825,1.5208084663560226,6.547986808941629,-0.6844437685261466
2023-05-25,Freshwater,Beech,0_preflood,14.27099066491773,1.6355802446677612,14.958268333555617,-0.6872776686378881
2023-05-25,Freshwater,Red Maple,0_preflood,7.50482816953189,4.212795495870062,7.9273828416048735,-0.4225546720729838
2023-05-25,Freshwater,Tulip Poplar,0_preflood,7.688586057065182,2.6729483132203655,8.487635587628743,-0.7990495305635612
2023-05-26,Control,Beech,0_preflood,11.559630792959124,6.439405563733893,10.323812896027736,1.2358178969313887
2023-05-26,Control,Red Maple,0_preflood,4.017856908031743,1.9333366888078056,3.9568101514519114,0.06104675657983183
2023-05-26,Control,Tulip Poplar,0_preflood,12.3792284013379,5.387402834246441,11.955923034826167,0.4233053665117321
2023-05-26,Estuarine,Beech,0_preflood,12.69645320439166,3.6661542192156964,12.227140382116685,0.46931282227497384
2023-05-26,Estuarine,Red Maple,0_preflood,4.778212797442434,4.005092888412153,4.186054622357034,0.5921581750853999
2023-05-26,Estuarine,Tulip Poplar,0_preflood,6.668186338648589,1.393459551393179,6.547986808941629,0.12019952970695957
2023-05-26,Freshwater,Beech,0_preflood,15.736679501584609,1.322275395161603,14.958268333555617,0.7784111680289918
2023-05-26,Freshwater,Red Maple,0_preflood,8.572399622427483,4.525664581959921,7.9273828416048735,0.6450167808226093
2023-05-26,Freshwater,Tulip Poplar,0_preflood,8.701532418848887,2.9325221509189436,8.487635587628743,0.21389683122014347
2023-05-27,Control,Beech,0_preflood,11.45548940729934,6.110120697323618,10.323812896027736,1.1316765112716034
2023-05-27,Control,Red Maple,0_preflood,4.626588694466886,1.903782501177703,3.9568101514519114,0.6697785430149743
2023-05-27,Control,Tulip Poplar,0_preflood,12.569069054213337,5.768129378669062,11.955923034826167,0.6131460193871696
2023-05-27,Estuarine,Beech,0_preflood,13.440583976921777,3.966249242639281,12.227140382116685,1.2134435948050921
2023-05-27,Estuarine,Red Maple,0_preflood,5.103290949840306,4.106233999075845,4.186054622357034,0.9172363274832724
2023-05-27,Estuarine,Tulip Poplar,0_preflood,6.818080554869491,1.1819228771063863,6.547986808941629,0.27009374592786184
2023-05-27,Freshwater,Beech,0_preflood,16.277624864512905,1.4688515401045577,14.958268333555617,1.3193565309572879
2023-05-27,Freshwater,Red Maple,0_preflood,9.472341394553354,4.363567348065937,7.9273828416048735,1.5449585529484802
2023-05-27,Freshwater,Tulip Poplar,0_preflood,8.878385755309393,2.8530916128869057,8.487635587628743,0.3907501676806504
2023-05-28,Control,Beech,0_preflood,9.472615215514995,5.127186860146048,10.323812896027736,-0.8511976805127404
2023-05-28,Control,Red Maple,0_preflood,2.8768808973649285,1.554729231749354,3.9568101514519114,-1.079929254086983
2023-05-28,Control,Tulip Poplar,0_preflood,11.008208644415271,4.9036631375836315,11.955923034826167,-0.947714390410896
2023-05-28,Estuarine,Beech,0_preflood,10.208796016398832,3.0624579707356303,12.227140382116685,-2.0183443657178533
2023-05-28,Estuarine,Red Maple,0_preflood,2.6798510432302702,2.4196096812238306,4.186054622357034,-1.5062035791267636
2023-05-28,Estuarine,Tulip Poplar,0_preflood,5.87841540778127,1.4106750549382974,6.547986808941629,-0.6695714011603595
2023-05-28,Freshwater,Beech,0_preflood,13.195421608782612,1.6121637914037523,14.958268333555617,-1.7628467247730057
2023-05-28,Freshwater,Red Maple,0_preflood,6.3817396380720455,3.951256213072438,7.9273828416048735,-1.545643203532828
2023-05-28,Freshwater,Tulip Poplar,0_preflood,7.581854788730841,2.724371247272457,8.487635587628743,-0.9057807988979016
2023-06-05,Control,Beech,0_preflood,10.102421822634469,5.621778462445931,10.323812896027736,-0.22139107339326713
2023-06-05,Control,Red Maple,0_preflood,3.7699144633467476,1.9704318642744778,3.9568101514519114,-0.18689568810516377
2023-06-05,Control,Tulip Poplar,0_preflood,12.544073077241002,6.908129237712389,11.955923034826167,0.5881500424148349
2023-06-05,Estuarine,Beech,0_preflood,12.660069914927012,3.0898599800891415,12.227140382116685,0.4329295328103271
2023-06-05,Estuarine,Red Maple,0_preflood,4.401772393747321,3.4803340336717477,4.186054622357034,0.21571777139028736
2023-06-05,Estuarine,Tulip Poplar,0_preflood,7.072675354464432,1.7886809655514846,6.547986808941629,0.5246885455228032
2023-06-05,Freshwater,Beech,0_preflood,14.857600599306547,1.9044091666261005,14.958268333555617,-0.10066773424907005
2023-06-05,Freshwater,Red Maple,0_preflood,8.027387194523184,4.462171811196764,7.9273828416048735,0.10000435291831078
2023-06-05,Freshwater,Tulip Poplar,0_preflood,9.21880375200333,2.9478805165650277,8.487635587628743,0.7311681643745871
2023-06-06,Control,Beech,1_flood,11.913182062688769,6.122239152051163,10.323812896027736,1.589369166661033
2023-06-06,Control,Red Maple,1_flood,4.778702145427646,1.9682461865198855,3.9568101514519114,0.8218919939757345
2023-06-06,Control,Tulip Poplar,1_flood,13.102651207424989,6.382257553220756,11.955923034826167,1.1467281725988219
2023-06-06,Estuarine,Beech,1_flood,14.72846228574911,3.787993905738551,12.227140382116685,2.501321903632425
2023-06-06,Estuarine,Red Maple,1_flood,5.802624428399031,4.286342999285405,4.186054622357034,1.6165698060419968
2023-06-06,Estuarine,Tulip Poplar,1_flood,7.002037599150514,1.7646623517108992,6.547986808941629,0.4540507902088846
2023-06-06,Freshwater,Beech,1_flood,17.181978680053344,2.159990621803677,14.958268333555617,2.223710346497727
2023-06-06,Freshwater,Red Maple,1_flood,10.244414937819975,4.3730951625085215,7.9273828416048735,2.317032096215102
2023-06-06,Freshwater,Tulip Poplar,1_flood,9.833351216268726,2.7388865620753604,8.487635587628743,1.345715628639983
2023-06-07,Control,Beech,1_flood,11.221283075820935,5.894880350966756,10.323812896027736,0.8974701797931992
2023-06-07,Control,Red Maple,1_flood,4.375345712934953,1.7314036942184283,3.9568101514519114,0.4185355614830417
2023-06-07,Control,Tulip Poplar,1_flood,12.802940653487541,6.067233143582254,11.955923034826167,0.8470176186613738
2023-06-07,Estuarine,Beech,1_flood,13.413397549078017,3.3086611665420302,12.227140382116685,1.1862571669613313
2023-06-07,Estuarine,Red Maple,1_flood,5.1922973408258715,3.9129260054948842,4.186054622357034,1.0062427184688376
2023-06-07,Estuarine,Tulip Poplar,1_flood,7.091571302991506,1.7401500915615034,6.547986808941629,0.5435844940498766
2023-06-07,Freshwater,Beech,1_flood,16.093587997529625,2.036611181565748,14.958268333555617,1.1353196639740073
2023-06-07,Freshwater,Red Maple,1_flood,9.445247609191503,4.493779164417596,7.9273828416048735,1.5178647675866292
2023-06-07,Freshwater,Tulip Poplar,1_flood,9.721008375031884,2.7552893746721554,8.487635587628743,1.233372787403141
2023-06-08,Control,Beech,2_postflood,10.937156259197165,5.727704655043645,10.323812896027736,0.6133433631694292
2023-06-08,Control,Red Maple,2_postflood,4.425451804400923,1.6241383364483093,3.9568101514519114,0.46864165294901117
2023-06-08,Control,Tulip Poplar,2_postflood,12.81556493053836,6.260122787380266,11.955923034826167,0.8596418957121923
2023-06-08,Estuarine,Beech,2_postflood,13.155182447149164,3.2891062527383172,12.227140382116685,0.9280420650324785
2023-06-08,Estuarine,Red Maple,2_postflood,5.124825246855591,3.815122015052148,4.186054622357034,0.9387706244985567
2023-06-08,Estuarine,Tulip Poplar,2_postflood,7.345228560831134,1.7514630841751337,6.547986808941629,0.797241751889505
2023-06-08,Freshwater,Beech,2_postflood,16.466208373584582,2.0961965331765176,14.958268333555617,1.5079400400289646
2023-06-08,Freshwater,Red Maple,2_postflood,9.666182779817454,4.475243503833308,7.9273828416048735,1.7387999382125807
2023-06-08,Freshwater,Tulip Poplar,2_postflood,9.993493272088394,3.0525900344056267,8.487635587628743,1.5058576844596505
2023-06-09,Control,Beech,2_postflood,10.245153605169453,5.090665616676474,10.323812896027736,-0.07865929085828327
2023-06-09,Control,Red Maple,2_postflood,3.827029469552703,1.830725265156548,3.9568101514519114,-0.12978068189920844
2023-06-09,Control,Tulip Poplar,2_postflood,12.2955595774889,5.93396895882696,11.955923034826167,0.339636542662733
2023-06-09,Estuarine,Beech,2_postflood,12.28133849707869,3.3172315096168203,12.227140382116685,0.054198114962003885
2023-06-09,Estuarine,Red Maple,2_postflood,5.035495491872389,3.9655835948577822,4.186054622357034,0.8494408695153552
2023-06-09,Estuarine,Tulip Poplar,2_postflood,6.4296659782245476,1.511055956890454,6.547986808941629,-0.11832083071708155
2023-06-09,Freshwater,Beech,2_postflood,15.425028792008195,2.337164190935913,14.958268333555617,0.46676045845257796
2023-06-09,Freshwater,Red Maple,2_postflood,8.645747722439403,4.255145130769959,7.9273828416048735,0.7183648808345291
2023-06-09,Freshwater,Tulip Poplar,2_postflood,8.905967945937736,2.693508017137948,8.487635587628743,0.4183323583089926
2023-06-10,Control,Beech,2_postflood,12.199174524889449,6.172797901922829,10.323812896027736,1.8753616288617128
2023-06-10,Control,Red Maple,2_postflood,5.162196804086088,2.1490021080957646,3.9568101514519114,1.2053866526341768
2023-06-10,Control,Tulip Poplar,2_postflood,14.079981101971999,5.760377864774525,11.955923034826167,2.124058067145832
2023-06-10,Estuarine,Beech,2_postflood,14.656019802278031,3.7823994369388316,12.227140382116685,2.428879420161346
2023-06-10,Estuarine,Red Maple,2_postflood,5.992522699643796,4.523044728737188,4.186054622357034,1.8064680772867625
2023-06-10,Estuarine,Tulip Poplar,2_postflood,7.467001333069601,1.5582840583454705,6.547986808941629,0.9190145241279719
2023-06-10,Freshwater,Beech,2_postflood,17.894249491253042,2.4088067897203014,14.958268333555617,2.935981157697425
2023-06-10,Freshwater,Red Maple,2_postflood,10.713316556802853,4.871027873720369,7.9273828416048735,2.78593371519798
2023-06-10,Freshwater,Tulip Poplar,2_postflood,10.698875896119437,3.290926655865129,8.487635587628743,2.2112403084906944
2023-06-11,Control,Beech,2_postflood,9.97673040262105,4.460164684924756,10.323812896027736,-0.3470824934066865
2023-06-11,Control,Red Maple,2_postflood,4.319757107803779,1.7085395369687557,3.9568101514519114,0.3629469563518679
2023-06-11,Control,Tulip Poplar,2_postflood,13.082292497192258,5.150246004833125,11.955923034826167,1.1263694623660907
2023-06-11,Estuarine,Beech,2_postflood,13.197562825271996,3.3564100872254468,12.227140382116685,0.9704224431553108
2023-06-11,Estuarine,Red Maple,2_postflood,5.747452444493723,4.236318085581973,4.186054622357034,1.5613978221366889
2023-06-11,Estuarine,Tulip Poplar,2_postflood,7.2836673805144505,1.680935634306802,6.547986808941629,0.7356805715728214
2023-06-11,Freshwater,Beech,2_postflood,16.811291150221088,2.245607769572366,14.958268333555617,1.8530228166654705
2023-06-11,Freshwater,Red Maple,2_postflood,10.060870925230521,4.763508994243202,7.9273828416048735,2.1334880836256476
2023-06-11,Freshwater,Tulip Poplar,2_postflood,10.47124911018874,3.1297372687091665,8.487635587628743,1.9836135225599971
2023-06-13,Control,Beech,2_postflood,10.864759332625574,6.3535862866114545,10.323812896027736,0.5409464365978387
2023-06-13,Control,Red Maple,2_postflood,3.560959421557073,1.7160170129850227,3.9568101514519114,-0.3958507298948386
2023-06-13,Control,Tulip Poplar,2_postflood,11.789630480688263,4.047738006907754,11.955923034826167,-0.1662925541379039
2023-06-13,Freshwater,Beech,2_postflood,15.428560186418842,2.2565391099424614,14.958268333555617,0.47029185286322495
2023-06-13,Freshwater,Red Maple,2_postflood,9.290716931722809,4.502245049475701,7.9273828416048735,1.3633340901179354
2023-06-13,Freshwater,Tulip Poplar,2_postflood,9.801668744428694,3.2357801429301003,8.487635587628743,1.314033156799951
2023-06-14,Control,Beech,2_postflood,7.634389444600057,6.253682389479642,10.323812896027736,-2.689423451427679
2023-06-14,Control,Red Maple,2_postflood,2.1251832758707594,2.0969878542770486,3.9568101514519114,-1.831626875581152
2023-06-14,Control,Tulip Poplar,2_postflood,11.082593354950994,5.601234055345479,11.955923034826167,-0.8733296798751731
2023-06-14,Freshwater,Beech,2_postflood,10.528563935566138,5.3578357086775705,14.958268333555617,-4.429704397989479
2023-06-14,Freshwater,Red Maple,2_postflood,5.53707658614298,4.304498740727338,7.9273828416048735,-2.3903062554618932
2023-06-14,Freshwater,Tulip Poplar,2_postflood,7.436715449098408,3.8865564464789846,8.487635587628743,-1.0509201385303353
2023-06-15,Control,Beech,2_postflood,11.573836753368212,6.108832896665719,10.323812896027736,1.2500238573404765
2023-06-15,Control,Red Maple,2_postflood,4.563585452857432,2.001174364598694,3.9568101514519114,0.6067753014055208
2023-06-15,Control,Tulip Poplar,2_postflood,12.858608199511584,3.9878135307007216,11.955923034826167,0.9026851646854173
2023-06-15,Freshwater,Beech,2_postflood,17.116799781216233,2.041894104765693,14.958268333555617,2.158531447660616
2023-06-15,Freshwater,Red Maple,2_postflood,10.227746635843895,4.505731988500789,7.9273828416048735,2.300363794239021
2023-06-15,Freshwater,Tulip Poplar,2_postflood,10.091273342761205,3.2632067394087434,8.487635587628743,1.6036377551324623
2023-06-16,Control,Beech,2_postflood,8.209608592993163,4.441434527215656,10.323812896027736,-2.1142043030345725
2023-06-16,Control,Red Maple,2_postflood,2.6097892460915504,1.958968472960438,3.9568101514519114,-1.347020905360361
2023-06-16,Control,Tulip Poplar,2_postflood,11.736443477051653,4.371518696962587,11.955923034826167,-0.21947955777451433
2023-06-16,Estuarine,Beech,2_postflood,10.411938476029924,4.272931153635142,12.227140382116685,-1.8152019060867612
2023-06-16,Estuarine,Red Maple,2_postflood,3.2931394319467735,3.3239262026396355,4.186054622357034,-0.8929151904102604
2023-06-16,Estuarine,Tulip Poplar,2_postflood,6.150082387105529,2.21834998517647,6.547986808941629,-0.39790442183609986
2023-06-16,Freshwater,Beech,2_postflood,13.477657445537458,3.8318406066810584,14.958268333555617,-1.480610888018159
2023-06-16,Freshwater,Red Maple,2_postflood,6.760576841873574,4.9864510516172,7.9273828416048735,-1.1668059997312996
2023-06-16,Freshwater,Tulip Poplar,2_postflood,8.551335278048464,3.369911166386317,8.487635587628743,0.06369969041972112
2023-06-17,Control,Beech,2_postflood,12.322460863811445,7.172832616867914,10.323812896027736,1.9986479677837092
2023-06-17,Control,Red Maple,2_postflood,4.617562296675409,2.066740095651449,3.9568101514519114,0.6607521452234977
2023-06-17,Control,Tulip Poplar,2_postflood,13.134851452967151,4.4275861428429595,11.955923034826167,1.178928418140984
2023-06-17,Estuarine,Beech,2_postflood,14.555824659183337,4.363731395110452,12.227140382116685,2.3286842770666514
2023-06-17,Estuarine,Red Maple,2_postflood,6.39119423088787,4.714629042752068,4.186054622357034,2.2051396085308363
2023-06-17,Estuarine,Tulip Poplar,2_postflood,7.313095139668995,1.9440075188817303,6.547986808941629,0.7651083307273661
2023-06-17,Freshwater,Beech,2_postflood,17.24203383731313,2.472051013588907,14.958268333555617,2.283765503757513
2023-06-17,Freshwater,Red Maple,2_postflood,10.65268209542503,5.162077789255106,7.9273828416048735,2.7252992538201566
2023-06-17,Freshwater,Tulip Poplar,2_postflood,10.361138505409913,3.500497780065975,8.487635587628743,1.8735029177811704
2023-06-18,Control,Beech,2_postflood,10.563677533420927,4.7099596147249745,10.323812896027736,0.23986463739319142
2023-06-18,Control,Red Maple,2_postflood,4.718958737078037,2.0471685699705313,3.9568101514519114,0.7621485856261252
2023-06-18,Control,Tulip Poplar,2_postflood,13.798388639927365,5.0401513802791085,11.955923034826167,1.8424656051011983
2023-06-18,Estuarine,Beech,2_postflood,15.302119313560976,3.563424372164737,12.227140382116685,3.0749789314442904
2023-06-18,Estuarine,Red Maple,2_postflood,6.78551064311988,4.881927233114007,4.186054622357034,2.5994560207628465
2023-06-18,Estuarine,Tulip Poplar,2_postflood,7.532813908699773,2.1512575345915543,6.547986808941629,0.9848270997581441
2023-06-18,Freshwater,Beech,2_postflood,17.897045734558045,2.169933994324969,14.958268333555617,2.9387774010024277
2023-06-18,Freshwater,Red Maple,2_postflood,10.493799441735769,4.285107671939906,7.9273828416048735,2.5664166001308955
2023-06-18,Freshwater,Tulip Poplar,2_postflood,10.220354208741853,3.313343918948558,8.487635587628743,1.7327186211131096
2023-06-19,Control,Beech,2_postflood,9.369348187138396,4.371453753152847,10.323812896027736,-0.9544647088893399
2023-06-19,Control,Red Maple,2_postflood,3.5626178460702347,2.121431878316272,3.9568101514519114,-0.3941923053816767
2023-06-19,Control,Tulip Poplar,2_postflood,14.006229589165432,5.172566231061564,11.955923034826167,2.050306554339265
2023-06-19,Estuarine,Beech,2_postflood,11.497293950844279,3.837182457712804,12.227140382116685,-0.7298464312724064
2023-06-19,Estuarine,Red Maple,2_postflood,4.225846867217926,3.256037402839964,4.186054622357034,0.039792244860891834
2023-06-19,Estuarine,Tulip Poplar,2_postflood,7.2904487125083905,2.1549011402733056,6.547986808941629,0.7424619035667614
2023-06-19,Freshwater,Beech,2_postflood,15.213878822429606,2.6555326164199697,14.958268333555617,0.2556104888739892
2023-06-19,Freshwater,Red Maple,2_postflood,7.264754930352583,4.195065537966699,7.9273828416048735,-0.6626279112522901
2023-06-19,Freshwater,Tulip Poplar,2_postflood,9.689197157678436,3.4719882575224026,8.487635587628743,1.2015615700496927
2023-06-20,Control,Beech,2_postflood,6.656760757252594,3.1771141841694877,10.323812896027736,-3.6670521387751416
2023-06-20,Control,Red Maple,2_postflood,2.008835298441086,1.2844929628383994,3.9568101514519114,-1.9479748530108254
2023-06-20,Control,Tulip Poplar,2_postflood,10.324510375957303,3.586944227189224,11.955923034826167,-1.6314126588688644
2023-06-20,Estuarine,Beech,2_postflood,7.269201654313681,2.79165491109647,12.227140382116685,-4.957938727803004
2023-06-20,Estuarine,Red Maple,2_postflood,1.5142080568838385,1.3720015176704556,4.186054622357034,-2.6718465654731953
2023-06-20,Estuarine,Tulip Poplar,2_postflood,5.601583717430139,1.926916078641247,6.547986808941629,-0.94640309151149
2023-06-20,Freshwater,Beech,2_postflood,11.085684803417035,1.8758438291342243,14.958268333555617,-3.8725835301385825
2023-06-20,Freshwater,Red Maple,2_postflood,4.3773324335548605,3.0194129536498764,7.9273828416048735,-3.550050408050013
2023-06-20,Freshwater,Tulip Poplar,2_postflood,7.543822902784647,2.7062081777916953,8.487635587628743,-0.9438126848440964
