#Log_File	LOG181
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
224	2023-06-05 10:24:51	92.132		16.13	16.13	1013.7	59.6	66900		0	23.097	325.4	38.4	22.47
225	2023-06-05 10:29:51	92.124		16.13	16.13	1013.5	59.6	67200		0	23.100	325.3	38.5	22.59
226	2023-06-05 10:34:51	92.232		16.13	16.13	1013.4	59.4	67500		0	23.087	324.8	38.6	22.66
227	2023-06-05 10:39:51	92.215		16.13	16.13	1013.5	59.5	67800		0	23.089	325.1	38.4	22.60
228	2023-06-05 10:44:51	92.274		16.13	16.13	1013.5	59.5	68100		0	23.081	324.8	38.6	22.64
229	2023-06-05 10:49:51	92.208		16.13	16.13	1013.4	59.4	68400		0	23.091	325.0	38.8	22.83
230	2023-06-05 10:54:51	92.185		16.14	16.14	1013.4	59.3	68700		0	23.093	324.6	38.7	22.95
231	2023-06-05 10:59:51	92.314		16.13	16.13	1013.3	59.3	69000		0	23.079	324.3	38.5	23.03
232	2023-06-05 11:04:51	92.213		16.14	16.14	1013.2	59.1	69300		0	23.091	323.7	38.6	23.12
233	2023-06-05 11:09:51	92.153		16.14	16.14	1013.2	59.0	69600		0	23.099	324.0	38.5	23.07
234	2023-06-05 11:14:51	92.202		16.14	16.14	1013.1	59.0	69900		0	23.094	324.0	38.5	22.90
235	2023-06-05 11:19:51	92.221		16.14	16.14	1013.1	59.1	70200		0	23.092	324.8	38.6	22.78
236	2023-06-05 11:24:51	92.267		16.15	16.15	1013.0	59.1	70500		0	23.086	324.5	38.7	22.88
237	2023-06-05 11:29:51	92.075		16.15	16.15	1012.9	59.1	70800		0	23.112	325.0	38.7	23.02
238	2023-06-05 11:34:51	92.156		16.14	16.14	1012.9	59.0	71100		0	23.102	324.0	38.5	23.15
239	2023-06-05 11:39:51	92.171		16.14	16.14	1012.8	58.9	71400		0	23.101	324.1	38.4	23.25
240	2023-06-05 11:44:51	92.147		16.15	16.15	1012.8	58.9	71700		0	23.103	323.6	38.7	23.46
241	2023-06-05 11:49:51	92.193		16.15	16.15	1012.8	58.6	72000		0	23.097	323.2	38.4	23.25
242	2023-06-05 11:54:51	92.143		16.14	16.14	1012.8	58.8	72300		0	23.105	324.0	38.8	23.07
243	2023-06-05 11:59:51	92.126		16.15	16.15	1012.6	58.8	72600		0	23.108	324.1	38.6	23.20
244	2023-06-05 12:04:51	92.131		16.15	16.15	1012.5	58.7	72900		0	23.109	324.0	38.7	23.29
245	2023-06-05 12:09:51	92.175		16.15	16.15	1012.4	58.5	73200		0	23.103	323.5	38.3	23.35
246	2023-06-05 12:14:51	92.149		16.15	16.15	1012.6	58.5	73500		0	23.105	323.7	38.3	23.20
247	2023-06-05 12:19:51	92.170		16.16	16.16	1012.5	58.7	73800		0	23.102	323.6	38.5	23.34
248	2023-06-05 12:24:51	92.143		16.15	16.15	1012.4	58.3	74100		0	23.107	323.4	38.6	23.42
249	2023-06-05 12:29:51	92.105		16.16	16.16	1012.4	58.3	74400		0	23.112	323.6	38.8	23.49
250	2023-06-05 12:34:51	92.076		16.16	16.16	1012.3	58.1	74700		0	23.116	323.4	38.4	23.55
251	2023-06-05 12:39:51	92.118		16.16	16.16	1012.3	58.3	75000		0	23.111	323.4	38.7	23.66
252	2023-06-05 12:44:51	92.174		16.17	16.17	1012.2	58.1	75300		0	23.105	322.1	38.6	23.55
253	2023-06-05 12:49:51	92.164		16.17	16.17	1012.1	58.1	75600		0	23.107	322.3	38.6	23.58
254	2023-06-05 12:54:51	92.059		16.17	16.17	1012.1	58.0	75900		0	23.120	322.1	38.4	23.64
255	2023-06-05 12:59:51	92.070		16.17	16.17	1012.1	57.9	76200		0	23.118	322.4	38.6	23.72
256	2023-06-05 13:04:51	92.105		16.17	16.17	1012.1	57.8	76500		0	23.113	321.7	38.6	23.78
257	2023-06-05 13:09:51	92.071		16.18	16.18	1012.0	57.8	76800		0	23.119	321.7	38.7	24.02
258	2023-06-05 13:14:51	92.102		16.18	16.18	1011.9	57.5	77100		0	23.116	320.9	38.8	24.05
259	2023-06-05 13:19:51	92.083		16.19	16.19	1011.9	57.4	77400		0	23.118	320.6	38.5	24.25
260	2023-06-05 13:24:51	92.130		16.19	16.19	1011.9	57.3	77700		0	23.112	320.4	38.7	24.28
261	2023-06-05 13:29:51	92.121		16.19	16.19	1011.9	57.1	78000		0	23.113	320.0	38.6	24.25
262	2023-06-05 13:34:51	92.054		16.19	16.19	1011.7	57.2	78300		0	23.123	320.5	38.5	24.14
263	2023-06-05 13:39:51	92.132		16.19	16.19	1011.6	57.1	78600		0	23.114	320.3	38.3	24.17
264	2023-06-05 13:44:51	92.114		16.19	16.19	1011.7	57.1	78900		0	23.116	320.8	38.5	24.08
265	2023-06-05 13:49:51	92.108		16.20	16.20	1011.7	57.0	79200		0	23.116	321.1	38.7	24.11
266	2023-06-05 13:54:51	92.099		16.20	16.20	1011.6	56.9	79500		0	23.118	320.5	38.6	24.11
267	2023-06-05 13:59:51	92.055		16.21	16.21	1011.5	57.2	79800		0	23.124	320.4	38.8	24.34
268	2023-06-05 14:04:51	92.144		16.21	16.21	1011.5	56.7	80100		0	23.113	320.1	38.5	24.51
269	2023-06-05 14:09:51	92.090		16.21	16.21	1011.5	56.8	80400		0	23.119	319.4	38.8	24.72
270	2023-06-05 14:14:51	92.041		16.21	16.21	1011.5	56.6	80700		0	23.125	318.9	38.6	24.71
271	2023-06-05 14:19:51	91.990		16.22	16.22	1011.5	56.4	81000		0	23.131	319.0	38.6	24.81
272	2023-06-05 14:24:51	92.062		16.23	16.23	1011.5	56.3	81300		0	23.121	318.5	38.7	24.60
273	2023-06-05 14:29:51	92.126		16.22	16.22	1011.5	56.4	81600		0	23.113	318.7	38.3	24.44
274	2023-06-05 14:34:51	92.095		16.23	16.23	1011.3	56.3	81900		0	23.118	318.9	39.1	24.51
275	2023-06-05 14:39:51	92.121		16.23	16.23	1011.3	56.2	82200		0	23.115	318.2	38.5	24.26
276	2023-06-05 14:44:51	92.037		16.23	16.23	1011.2	56.2	82500		0	23.127	317.8	38.8	24.12
277	2023-06-05 14:49:51	92.065		16.23	16.23	1011.3	56.3	82800		0	23.122	318.4	38.9	24.06
278	2023-06-05 14:54:51	92.053		16.23	16.23	1011.2	56.1	83100		0	23.125	318.6	38.7	23.97
279	2023-06-05 14:59:51	92.157		16.24	16.24	1011.2	56.2	83400		0	23.110	319.1	38.6	23.82
280	2023-06-05 15:04:51	92.156		16.24	16.24	1011.1	56.2	83700		0	23.111	318.9	38.7	23.79
281	2023-06-05 15:09:51	92.116		16.24	16.24	1011.1	56.1	84000		0	23.117	319.3	38.7	23.72
282	2023-06-05 15:14:51	92.053		16.25	16.25	1011.0	56.0	84300		0	23.125	319.1	38.6	23.68
283	2023-06-05 15:19:51	92.117		16.25	16.25	1011.1	56.1	84600		0	23.117	319.9	38.6	23.51
284	2023-06-05 15:24:51	92.113		16.26	16.26	1011.0	56.1	84900		0	23.117	320.0	38.7	23.51
285	2023-06-05 15:29:51	92.067		16.26	16.26	1011.1	56.1	85200		0	23.122	320.2	38.7	23.50
286	2023-06-05 15:34:51	92.075		16.26	16.26	1011.0	56.0	85500		0	23.121	320.2	38.7	23.46
287	2023-06-05 15:39:51	92.145		16.26	16.26	1010.9	56.0	85800		0	23.113	320.5	38.5	23.38
288	2023-06-05 15:44:51	92.139		16.27	16.27	1010.9	56.0	86100		0	23.113	320.5	38.8	23.35
289	2023-06-05 15:49:51	92.048		16.27	16.27	1010.9	56.1	86400		0	23.125	324.9	38.7	23.30
290	2023-06-05 15:54:51	92.016		16.27	16.27	1010.9	56.5	86700		0	23.129	309.9	38.5	23.41
291	2023-06-05 15:59:51	92.137		16.27	16.27	1011.0	56.4	87000		0	23.113	309.1	38.9	23.54
292	2023-06-05 16:04:51	92.076		16.27	16.27	1010.9	56.3	87300		0	23.121	308.8	38.6	23.59
293	2023-06-05 16:09:51	92.092		16.28	16.28	1010.9	56.2	87600		0	23.119	308.5	38.6	23.45
294	2023-06-05 16:14:51	92.066		16.28	16.28	1010.8	56.2	87900		0	23.122	308.8	38.6	23.36
295	2023-06-05 16:19:51	92.087		16.28	16.28	1010.9	56.3	88200		0	23.120	309.3	38.3	23.36
296	2023-06-05 16:24:51	92.209		16.28	16.28	1010.9	56.2	88500		0	23.104	309.1	38.7	23.42
297	2023-06-05 16:29:51	92.147		16.29	16.29	1010.8	56.2	88800		0	23.111	308.7	38.7	23.46
298	2023-06-05 16:34:51	92.136		16.29	16.29	1010.8	56.2	89100		0	23.113	309.0	38.7	23.48
299	2023-06-05 16:39:51	92.115		16.29	16.29	1010.9	56.1	89400		0	23.115	308.7	38.6	23.48
300	2023-06-05 16:44:51	92.059		16.29	16.29	1010.9	56.2	89700		0	23.122	308.8	38.6	23.43
301	2023-06-05 16:49:51	92.139		16.29	16.29	1010.8	56.2	90000		0	23.113	308.8	38.8	23.30
302	2023-06-05 16:54:51	92.175		16.30	16.30	1010.8	56.2	90300		0	23.107	309.0	38.6	23.29
303	2023-06-05 16:59:51	92.083		16.29	16.29	1010.8	56.2	90600		0	23.119	309.0	38.7	23.26
304	2023-06-05 17:04:51	92.088		16.30	16.30	1010.8	56.2	90900		0	23.119	309.4	38.7	23.20
305	2023-06-05 17:09:51	92.142		16.30	16.30	1010.8	56.3	91200		0	23.111	309.6	38.6	23.12
306	2023-06-05 17:14:51	92.139		16.30	16.30	1010.7	56.3	91500		0	23.112	309.2	38.5	23.04
307	2023-06-05 17:19:51	92.093		16.30	16.30	1010.7	56.3	91800		0	23.118	309.4	38.5	23.00
308	2023-06-05 17:24:51	92.028		16.30	16.30	1010.7	56.3	92100		0	23.126	309.8	38.6	22.98
309	2023-06-05 17:29:51	92.109		16.31	16.31	1010.7	56.3	92400		0	23.115	309.9	38.5	22.92
310	2023-06-05 17:34:51	92.010		16.31	16.31	1010.7	56.4	92700		0	23.128	309.6	38.7	22.88
311	2023-06-05 17:39:51	91.999		16.31	16.31	1010.7	56.4	93000		0	23.129	310.0	38.8	22.82
312	2023-06-05 17:44:51	92.111		16.31	16.31	1010.8	56.4	93300		0	23.114	310.1	38.7	22.76
313	2023-06-05 17:49:51	92.112		16.32	16.32	1010.8	56.5	93600		0	23.112	310.2	38.5	22.70
314	2023-06-05 17:54:51	92.067		16.31	16.31	1010.7	56.5	93900		0	23.120	310.2	38.5	22.63
315	2023-06-05 17:59:51	92.075		16.32	16.32	1010.8	56.5	94200		0	23.117	310.4	38.5	22.54
316	2023-06-05 18:04:51	92.041		16.33	16.33	1010.7	56.5	94500		0	23.121	310.6	38.7	22.42
317	2023-06-05 18:09:51	92.091		16.32	16.32	1010.8	56.6	94800		0	23.115	310.9	38.7	22.30
318	2023-06-05 18:14:51	92.069		16.32	16.32	1010.8	56.6	95100		0	23.117	310.9	38.8	22.14
319	2023-06-05 18:19:51	92.102		16.32	16.32	1010.8	56.7	95400		0	23.113	311.6	38.6	21.98
320	2023-06-05 18:24:51	92.165		16.33	16.33	1010.8	56.7	95700		0	23.105	312.0	38.6	21.82
321	2023-06-05 18:29:51	92.113		16.33	16.33	1010.7	56.8	96000		0	23.112	312.0	38.5	21.68
322	2023-06-05 18:34:51	92.186		16.33	16.33	1010.8	56.8	96300		0	23.102	312.6	38.6	21.50
323	2023-06-05 18:39:51	92.160		16.33	16.33	1010.7	56.9	96600		0	23.106	312.8	38.5	21.34
324	2023-06-05 18:44:51	92.213		16.33	16.33	1010.8	56.9	96900		0	23.099	313.1	38.5	21.17
325	2023-06-05 18:49:51	92.214		16.34	16.34	1010.8	57.0	97200		0	23.098	313.3	38.5	21.00
326	2023-06-05 18:54:51	92.226		16.33	16.33	1010.8	57.0	97500		0	23.096	313.7	38.4	20.83
327	2023-06-05 18:59:51	92.215		16.33	16.33	1010.8	57.0	97800		0	23.097	314.1	38.8	20.68
328	2023-06-05 19:04:51	92.172		16.34	16.34	1010.8	57.1	98100		0	23.103	314.3	38.5	20.51
329	2023-06-05 19:09:51	92.165		16.34	16.34	1010.9	57.2	98400		0	23.102	314.5	38.3	20.35
330	2023-06-05 19:14:51	92.192		16.34	16.34	1010.9	57.2	98700		0	23.098	315.1	38.6	20.20
331	2023-06-05 19:19:51	92.222		16.34	16.34	1010.9	57.3	99000		0	23.095	315.4	38.6	20.04
332	2023-06-05 19:24:51	92.228		16.34	16.34	1010.9	57.3	99300		0	23.093	315.6	38.5	19.87
333	2023-06-05 19:29:51	92.317		16.34	16.34	1011.0	57.3	99600		0	23.082	315.8	38.4	19.72
334	2023-06-05 19:34:51	92.286		16.34	16.34	1010.9	57.4	99900		0	23.087	316.0	38.8	19.55
335	2023-06-05 19:39:51	92.245		16.34	16.34	1010.9	57.5	100200		0	23.092	316.5	38.4	19.40
336	2023-06-05 19:44:51	92.263		16.35	16.35	1010.9	57.5	100500		0	23.089	316.9	38.5	19.25
337	2023-06-05 19:49:51	92.237		16.34	16.34	1011.0	57.6	100800		0	23.092	317.2	38.4	19.11
338	2023-06-05 19:54:51	92.227		16.35	16.35	1011.0	57.6	101100		0	23.092	317.4	38.7	18.98
339	2023-06-05 19:59:51	92.305		16.35	16.35	1011.1	57.7	101400		0	23.081	317.7	38.3	18.85
340	2023-06-05 20:04:51	92.314		16.35	16.35	1011.1	57.8	101700		0	23.080	317.9	38.7	18.72
341	2023-06-05 20:09:51	92.335		16.34	16.34	1011.1	57.8	102000		0	23.077	318.0	38.6	18.60
342	2023-06-05 20:14:51	92.356		16.35	16.35	1011.1	57.9	102300		0	23.074	318.3	38.2	18.47
343	2023-06-05 20:19:51	92.324		16.35	16.35	1011.2	57.9	102600		0	23.077	318.4	38.5	18.36
344	2023-06-05 20:24:51	92.338		16.34	16.34	1011.2	58.0	102900		0	23.076	318.8	38.6	18.24
345	2023-06-05 20:29:51	92.382		16.35	16.35	1011.2	58.0	103200		0	23.069	318.7	38.3	18.14
346	2023-06-05 20:34:51	92.363		16.35	16.35	1011.2	58.1	103500		0	23.072	319.3	38.4	18.03
347	2023-06-05 20:39:51	92.336		16.35	16.35	1011.2	58.1	103800		0	23.075	319.4	38.6	17.93
348	2023-06-05 20:44:51	92.334		16.36	16.36	1011.4	58.2	104100		0	23.073	319.5	38.7	17.84
349	2023-06-05 20:49:51	92.320		16.35	16.35	1011.5	58.2	104400		0	23.075	319.8	38.6	17.73
350	2023-06-05 20:54:51	92.396		16.35	16.35	1011.4	58.3	104700		0	23.066	319.9	38.6	17.63
351	2023-06-05 20:59:51	92.367		16.35	16.35	1011.5	58.3	105000		0	23.069	320.3	38.7	17.53
352	2023-06-05 21:04:51	92.311		16.35	16.35	1011.5	58.4	105300		0	23.076	320.1	38.8	17.43
353	2023-06-05 21:09:51	92.438		16.35	16.35	1011.4	58.4	105600		0	23.060	320.4	38.6	17.33
354	2023-06-05 21:14:51	92.414		16.35	16.35	1011.4	58.5	105900		0	23.063	321.0	38.5	17.23
355	2023-06-05 21:19:51	92.417		16.35	16.35	1011.5	58.6	106200		0	23.063	320.6	38.4	17.12
356	2023-06-05 21:24:51	92.381		16.35	16.35	1011.5	58.6	106500		0	23.066	321.0	38.4	17.02
357	2023-06-05 21:29:51	92.360		16.35	16.35	1011.5	58.6	106800		0	23.069	321.2	38.6	16.91
358	2023-06-05 21:34:51	92.439		16.35	16.35	1011.5	58.7	107100		0	23.058	321.4	38.6	16.82
359	2023-06-05 21:39:51	92.374		16.36	16.36	1011.5	58.7	107400		0	23.066	321.7	38.4	16.72
360	2023-06-05 21:44:51	92.365		16.35	16.35	1011.6	58.8	107700		0	23.068	322.0	38.3	16.63
361	2023-06-05 21:49:51	92.414		16.35	16.35	1011.6	58.9	108000		0	23.061	322.0	38.4	16.54
362	2023-06-05 21:54:51	92.400		16.35	16.35	1011.5	58.9	108300		0	23.064	322.1	38.7	16.46
363	2023-06-05 21:59:51	92.408		16.35	16.35	1011.5	58.9	108600		0	23.062	322.3	38.4	16.38
364	2023-06-05 22:04:51	92.450		16.35	16.35	1011.5	59.0	108900		0	23.057	322.3	38.6	16.31
365	2023-06-05 22:09:51	92.401		16.35	16.35	1011.5	59.1	109200		0	23.064	322.6	38.6	16.23
366	2023-06-05 22:14:51	92.427		16.34	16.34	1011.6	59.1	109500		0	23.061	322.5	38.2	16.17
367	2023-06-05 22:19:51	92.414		16.34	16.34	1011.6	59.1	109800		0	23.062	322.5	38.8	16.10
368	2023-06-05 22:24:51	92.423		16.34	16.34	1011.6	59.2	110100		0	23.062	323.1	38.5	16.05
369	2023-06-05 22:29:51	92.438		16.34	16.34	1011.5	59.2	110400		0	23.060	323.0	38.5	15.99
370	2023-06-05 22:34:51	92.433		16.34	16.34	1011.5	59.3	110700		0	23.061	323.3	38.7	15.94
371	2023-06-05 22:39:51	92.433		16.34	16.34	1011.5	59.3	111000		0	23.061	323.4	38.4	15.88
372	2023-06-05 22:44:51	92.473		16.34	16.34	1011.5	59.4	111300		0	23.056	323.5	38.5	15.83
373	2023-06-05 22:49:51	92.502		16.34	16.34	1011.6	59.4	111600		0	23.052	323.7	38.4	15.79
374	2023-06-05 22:54:51	92.489		16.34	16.34	1011.5	59.4	111900		0	23.054	323.6	38.5	15.73
375	2023-06-05 22:59:51	92.491		16.33	16.33	1011.6	59.5	112200		0	23.054	323.8	38.5	15.69
376	2023-06-05 23:04:51	92.447		16.33	16.33	1011.5	59.5	112500		0	23.061	323.9	38.4	15.64
377	2023-06-05 23:09:51	92.509		16.32	16.32	1011.4	59.6	112800		0	23.055	324.1	38.5	15.61
378	2023-06-05 23:14:51	92.456		16.33	16.33	1011.3	59.6	113100		0	23.062	323.9	38.6	15.57
379	2023-06-05 23:19:51	92.484		16.33	16.33	1011.3	59.6	113400		0	23.058	324.3	38.5	15.53
380	2023-06-05 23:24:51	92.424		16.33	16.33	1011.3	59.6	113700		0	23.066	324.1	38.6	15.49
381	2023-06-05 23:29:51	92.378		16.32	16.32	1011.2	59.7	114000		0	23.074	324.6	38.7	15.46
382	2023-06-05 23:34:51	92.409		16.33	16.33	1011.2	59.7	114300		0	23.069	324.3	38.6	15.42
383	2023-06-05 23:39:51	92.384		16.33	16.33	1011.1	59.8	114600		0	23.074	324.4	38.3	15.39
384	2023-06-05 23:44:51	92.432		16.32	16.32	1011.0	59.8	114900		0	23.069	324.6	38.4	15.34
385	2023-06-05 23:49:51	92.429		16.32	16.32	1011.0	59.8	115200		0	23.070	324.6	38.3	15.30
386	2023-06-05 23:54:51	92.417		16.32	16.32	1011.0	59.8	115500		0	23.072	324.7	38.2	15.26
387	2023-06-05 23:59:51	92.398		16.31	16.31	1011.0	59.9	115800		0	23.075	324.5	38.0	15.23
388	2023-06-06 00:04:51	92.408		16.32	16.32	1011.0	59.9	116100		0	23.073	324.8	38.4	15.19
389	2023-06-06 00:09:51	92.431		16.32	16.32	1010.9	59.9	116400		0	23.070	325.1	38.5	15.14
390	2023-06-06 00:14:51	92.345		16.31	16.31	1011.1	60.0	116700		0	23.081	324.8	38.5	15.11
391	2023-06-06 00:19:51	92.468		16.31	16.31	1011.0	60.1	117000		0	23.066	325.0	38.3	15.08
392	2023-06-06 00:24:51	92.437		16.30	16.30	1010.9	60.1	117300		0	23.071	325.1	38.3	15.05
393	2023-06-06 00:29:51	92.396		16.30	16.30	1010.9	60.1	117600		0	23.076	325.3	38.4	15.02
394	2023-06-06 00:34:51	92.456		16.31	16.31	1010.9	60.2	117900		0	23.069	325.3	38.3	14.98
395	2023-06-06 00:39:51	92.444		16.30	16.30	1010.8	60.2	118200		0	23.072	325.2	38.4	14.94
396	2023-06-06 00:44:51	92.416		16.30	16.30	1010.7	60.2	118500		0	23.077	325.5	38.2	14.92
397	2023-06-06 00:49:51	92.350		16.30	16.30	1010.7	60.3	118800		0	23.086	325.8	38.4	14.89
398	2023-06-06 00:54:51	92.416		16.29	16.29	1010.7	60.3	119100		0	23.078	325.4	38.3	14.87
399	2023-06-06 00:59:51	92.423		16.29	16.29	1010.7	60.4	119400		0	23.077	325.5	38.5	14.84
400	2023-06-06 01:04:51	92.468		16.29	16.29	1010.7	60.4	119700		0	23.072	325.7	38.4	14.82
401	2023-06-06 01:09:51	92.388		16.28	16.28	1010.7	60.4	120000		0	23.082	326.1	38.8	14.81
402	2023-06-06 01:14:51	92.419		16.28	16.28	1010.6	60.5	120300		0	23.079	325.8	38.4	14.79
403	2023-06-06 01:19:51	92.331		16.27	16.27	1010.6	60.5	120600		0	23.092	325.8	38.3	14.79
404	2023-06-06 01:24:51	92.365		16.27	16.27	1010.5	60.6	120900		0	23.088	326.0	38.4	14.79
405	2023-06-06 01:29:51	92.364		16.28	16.28	1010.6	60.6	121200		0	23.087	325.9	38.4	14.77
406	2023-06-06 01:34:51	92.343		16.27	16.27	1010.6	60.6	121500		0	23.090	326.1	38.3	14.75
407	2023-06-06 01:39:51	92.345		16.27	16.27	1010.6	60.6	121800		0	23.090	326.3	38.5	14.73
408	2023-06-06 01:44:51	92.328		16.27	16.27	1010.6	60.7	122100		0	23.092	326.0	38.5	14.70
409	2023-06-06 01:49:51	92.399		16.26	16.26	1010.6	60.7	122400		0	23.084	326.4	38.6	14.66
410	2023-06-06 01:54:51	92.360		16.26	16.26	1010.6	60.8	122700		0	23.090	326.3	38.3	14.64
411	2023-06-06 01:59:51	92.437		16.26	16.26	1010.5	60.8	123000		0	23.081	326.5	38.3	14.63
412	2023-06-06 02:04:51	92.399		16.26	16.26	1010.5	60.8	123300		0	23.086	326.4	38.5	14.61
413	2023-06-06 02:09:51	92.354		16.25	16.25	1010.4	60.9	123600		0	23.093	326.6	38.5	14.57
414	2023-06-06 02:14:51	92.354		16.25	16.25	1010.4	60.9	123900		0	23.094	326.5	38.3	14.54
415	2023-06-06 02:19:51	92.374		16.25	16.25	1010.3	60.9	124200		0	23.092	326.7	38.4	14.52
416	2023-06-06 02:24:51	92.393		16.24	16.24	1010.4	61.0	124500		0	23.090	326.6	38.5	14.49
417	2023-06-06 02:29:51	92.375		16.24	16.24	1010.4	61.0	124800		0	23.092	326.8	38.5	14.46
418	2023-06-06 02:34:51	92.336		16.24	16.24	1010.4	61.0	125100		0	23.098	327.0	38.0	14.43
419	2023-06-06 02:39:51	92.306		16.24	16.24	1010.4	61.1	125400		0	23.101	326.6	38.7	14.39
420	2023-06-06 02:44:51	92.382		16.24	16.24	1010.3	61.1	125700		0	23.093	326.9	38.2	14.37
421	2023-06-06 02:49:51	92.390		16.23	16.23	1010.3	61.1	126000		0	23.093	326.9	38.7	14.35
422	2023-06-06 02:54:51	92.417		16.23	16.23	1010.2	61.1	126300		0	23.090	327.0	38.5	14.31
423	2023-06-06 02:59:51	92.387		16.23	16.23	1010.3	61.2	126600		0	23.093	327.0	38.6	14.28
424	2023-06-06 03:04:51	92.347		16.23	16.23	1010.3	61.2	126900		0	23.098	327.0	38.5	14.25
425	2023-06-06 03:09:51	92.339		16.22	16.22	1010.3	61.3	127200		0	23.100	327.1	38.5	14.21
426	2023-06-06 03:14:51	92.420		16.22	16.22	1010.2	61.3	127500		0	23.091	327.3	38.8	14.19
427	2023-06-06 03:19:51	92.310		16.21	16.21	1010.3	61.3	127800		0	23.106	327.6	38.9	14.16
428	2023-06-06 03:24:51	92.342		16.21	16.21	1010.3	61.4	128100		0	23.101	327.4	38.6	14.13
429	2023-06-06 03:29:51	92.349		16.21	16.21	1010.2	61.4	128400		0	23.101	327.5	38.5	14.11
430	2023-06-06 03:34:51	92.365		16.21	16.21	1010.2	61.4	128700		0	23.100	327.6	38.4	14.09
431	2023-06-06 03:39:51	92.424		16.20	16.20	1010.2	61.5	129000		0	23.093	327.6	38.7	14.06
432	2023-06-06 03:44:51	92.347		16.19	16.19	1010.3	61.5	129300		0	23.103	327.7	38.5	14.03
433	2023-06-06 03:49:51	92.357		16.19	16.19	1010.2	61.5	129600		0	23.102	327.5	38.6	14.00
434	2023-06-06 03:54:51	92.372		16.20	16.20	1010.3	61.6	129900		0	23.098	327.6	38.6	13.96
435	2023-06-06 03:59:51	92.308		16.19	16.19	1010.3	61.6	130200		0	23.107	327.8	38.8	13.95
436	2023-06-06 04:04:51	92.417		16.18	16.18	1010.4	61.6	130500		0	23.094	327.6	38.3	13.94
437	2023-06-06 04:09:51	92.408		16.18	16.18	1010.3	61.7	130800		0	23.096	327.9	38.4	13.91
438	2023-06-06 04:14:51	92.411		16.18	16.18	1010.4	61.7	131100		0	23.095	327.7	38.3	13.90
439	2023-06-06 04:19:51	92.382		16.18	16.18	1010.4	61.8	131400		0	23.098	327.9	38.6	13.89
440	2023-06-06 04:24:51	92.399		16.17	16.17	1010.4	61.8	131700		0	23.097	327.8	38.3	13.87
441	2023-06-06 04:29:51	92.367		16.17	16.17	1010.3	61.8	132000		0	23.102	327.9	38.5	13.86
442	2023-06-06 04:34:51	92.397		16.17	16.17	1010.4	61.8	132300		0	23.098	327.8	38.4	13.85
443	2023-06-06 04:39:51	92.336		16.17	16.17	1010.3	61.9	132600		0	23.106	327.6	38.3	13.82
444	2023-06-06 04:44:51	92.433		16.16	16.16	1010.4	61.9	132900		0	23.095	328.0	38.6	13.79
445	2023-06-06 04:49:51	92.389		16.16	16.16	1010.4	61.9	133200		0	23.100	328.0	38.4	13.77
446	2023-06-06 04:54:51	92.311		16.15	16.15	1010.3	62.0	133500		0	23.112	327.7	38.5	13.75
447	2023-06-06 04:59:51	92.371		16.16	16.16	1010.3	62.0	133800		0	23.103	328.1	38.5	13.74
448	2023-06-06 05:04:51	92.416		16.15	16.15	1010.3	62.0	134100		0	23.099	328.1	38.4	13.72
449	2023-06-06 05:09:51	92.372		16.15	16.15	1010.3	62.1	134400		0	23.105	328.3	38.6	13.72
450	2023-06-06 05:14:51	92.344		16.14	16.14	1010.4	62.1	134700		0	23.108	328.5	38.5	13.72
451	2023-06-06 05:19:51	92.417		16.14	16.14	1010.3	62.2	135000		0	23.100	328.2	38.5	13.72
452	2023-06-06 05:24:51	92.403		16.13	16.13	1010.2	62.2	135300		0	23.103	328.4	38.3	13.74
453	2023-06-06 05:29:51	92.322		16.14	16.14	1010.2	62.2	135600		0	23.113	328.5	38.6	13.77
454	2023-06-06 05:34:51	92.335		16.13	16.13	1010.2	62.4	135900		0	23.112	327.1	38.6	13.82
455	2023-06-06 05:39:51	92.284		16.12	16.12	1010.3	62.4	136200		0	23.118	327.2	38.5	13.84
456	2023-06-06 05:44:51	92.261		16.12	16.12	1010.2	62.4	136500		0	23.122	327.3	38.6	13.85
457	2023-06-06 05:49:51	92.453		16.11	16.11	1010.2	62.4	136800		0	23.099	327.1	38.5	13.88
