"TOA5","TEMPEST_REDOX_salt","CR1000","86615","CR1000.Std.31.03","CPU:COMPASS_Redox_Tempest_2024v1.CR1","14439","Redox5"
"TIMESTAMP","RECORD","Statname","BattV","RedoxRa(1)","RedoxRa(2)","RedoxRa(3)","RedoxRa(4)","RedoxRa(5)","RedoxRa(6)","RedoxRa(7)","RedoxRa(8)","RedoxRa(9)","RedoxRa(10)","RedoxRa(11)","RedoxRa(12)","RedoxRa(13)","RedoxRa(14)","RedoxRa(15)","RedoxRa(16)","RedoxRa(17)","RedoxRa(18)","RedoxRa(19)","RedoxRa(20)","RedoxRb(1)","RedoxRb(2)","RedoxRb(3)","RedoxRb(4)","RedoxRb(5)","RedoxRb(6)","RedoxRb(7)","RedoxRb(8)","RedoxRb(9)","RedoxRb(10)","RedoxRb(11)","RedoxRb(12)","RedoxRb(13)","RedoxRb(14)","RedoxRb(15)","RedoxRb(16)","RedoxRb(17)","RedoxRb(18)","RedoxRb(19)","RedoxRb(20)"
"2024-05-07 05:55:00",8,"NAN",11.94,173.9724,417.1927,597.3052,294.3886,-120.9279,-149.0705,348.627,627.4946,55.77351,271.8745,495.1391,625.2773,1114.958,539.485,580.5903,605.8333,50.82723,427.0852,548.6953,619.9899,169.1967,412.2464,595.2585,291.6596,-122.4629,-150.435,344.7041,624.2539,51.8506,270.1689,495.9919,623.4011,1103.872,538.1205,579.3963,605.8333,49.6333,424.8679,546.3074,617.7726
"2024-05-07 06:00:00",9,"NAN",11.94,173.9724,416.1693,596.7936,294.0475,-121.6101,-148.5588,348.4565,627.8357,53.21509,272.2156,495.8214,624.7656,1120.246,539.485,582.2958,607.3683,50.99779,426.9146,548.8659,620.8427,166.8088,411.7347,594.4057,291.3185,-123.4863,-150.2644,344.8747,625.4478,52.53284,270.3395,495.1391,626.3007,1116.152,541.7023,582.9781,610.609,49.46274,425.209,546.6486,619.6487
"2024-05-07 06:05:00",10,"NAN",11.94,173.8018,415.6576,597.4758,294.218,-121.4396,-148.5588,348.2859,628.0063,55.77351,271.7039,496.1625,625.6184,1113.253,539.9967,581.6136,609.2445,50.65667,426.9146,548.5248,622.0366,167.8322,411.7347,595.5996,291.6596,-123.1452,-150.2644,345.0453,625.2773,52.36228,269.8278,494.798,623.9128,1108.307,539.3145,580.4197,611.4619,48.95106,424.3562,546.1369,619.3076
"2024-05-07 06:10:00",11,"NAN",11.95,173.2902,415.6576,596.9641,294.3886,-122.1218,-147.8765,348.1154,627.8357,54.75014,271.1923,495.4802,624.9362,1117.176,539.9967,580.9314,610.609,50.14499,426.0618,548.6953,623.06,168.5145,410.8819,596.2819,292.0007,-123.1452,-148.3882,345.7275,626.1301,52.87397,269.8278,495.3097,624.0834,1104.213,538.2911,579.7374,610.7796,48.7805,424.3562,545.6252,620.331
"2024-05-07 06:15:00",12,"NAN",11.94,172.949,415.1459,597.1347,294.0475,-121.9512,-149.0705,348.4565,627.8357,54.75014,271.0217,494.9685,625.1068,1113.253,538.9733,580.9314,610.7796,50.31555,426.7441,549.207,623.4011,167.6616,411.0524,595.5996,292.1713,-123.8274,-150.0938,345.5569,625.4478,53.72677,270.3395,495.8214,625.2773,1108.648,541.8729,580.9314,612.4852,49.29218,424.6973,546.6486,621.3544
"2024-05-07 06:20:00",13,"NAN",11.95,172.949,415.3165,597.3052,293.7064,-122.4629,-148.7294,348.2859,628.1768,54.23846,271.0217,495.9919,625.2773,1115.641,539.1439,580.5903,611.4619,49.29218,426.7441,549.0364,624.0834,166.6383,409.8585,595.2585,291.489,-124.5097,-149.9233,345.0453,625.2773,51.68004,269.8278,495.3097,625.1068,1116.152,540.679,582.1253,612.8263,48.09825,424.5268,545.9663,622.2072
"2024-05-07 06:25:00",14,"NAN",11.94,176.0191,413.7814,596.9641,294.3886,-122.9746,-148.3882,347.9448,627.8357,54.57958,270.8512,495.3097,625.2773,1118.881,539.6556,581.2725,611.1207,48.95106,426.7441,549.7187,625.1068,166.8088,409.8585,596.623,293.7064,-124.3391,-150.2644,344.8747,625.6184,55.26182,269.8278,496.333,624.595,1109.33,542.7256,580.9314,614.3614,47.58657,423.5034,545.7958,623.06
"2024-05-07 06:30:00",15,"NAN",11.94,173.2902,412.0758,597.3052,293.8769,-123.1452,-149.241,347.9448,628.1768,53.21509,269.9984,494.2863,625.2773,1107.965,542.5551,580.7608,614.1908,48.95106,427.0852,549.7187,625.9595,166.2971,409.3468,595.2585,291.6596,-124.1685,-149.9233,345.0453,625.9595,51.16835,269.1455,495.6508,624.7656,1112.229,540.679,583.4898,615.2142,47.41601,424.3562,546.3074,623.7422
"2024-05-07 06:35:00",16,"NAN",11.95,171.9257,413.6109,597.4758,294.3886,-124.5097,-149.9233,348.1154,628.3474,53.38565,271.0217,495.4802,625.6184,1115.641,539.3145,581.7842,614.0203,48.43938,426.9146,548.5248,626.3007,164.5915,409.1763,595.5996,292.3419,-125.533,-151.97,344.8747,625.9595,50.99779,269.3161,495.9919,625.7889,1108.136,539.485,581.2725,618.1137,47.07489,424.0151,545.9663,623.7422
"2024-05-07 06:40:00",17,"NAN",11.95,172.0962,413.0992,597.6464,294.3886,-124.3391,-148.8999,347.7742,629.7119,53.04453,270.51,495.1391,624.595,1117.687,539.9967,581.2725,614.1908,47.75713,427.2558,548.3542,626.9829,165.2738,408.3235,595.2585,291.489,-125.3625,-150.2644,344.8747,625.2773,49.97443,269.9984,495.4802,625.7889,1114.276,540.8495,582.2958,616.7492,46.90432,425.209,546.6486,623.9128
"2024-05-07 06:45:00",18,"NAN",11.94,172.0962,412.9286,597.817,294.7297,-124.1685,-149.5822,347.9448,627.324,52.02116,269.3161,494.6274,624.595,1116.835,540.3378,581.6136,615.3848,47.75713,426.7441,548.8659,627.324,165.4444,407.9823,594.5763,291.6596,-126.3858,-150.0938,344.8747,626.3007,50.31555,269.4867,494.9685,624.7656,1107.965,540.3378,581.9548,617.7726,46.5632,424.3562,546.3074,625.2773
"2024-05-07 06:50:00",19,"NAN",11.94,171.5845,412.5875,597.6464,294.7297,-124.5097,-148.7294,348.4565,628.5179,52.87397,270.51,495.6508,626.3007,1113.082,539.485,581.4431,615.8964,47.75713,426.7441,548.8659,628.3474,165.4444,407.4707,595.4291,291.6596,-127.2386,-150.2644,344.1925,625.9595,50.99779,268.6339,495.8214,626.1301,1108.136,539.8261,580.7608,617.9432,46.05152,423.8445,545.7958,625.9595
"2024-05-07 06:55:00",20,"NAN",11.94,171.2434,412.0758,597.817,294.218,-125.0213,-149.0705,347.7742,628.6885,52.7034,269.4867,495.6508,625.7889,1117.005,539.3145,586.2188,616.067,46.90432,426.7441,548.8659,628.6885,164.7621,407.6412,594.9174,292.0007,-126.8975,-149.9233,345.2158,625.9595,50.99779,268.975,495.3097,626.3007,1117.176,540.5084,581.7842,617.7726,45.19871,423.8445,545.6252,625.9595
"2024-05-07 07:00:00",21,"NAN",11.94,171.0729,411.5641,597.817,295.0708,-125.533,-148.5588,347.7742,628.6885,52.36228,270.1689,495.8214,625.9595,1115.811,540.3378,581.9548,616.9198,46.22208,427.0852,548.5248,629.5413,162.7154,406.7884,595.2585,291.489,-127.9209,-150.0938,344.363,626.3007,47.75713,268.975,496.1625,626.6418,1112.912,540.679,581.9548,618.4548,45.19871,424.3562,545.4547,626.9829
"2024-05-07 07:05:00",22,"NAN",11.95,172.4373,411.5641,597.4758,294.7297,-125.3625,-147.5354,348.1154,628.3474,52.19172,269.9984,495.6508,626.3007,1119.393,539.8261,581.4431,616.9198,46.05152,426.7441,548.3542,629.7119,164.5915,406.4473,595.9407,292.1713,-127.9209,-149.7527,344.7041,626.1301,49.6333,268.8044,496.1625,626.3007,1115.3,540.679,581.4431,619.3076,45.02815,424.1856,545.7958,626.9829
"2024-05-07 07:10:00",23,"NAN",11.94,170.7317,410.0291,599.0109,295.7531,-125.1919,-150.2644,347.6037,629.2002,51.8506,269.9984,495.9919,626.4712,1116.152,539.9967,583.6603,618.796,47.24545,428.2791,549.7187,630.2236,163.2271,405.765,595.7702,292.1713,-128.6031,-150.6055,344.363,626.1301,47.41601,268.2927,496.5036,626.1301,1116.323,545.7958,582.637,618.4548,44.85759,424.5268,545.7958,627.8357
"2024-05-07 07:15:00",24,"NAN",11.94,169.7084,409.8585,597.6464,294.5591,-126.8975,-149.0705,347.4331,628.6885,51.33892,269.6572,493.4335,626.1301,1112.4,539.8261,581.2725,617.9432,45.19871,426.7441,548.8659,630.3941,163.7387,405.2534,595.2585,291.8302,-130.4793,-150.435,344.363,626.1301,48.60994,268.8044,495.6508,626.1301,1112.059,539.8261,582.637,619.6487,44.34591,424.6973,545.9663,628.1768
"2024-05-07 07:20:00",25,"NAN",11.94,170.9023,409.5174,597.6464,294.7297,-127.5798,-149.0705,347.092,628.5179,50.31555,269.8278,495.9919,626.4712,1119.905,540.3378,581.7842,618.2843,45.02815,426.5735,548.5248,630.7352,163.5682,405.2534,596.1113,291.3185,-129.2854,-150.2644,343.8513,626.6418,48.43938,268.4633,495.6508,626.1301,1115.3,539.9967,581.2725,619.9899,43.83422,424.8679,545.7958,628.3474
"2024-05-07 07:25:00",26,"NAN",11.94,169.1967,409.5174,597.1347,294.9003,-127.4092,-149.241,347.6037,628.5179,51.16835,269.3161,495.3097,626.3007,1117.858,540.3378,581.9548,619.6487,45.02815,426.7441,548.6953,631.4175,165.1032,404.5711,596.2819,292.3419,-128.7737,-149.4116,345.0453,626.8123,49.80386,268.975,496.6742,626.8123,1114.276,542.7256,582.9781,621.3544,43.4931,424.5268,545.9663,629.0296
"2024-05-07 07:30:00",27,"NAN",11.95,169.0261,407.8118,597.4758,295.0708,-127.7503,-149.0705,347.7742,629.2002,50.99779,269.8278,495.6508,626.8123,1121.951,539.8261,584.1721,620.331,44.34591,427.0852,548.3542,631.7586,163.0565,403.5478,595.5996,291.8302,-130.1382,-150.435,344.1925,627.4946,48.09825,268.1222,495.4802,626.1301,1113.594,541.3612,582.637,621.1838,43.32254,423.3329,545.2841,629.5413
"2024-05-07 07:35:00",28,"NAN",11.95,168.8556,409.3468,598.1581,294.7297,-128.262,-148.5588,347.7742,629.5413,50.65667,269.4867,496.8447,626.3007,1117.517,540.8495,581.6136,620.331,43.83422,426.7441,548.6953,631.9292,162.5448,403.5478,595.4291,291.3185,-130.8204,-150.7761,343.8513,626.3007,47.58657,268.1222,495.6508,626.3007,1117.005,539.6556,581.4431,621.0132,42.64029,424.1856,545.6252,629.7119
"2024-05-07 07:40:00",29,"NAN",11.94,168.3439,407.9823,597.9875,295.412,-129.1148,-149.241,347.6037,629.0296,50.31555,269.4867,496.1625,626.8123,1118.881,540.8495,583.1487,620.6721,44.00478,426.9146,548.6953,632.6114,162.7154,403.3772,596.1113,292.3419,-130.991,-149.9233,344.5336,626.8123,47.92769,268.2927,496.333,626.4712,1117.687,542.3845,583.1487,621.6955,42.81086,425.3796,545.6252,630.2236
"2024-05-07 07:45:00",30,"NAN",11.95,168.5145,407.4707,597.817,295.5825,-129.4559,-149.4116,347.2626,628.5179,49.6333,269.4867,495.8214,627.4946,1123.657,539.3145,582.1253,619.8193,43.4931,426.5735,548.3542,632.9525,162.0331,402.5244,595.4291,292.5124,-130.991,-150.0938,343.6808,626.4712,47.41601,267.6105,496.1625,626.8123,1111.377,542.0435,580.7608,621.6955,41.61693,423.674,544.6019,630.3941
"2024-05-07 07:50:00",31,"NAN",11.94,168.685,406.959,597.3052,294.7297,-129.9676,-149.0705,347.4331,629.3707,49.46274,269.8278,495.6508,626.8123,1124.51,540.1672,580.4197,620.5016,41.78749,426.9146,548.6953,634.1465,161.1803,402.5244,596.2819,291.6596,-131.8438,-150.2644,344.1925,626.8123,47.24545,267.9516,496.1625,627.6652,1119.734,540.8495,583.1487,621.8661,41.44637,424.8679,546.1369,630.5647
"2024-05-07 07:55:00",32,"NAN",11.95,168.1733,406.6179,599.352,295.0708,-130.4793,-149.0705,347.4331,629.5413,49.97443,268.8044,496.333,626.9829,1119.564,540.5084,581.6136,620.1605,42.29917,426.7441,548.8659,633.2936,161.5214,401.6716,595.2585,290.9774,-132.6966,-150.6055,343.8513,626.8123,47.41601,267.2694,495.8214,626.4712,1119.905,540.5084,581.2725,620.8427,41.44637,424.6973,546.478,630.9058
"2024-05-07 08:00:00",33,"NAN",11.95,167.15,405.765,596.623,295.7531,-129.9676,-148.8999,348.1154,628.0063,48.09825,267.2694,494.2863,626.9829,1115.47,540.679,580.4197,620.1605,42.81086,425.209,549.207,633.6348,161.8626,401.1599,595.9407,292.1713,-132.526,-150.0938,342.4868,626.6418,46.73376,267.6105,496.333,628.1768,1118.199,542.0435,582.4664,622.3777,40.76412,424.3562,546.3074,630.9058
"2024-05-07 08:05:00",34,"NAN",11.95,167.15,405.5945,597.1347,294.3886,-131.1615,-149.4116,346.9214,629.0296,48.7805,268.8044,495.3097,626.9829,1122.463,540.3378,582.637,621.1838,41.61693,427.5969,548.6953,634.1465,162.5448,400.9893,594.9174,291.6596,-133.3788,-150.9466,344.0219,626.6418,47.58657,267.9516,496.6742,628.3474,1113.765,540.3378,582.1253,621.525,40.25244,423.674,546.1369,631.5881
"2024-05-07 08:10:00",35,"NAN",11.95,168.5145,406.1062,598.8403,293.7064,-131.5027,-149.7527,346.9214,629.2002,48.26881,268.8044,495.9919,626.8123,1117.005,539.8261,582.4664,620.6721,40.93468,426.403,548.3542,633.2936,160.6686,402.1833,595.4291,291.6596,-133.2083,-150.9466,342.828,627.1534,48.43938,267.4399,496.1625,626.8123,1115.982,539.9967,582.8076,622.3777,39.91132,424.3562,546.1369,631.9292
"2024-05-07 08:15:00",36,"NAN",11.95,166.6383,404.4005,598.1581,295.2414,-131.5027,-149.4116,346.7509,628.1768,47.75713,266.9283,495.9919,628.0063,1120.758,540.5084,581.1019,621.0132,40.76412,426.403,549.0364,634.317,160.8392,399.6248,596.1113,292.3419,-133.5494,-150.0938,342.828,626.1301,45.36927,268.1222,497.3564,628.1768,1115.47,541.7023,584.1721,623.9128,39.74075,425.0385,546.1369,631.9292
"2024-05-07 08:20:00",37,"NAN",11.95,166.2971,404.4005,596.7936,294.218,-132.526,-149.9233,347.092,629.2002,48.09825,268.975,496.1625,627.1534,1121.44,540.1672,581.6136,622.3777,40.08188,426.2324,548.5248,634.317,159.8158,399.4543,595.7702,291.8302,-133.8905,-149.9233,344.5336,627.4946,46.73376,266.9283,496.333,628.0063,1114.276,541.3612,582.4664,624.0834,39.22907,423.5034,546.3074,632.0997
"2024-05-07 08:25:00",38,"NAN",11.95,166.2971,403.7183,597.9875,294.5591,-132.1849,-149.4116,346.4098,629.0296,47.75713,267.9516,495.4802,626.9829,1120.416,539.8261,581.1019,621.0132,40.59356,426.2324,548.5248,634.9993,160.157,399.2837,595.4291,292.3419,-134.4022,-150.7761,343.6808,626.9829,45.36927,267.6105,496.333,627.4946,1121.951,540.679,582.9781,623.06,39.05851,424.5268,546.3074,632.6114
"2024-05-07 08:30:00",39,"NAN",11.95,166.1266,403.5478,597.6464,294.7297,-133.2083,-148.8999,346.4098,629.3707,47.07489,267.9516,495.6508,626.6418,1115.811,540.3378,581.7842,621.3544,38.71739,426.9146,549.0364,634.9993,157.9397,398.772,595.7702,291.489,-134.4022,-150.7761,344.0219,626.9829,44.85759,267.2694,496.6742,627.324,1115.811,540.5084,583.1487,623.5717,39.57019,424.6973,546.9897,633.2936
"2024-05-07 08:35:00",40,"NAN",11.94,165.7855,403.0361,598.1581,295.5825,-132.6966,-150.6055,347.4331,628.6885,47.07489,267.4399,495.8214,627.324,1119.734,540.3378,581.1019,622.7189,40.08188,427.2558,549.3776,636.1932,159.8158,398.0898,595.9407,291.8302,-135.4256,-150.6055,342.9985,626.9829,45.19871,265.5638,497.1859,627.6652,1114.276,542.0435,582.2958,623.2305,38.03514,424.5268,546.1369,632.6114
"2024-05-07 08:40:00",41,"NAN",11.95,165.2738,400.4777,597.3052,294.218,-133.72,-149.5822,347.092,629.3707,46.90432,268.1222,495.9919,627.324,1123.486,540.5084,582.637,621.8661,39.22907,427.4263,549.207,636.0226,159.4747,397.5781,595.5996,292.1713,-135.5961,-150.435,343.5102,626.9829,44.68703,266.7577,496.333,627.4946,1113.594,540.679,582.2958,623.9128,37.3529,424.3562,546.6486,632.9525
"2024-05-07 08:45:00",42,"NAN",11.95,165.2738,402.1833,598.3286,295.0708,-133.72,-149.4116,346.7509,629.2002,46.5632,269.9984,496.6742,627.6652,1120.758,540.679,581.7842,622.3777,38.88795,426.5735,548.1837,636.0226,159.3041,399.1132,595.4291,291.8302,-135.9373,-151.1172,343.3397,626.6418,44.17535,266.9283,496.1625,627.8357,1115.47,540.3378,582.1253,623.2305,37.01178,424.0151,545.9663,633.4642
"2024-05-07 08:50:00",43,"NAN",11.95,165.7855,402.1833,597.817,294.9003,-134.2316,-149.4116,346.0686,629.3707,46.5632,265.5638,495.8214,627.324,1116.323,540.8495,581.7842,622.3777,39.22907,425.3796,548.0131,634.4876,157.7691,396.8959,596.1113,292.0007,-136.2784,-150.7761,343.1691,626.9829,43.83422,266.0754,496.1625,626.9829,1113.594,542.5551,582.1253,624.9362,37.69402,423.5034,545.9663,633.1231
"2024-05-07 08:55:00",44,"NAN",11.94,163.7387,400.8188,596.9641,304.4517,-134.2316,-147.706,346.5803,629.3707,44.51647,269.9984,498.2092,628.1768,1122.463,540.5084,583.1487,625.1068,35.64729,426.7441,548.8659,634.8287,158.7925,395.8725,595.5996,292.8535,-136.4489,-150.7761,339.7579,627.324,45.19871,266.4166,496.5036,624.9362,1120.587,540.3378,581.7842,624.0834,36.32953,423.674,546.1369,633.4642
"2024-05-07 09:00:00",45,"NAN",11.95,164.421,401.6716,598.6697,294.5591,-134.7433,-149.9233,346.0686,629.8824,45.88096,267.6105,495.9919,627.324,1125.021,539.485,583.1487,622.3777,37.18234,427.0852,548.5248,636.0226,158.2808,396.0431,595.2585,291.8302,-137.3017,-151.1172,343.3397,626.8123,43.32254,266.4166,496.1625,627.6652,1113.765,541.5317,583.3192,623.9128,35.81785,423.8445,545.9663,633.9759
"2024-05-07 09:05:00",46,"NAN",11.95,164.5915,400.1365,597.4758,294.9003,-135.0845,-149.7527,346.0686,629.2002,46.05152,267.7811,496.1625,627.324,1120.587,540.5084,579.3963,622.7189,36.15897,426.2324,548.5248,636.1932,158.2808,395.5314,595.9407,291.6596,-137.1312,-150.9466,342.9985,626.9829,42.98142,266.0754,496.6742,627.324,1115.811,542.0435,582.2958,624.4245,35.30616,424.3562,545.7958,633.6348
"2024-05-07 09:10:00",47,"NAN",11.95,163.3976,400.1365,598.1581,294.5591,-136.4489,-150.7761,346.5803,629.5413,45.36927,267.0988,496.1625,627.4946,1123.316,540.8495,581.6136,624.9362,39.39963,427.0852,549.0364,636.7049,158.2808,395.3608,595.7702,291.8302,-137.6429,-150.9466,342.9985,627.4946,43.15198,265.7343,496.6742,627.4946,1118.881,542.8962,583.6603,624.4245,34.96504,424.6973,545.4547,633.6348
"2024-05-07 09:15:00",48,"NAN",11.95,163.9093,399.4543,597.9875,295.412,-135.5961,-149.9233,346.2392,629.8824,45.7104,268.6339,497.3564,629.0296,1127.239,540.3378,582.2958,621.8661,36.15897,427.7674,548.6953,637.3871,157.9397,395.0197,595.7702,292.8535,-137.4723,-150.6055,342.828,627.324,43.32254,265.7343,496.333,627.4946,1117.687,541.0201,582.1253,624.595,33.94167,424.6973,546.6486,633.9759
"2024-05-07 09:20:00",49,"NAN",11.95,163.5682,398.772,598.3286,294.7297,-136.6195,-149.9233,346.2392,629.0296,44.34591,266.0754,495.9919,627.6652,1119.905,539.8261,582.9781,623.4011,35.47673,427.2558,548.6953,636.7049,157.428,394.1669,595.9407,291.8302,-138.1546,-150.9466,342.9985,627.324,42.64029,266.5871,496.8447,627.6652,1109.33,540.5084,581.4431,624.4245,33.60055,423.3329,545.4547,635.1699
"2024-05-07 09:25:00",50,"NAN",11.95,163.3976,398.6015,597.817,294.7297,-136.1078,-149.4116,346.0686,629.7119,44.68703,266.9283,495.9919,627.4946,1124.339,540.679,582.4664,622.2072,34.62392,426.403,548.1837,637.046,157.428,393.8258,596.2819,291.8302,-138.3251,-150.7761,342.828,627.4946,42.29917,265.9049,496.5036,627.324,1111.377,542.214,580.9314,624.7656,34.11224,423.5034,545.7958,634.317
"2024-05-07 09:30:00",51,"NAN",11.94,163.0565,398.2603,597.6464,294.5591,-137.3017,-150.0938,345.8981,629.8824,44.68703,266.5871,496.1625,628.3474,1124.51,541.1906,583.1487,623.2305,34.62392,426.403,548.8659,637.046,157.428,393.3141,595.5996,292.5124,-138.8368,-150.7761,343.3397,627.1534,42.29917,265.3932,496.5036,627.6652,1118.029,542.7256,582.8076,624.595,33.08887,424.3562,546.3074,634.6581
"2024-05-07 09:35:00",52,"NAN",11.94,162.5448,397.4076,597.6464,294.5591,-137.1312,-150.0938,345.7275,629.8824,43.83422,266.5871,495.8214,629.3707,1122.122,540.1672,582.2958,623.7422,34.11224,426.0618,548.8659,637.3871,156.7457,393.3141,595.5996,292.1713,-139.519,-150.9466,342.6574,627.324,41.61693,265.5638,496.6742,627.6652,1113.253,543.4079,582.637,624.7656,32.57719,423.8445,546.3074,633.6348
"2024-05-07 09:40:00",53,"NAN",11.95,163.0565,397.0664,597.9875,294.5591,-137.8134,-149.5822,345.7275,630.053,44.00478,266.246,496.333,627.6652,1120.246,541.1906,582.8076,623.4011,33.42999,426.7441,548.3542,637.2166,156.234,392.4613,596.1113,292.0007,-140.0307,-151.4583,342.4868,627.8357,40.93468,265.2226,496.333,627.6652,1109.671,542.0435,581.1019,625.2773,32.91831,424.3562,546.1369,635.3404
"2024-05-07 09:45:00",54,"NAN",11.95,157.9397,397.9192,597.817,294.7297,-138.4957,-149.9233,345.2158,629.5413,42.81086,265.5638,496.333,627.6652,1115.47,541.5317,582.4664,624.595,33.25943,426.2324,548.6953,636.8754,156.234,391.9496,595.5996,292.5124,-140.0307,-151.2878,342.6574,627.6652,40.93468,265.2226,497.0153,627.8357,1117.176,539.9967,583.8309,625.4478,31.2127,424.5268,545.4547,635.1699
"2024-05-07 09:50:00",55,"NAN",11.95,162.0331,396.2136,597.4758,294.5591,-138.4957,-150.7761,345.7275,630.2236,43.4931,266.4166,494.798,628.3474,1120.758,540.679,582.4664,621.0132,33.94167,426.0618,548.6953,637.7283,156.0635,391.779,595.2585,292.5124,-140.5424,-151.1172,342.4868,627.324,40.76412,264.7109,496.333,627.6652,1117.858,541.5317,582.2958,627.1534,31.2127,423.674,546.478,635.5109
