"TOA5","TEMPEST_REDOX_control","CR1000","86633","CR1000.Std.31.03","CPU:COMPASS_Redox_Tempest_2024v1.CR1","22631","Redox5"
"TIMESTAMP","RECORD","Statname","BattV","RedoxRa(1)","RedoxRa(2)","RedoxRa(3)","RedoxRa(4)","RedoxRa(5)","RedoxRa(6)","RedoxRa(7)","RedoxRa(8)","RedoxRa(9)","RedoxRa(10)","RedoxRa(11)","RedoxRa(12)","RedoxRa(13)","RedoxRa(14)","RedoxRa(15)","RedoxRa(16)","RedoxRa(17)","RedoxRa(18)","RedoxRa(19)","RedoxRa(20)","RedoxRb(1)","RedoxRb(2)","RedoxRb(3)","RedoxRb(4)","RedoxRb(5)","RedoxRb(6)","RedoxRb(7)","RedoxRb(8)","RedoxRb(9)","RedoxRb(10)","RedoxRb(11)","RedoxRb(12)","RedoxRb(13)","RedoxRb(14)","RedoxRb(15)","RedoxRb(16)","RedoxRb(17)","RedoxRb(18)","RedoxRb(19)","RedoxRb(20)"
"2024-05-07 05:35:00",6,"NAN",11.98,731.8672,620.9679,627.9738,647.283,525.9601,586.9633,596.0198,604.7346,533.4787,572.6096,600.9752,640.6188,471.4503,558.9395,561.8444,578.7612,567.1415,375.0755,573.464,631.3914,805.1735,736.8226,744.8539,764.3339,640.4479,702.8181,713.0707,721.7855,648.9918,687.0974,717.3427,757.8405,585.0836,674.9651,678.5535,695.4703,682.6545,489.7342,689.1479,748.6132
"2024-05-07 05:40:00",7,"NAN",11.98,729.7969,621.2928,628.4695,647.7781,526.4585,586.7766,596.1746,604.889,533.2935,572.4233,600.6172,640.9432,471.6084,558.5826,561.8292,578.5746,567.2971,374.5528,573.4485,631.7161,802.2469,737.1445,745.0046,764.4841,640.7723,702.9699,713.3932,721.9368,648.9742,687.4205,717.4941,758.1618,585.0678,675.1177,678.5352,695.4515,682.6361,489.0374,689.471,748.7638
"2024-05-07 05:45:00",8,"NAN",11.98,726.8815,621.2838,628.1186,647.7686,526.28,585.5719,596.5076,604.8802,533.2856,572.4149,600.9503,641.2756,471.4307,558.7453,561.821,578.5662,567.2888,374.0347,573.4401,631.8777,800.5266,737.3046,745.5063,764.9855,640.5921,702.618,713.3828,721.7554,648.7939,687.2396,717.3128,758.4925,585.4011,675.1078,678.867,695.7831,682.4553,488.5177,689.8027,748.9238
"2024-05-07 05:50:00",9,"NAN",11.98,724.6727,621.2944,628.8129,647.9506,526.4599,586.7781,596.1761,604.8906,533.124,572.5956,600.9606,641.6284,471.6096,559.0967,561.8306,578.4053,567.2986,373.6994,573.2791,632.0594,798.319,737.3173,745.5192,765.1696,640.6031,702.8009,713.5659,721.7678,648.805,687.2515,717.8377,758.6764,585.2402,674.9486,678.5369,695.4534,682.6379,487.8426,689.4728,748.9366
"2024-05-07 05:55:00",10,"NAN",11.97,722.2787,621.293,628.8114,648.2909,526.4587,587.1185,596.5165,604.8892,533.2936,572.2526,600.7883,641.9686,471.7794,558.9244,563.1963,578.5748,567.4681,372.8441,573.2778,632.2288,796.9501,737.3156,745.5174,765.1678,640.9434,703.141,713.7351,721.937,648.6326,687.2498,717.6652,759.0164,585.2388,675.1179,678.5353,695.4517,682.6363,487.6706,689.642,749.1057
"2024-05-07 06:00:00",11,"NAN",11.98,722.1221,621.4761,629.3364,648.4745,526.1273,587.13,596.6991,604.9011,533.1332,572.4347,601.3127,642.1521,471.7887,559.1064,562.353,578.928,567.3084,372.5097,573.2891,632.2413,795.257,737.8427,745.8738,765.5246,640.7851,702.9839,713.5783,721.9512,648.6454,687.4343,718.0211,759.5439,585.4213,675.1312,678.3778,695.4655,682.6497,487.1675,689.4847,749.1205
"2024-05-07 06:05:00",12,"NAN",11.97,720.7518,621.4732,628.9918,648.6424,526.4666,587.1273,596.6964,604.8983,533.1307,572.7738,601.3099,642.4909,471.9574,558.762,561.8378,578.5836,567.3058,372.1663,573.1155,632.2384,794.5698,737.4975,746.2122,765.692,640.6113,702.9807,713.575,721.777,648.8133,687.6019,718.0178,759.5404,585.5894,675.299,678.5456,695.4622,682.6465,486.4818,689.4816,749.4588
"2024-05-07 06:10:00",13,"NAN",11.98,719.5573,621.6456,629.335,648.9857,526.1261,587.2996,596.8686,605.0706,532.7902,572.4334,601.3114,642.8342,471.6168,558.7634,561.8391,578.5849,566.9654,371.3128,573.1169,632.2399,793.2047,737.6701,746.2139,765.6937,640.9545,703.1533,713.7476,721.7787,648.473,687.4327,717.8486,759.884,585.5908,675.1296,678.718,695.6347,682.819,486.1412,689.6541,749.6314
"2024-05-07 06:15:00",14,"NAN",11.98,719.3767,621.6371,629.3265,649.1478,526.6316,587.4625,596.8605,605.0624,532.9539,572.7674,601.4741,642.9963,471.9521,558.5849,561.8315,578.4062,567.1286,370.966,573.4509,632.4022,792.3396,737.6602,746.2039,765.8542,640.775,703.1437,713.9088,721.9398,648.4643,687.2525,718.1806,760.2155,585.5829,675.1205,678.538,695.6253,682.639,485.2802,689.4739,749.6213
"2024-05-07 06:20:00",15,"NAN",11.98,718.5043,621.7924,629.4815,649.1315,526.2766,587.4478,596.6747,605.0472,532.9406,572.753,601.459,643.1511,471.7694,558.4,561.9883,578.5626,567.1143,370.4441,573.4365,632.3863,791.6362,737.6417,746.356,765.835,640.9297,703.1261,713.8909,721.9217,648.448,687.2353,718.1625,760.3672,585.5682,674.9327,678.5209,695.6078,682.4509,484.9263,689.7983,749.6025
"2024-05-07 06:25:00",16,"NAN",11.98,717.5112,621.8203,629.8514,649.1605,526.4711,587.4741,596.8723,604.9034,532.7935,572.6078,601.8277,643.5216,471.9614,558.5959,562.0134,578.5884,567.3106,369.7771,573.4622,632.5854,791.3299,737.8455,746.3893,766.2111,640.9584,703.3284,713.9228,721.7831,648.3062,687.6078,718.1947,760.743,585.9362,675.1338,678.3804,695.4681,682.4814,484.4354,689.8292,749.8069
"2024-05-07 06:30:00",17,"NAN",11.98,716.4675,621.8043,629.8353,649.1438,526.6284,587.4589,597.0278,605.0588,532.7798,572.4222,601.4705,643.6759,471.9492,558.7524,561.6572,578.5735,567.296,369.5967,573.6183,632.7401,790.1135,737.9974,746.7119,766.1913,640.942,703.4812,714.0753,721.7645,648.1186,687.7609,718.0054,760.8943,586.4337,675.1164,678.363,695.4502,682.8057,484.252,689.8114,749.9584
"2024-05-07 06:35:00",18,"NAN",11.98,715.278,621.81,630.012,649.3207,526.4624,587.4644,597.0333,605.2352,532.6138,572.7692,601.6469,643.8527,472.2953,558.7576,562.175,578.5789,567.1304,369.0876,573.7944,632.7459,789.6082,738.0042,746.5479,766.5402,641.1187,703.1459,713.7401,721.9421,648.2955,687.4255,718.1829,761.243,585.7556,674.9518,678.1984,695.2858,682.4702,483.4022,689.8178,749.7945
"2024-05-07 06:40:00",19,"NAN",11.98,715.7896,621.98,630.5237,649.4907,526.2908,587.6344,597.0325,605.0635,532.4422,572.5975,601.4752,644.0227,472.4656,558.7568,561.8325,578.749,567.3004,368.5744,573.7936,632.9159,788.7527,737.8323,746.7178,766.1973,640.7761,703.3159,714.0809,721.9411,647.9528,687.5955,718.1819,761.242,585.9257,674.9508,678.3683,695.2848,682.4692,483.2306,689.9877,749.9644
"2024-05-07 06:45:00",20,"NAN",11.98,714.4124,621.8002,630.3438,649.994,527.1376,587.4551,596.6822,605.0549,532.4346,572.4185,601.1248,644.3552,472.288,558.407,561.8245,578.5698,567.1215,368.2274,573.7855,632.9069,788.2288,737.9926,746.7071,766.5281,640.9378,703.3058,713.8998,721.9307,648.1144,687.4148,718.1716,761.5729,585.7464,675.1121,678.3586,695.6166,682.6304,482.7111,690.3196,749.9536
"2024-05-07 06:50:00",21,"NAN",11.98,714.3837,621.9462,630.1476,649.4553,526.6039,587.6024,596.9999,605.0306,532.5841,572.7372,601.4424,644.3294,472.6107,558.5555,561.8019,578.2049,567.0987,367.3583,574.1041,633.0524,787.6846,737.963,746.848,766.6682,640.9121,703.4484,713.8712,722.0726,647.9175,687.3872,718.1428,761.5423,586.0646,674.9141,678.3314,695.5887,682.4321,482.1791,690.2919,749.9235
"2024-05-07 06:55:00",22,"NAN",11.98,713.8664,622.1129,629.9725,649.6218,526.7712,587.5985,597.1668,605.3682,532.4097,572.9042,601.0967,644.6668,472.6076,558.8935,561.7982,578.5427,567.0949,367.185,574.1003,632.8772,788.5336,738.129,747.0139,766.834,641.4204,703.102,713.8664,721.8969,647.7423,687.3826,717.9671,761.8789,585.719,675.0804,678.3268,695.584,682.4276,481.6633,690.4581,750.0894
"2024-05-07 07:00:00",23,"NAN",11.98,712.8521,621.9515,630.324,649.8027,526.6084,587.4366,597.0051,605.2067,532.247,572.5713,601.4476,645.0184,472.2731,558.5603,561.8068,578.5516,566.9327,366.5071,574.1091,633.0578,788.204,738.1403,747.1962,767.0166,641.0885,703.4545,713.8773,722.0789,647.9232,687.7349,718.149,762.0615,585.8989,675.0908,678.3372,695.5947,682.438,481.329,690.4687,749.93
"2024-05-07 07:05:00",24,"NAN",11.98,712.8324,621.9343,630.4774,649.7847,526.9355,587.4204,596.9886,605.0191,532.2322,572.7263,601.0893,646.0258,472.7726,558.5449,561.6204,578.5356,567.088,366.1553,574.4349,633.0403,787.4987,738.1199,747.1755,766.8245,641.4125,703.2642,714.0284,722.0589,647.7344,687.545,718.1292,762.2113,585.8826,674.9012,678.3185,695.5754,682.59,480.6322,690.6205,750.0801
"2024-05-07 07:10:00",25,"NAN",11.98,711.8444,621.9668,630.5103,649.9895,526.6213,587.6219,597.3615,605.0507,532.0892,572.7563,601.2916,645.2051,472.6264,558.7449,561.6497,578.7367,567.1176,365.4909,574.1232,633.0734,786.8564,737.9875,747.0436,767.2063,641.1042,703.4718,713.8949,721.9258,647.7682,687.7518,717.9958,762.422,586.4258,674.9365,678.3539,695.6118,682.2839,480.1447,690.6566,750.1193
"2024-05-07 07:15:00",26,"NAN",11.98,711.4714,622.1103,630.4825,649.9609,528.1359,587.7669,596.9935,605.024,532.2366,572.9019,601.4359,645.3476,472.7765,558.2077,561.2833,578.7112,567.2634,364.9622,574.2688,632.8746,787.1635,737.9551,747.1816,767.0016,641.2469,703.6117,713.8635,722.2357,647.9105,687.7215,718.135,762.3884,585.8875,675.0776,678.324,695.5812,682.4247,479.4401,690.6262,750.2571
"2024-05-07 07:20:00",27,"NAN",11.98,710.9394,622.0933,630.4653,649.7723,526.9255,587.7509,597.3189,605.1784,532.2221,572.8862,601.5904,645.5009,472.5927,559.5593,561.6096,578.6954,566.9063,364.6106,574.424,633.1991,786.2877,737.9349,747.1613,766.9807,641.4003,703.5925,714.1857,722.0451,647.722,687.7027,718.1154,762.3676,586.384,675.0593,678.3055,695.5622,682.4061,479.0853,690.6073,750.0658
"2024-05-07 07:25:00",28,"NAN",11.98,711.9489,622.2505,630.7932,650.0997,527.0848,587.738,597.1349,605.1651,531.8687,572.7028,601.2355,645.4866,472.4115,558.6928,561.7681,578.5118,566.8938,364.2609,574.4114,633.1852,786.0995,738.2604,747.4865,767.1348,641.7278,703.577,714.17,722.2001,647.366,688.0293,718.0996,762.6925,586.0294,674.8735,677.6072,695.5469,682.562,478.3914,690.763,750.2202
"2024-05-07 07:30:00",29,"NAN",11.98,710.9186,622.246,630.4469,650.2659,527.081,587.7337,596.9598,605.1607,532.2065,572.8695,601.4019,645.6528,472.4081,558.347,561.5933,578.6785,567.2314,363.5748,574.2363,633.0097,786.2647,738.2551,747.1394,767.1292,641.3815,703.7428,713.994,722.024,647.7031,687.5118,717.9236,762.8578,586.0252,675.0395,678.1149,695.2001,682.3862,478.0462,690.4163,750.2148
"2024-05-07 07:35:00",30,"NAN",11.98,710.4077,622.2474,630.79,650.0965,527.0822,587.735,597.3029,605.162,532.0369,573.0417,601.4033,645.6543,472.7508,558.5192,561.4236,578.6798,567.0618,363.0631,574.0668,633.3528,785.2414,738.0859,747.1411,767.1309,641.5538,703.7444,713.9955,721.8548,647.7045,687.6842,718.0961,762.8596,586.1974,674.8702,678.2872,695.5435,682.3878,477.7056,690.5887,750.2164
"2024-05-07 07:40:00",31,"NAN",11.98,709.3864,622.2508,630.9644,650.4418,527.0851,587.9091,597.3061,605.1654,532.0399,572.874,601.4066,645.8287,472.5826,559.0348,561.9393,578.683,567.0649,362.5525,574.2408,633.3563,785.5874,738.0899,747.316,767.4769,641.5573,703.9191,714.3412,722.0297,647.3664,687.688,718.1,763.0347,586.2006,674.5322,678.1201,695.5472,682.5623,477.1956,690.7633,750.2206
"2024-05-07 07:45:00",32,"NAN",11.98,708.6975,622.0751,630.1052,650.4367,527.2518,587.9045,597.3015,605.1607,532.0357,572.6987,601.4019,646.1654,472.5789,558.6887,561.2515,578.3368,567.2314,362.0371,574.2363,633.3514,785.4105,738.2551,747.652,767.6417,641.5524,703.9136,714.3356,722.1949,647.5322,687.6826,718.2653,763.0287,586.0252,675.0395,678.2857,695.5419,682.3862,476.6794,690.4163,750.2148
"2024-05-07 07:50:00",33,"NAN",11.98,707.3298,621.5618,630.6169,650.4359,527.0803,588.0746,597.3007,605.3307,532.035,572.6979,601.2303,646.1646,472.5783,558.688,561.5925,578.3361,567.0598,361.5241,574.0648,633.3506,785.0677,738.4249,747.1384,767.4699,641.7224,703.9127,714.3347,721.8522,647.3605,687.6817,718.0935,763.1985,586.1953,674.6969,677.7723,695.541,682.3853,476.3371,690.4153,750.3846
"2024-05-07 07:55:00",34,"NAN",11.98,707.8423,622.5869,630.446,650.4358,527.2511,588.2455,597.1298,605.1599,531.6932,572.8687,601.2302,646.3353,472.4074,559.0297,562.105,578.5068,566.8889,361.0115,574.2355,633.3505,784.8968,738.4249,747.3092,767.4698,641.5515,703.7418,714.1638,722.023,647.3605,687.8525,718.0934,763.3694,586.0244,674.8677,678.1139,695.3701,682.5561,475.8245,690.4153,750.2137
"2024-05-07 08:00:00",35,"NAN",11.98,707.6753,622.4194,630.7912,650.4394,527.254,588.0778,597.304,605.1632,532.0379,573.0427,601.2336,646.5098,472.7517,558.0076,561.4247,578.6809,566.892,360.5009,574.2387,633.354,784.7302,738.429,747.3133,767.4741,641.3842,703.9165,714.3386,722.1979,647.5349,687.6854,718.0974,763.3735,586.0276,674.7006,678.1176,695.5447,682.2181,475.4854,690.4191,750.5595
"2024-05-07 08:05:00",36,"NAN",11.98,707.5011,622.2456,630.4465,650.4363,526.9098,588.0751,597.3011,605.1603,532.0354,572.8692,601.4016,646.5067,472.5786,558.3467,561.5929,578.849,567.0602,360.1575,574.236,633.1802,783.7014,738.2546,747.3098,767.2996,641.7228,704.084,714.3352,722.1945,647.5318,687.853,718.094,763.7117,586.3665,674.6974,678.1144,695.7123,682.3857,474.7997,690.5867,750.3851
"2024-05-07 08:10:00",37,"NAN",11.98,706.988,622.416,630.6169,650.265,526.7385,588.0746,597.4715,605.3307,531.8641,573.0396,601.4011,646.6771,472.92,558.8588,561.5925,578.5068,567.0598,359.4738,574.0647,633.3505,783.8716,738.5957,747.3092,766.9573,641.3806,704.0835,714.1638,722.023,647.5313,687.6816,718.0934,763.7111,586.3661,674.8677,677.9431,695.8826,682.3853,474.4576,690.5862,750.3846
"2024-05-07 08:15:00",38,"NAN",11.98,706.4755,622.416,631.1295,651.1192,527.4219,588.0746,597.3007,605.1599,532.035,573.0396,601.4011,646.6771,472.5782,558.5171,561.5925,578.6777,567.2306,359.1321,574.0647,633.3505,783.8716,738.5957,747.48,767.4698,641.5515,704.2543,714.1638,722.1939,647.5313,687.6816,718.2643,763.7111,586.1953,675.0386,678.1139,695.8826,682.3853,474.1159,690.5862,750.3846
"2024-05-07 08:20:00",39,"NAN",11.98,705.7921,622.416,630.7877,650.6066,526.7385,588.2455,597.3007,605.5016,532.035,573.0396,601.572,646.6771,472.92,559.0297,561.0799,578.336,567.0598,358.7904,574.0647,633.5214,783.8716,738.5957,747.48,767.6407,641.5515,704.2543,714.1638,722.1939,647.3605,687.5108,718.4351,763.7111,586.5369,674.6968,678.1139,695.5409,682.7269,473.2617,690.5862,750.5554
"2024-05-07 08:25:00",40,"NAN",11.98,705.7921,622.7577,630.9586,650.6066,526.9094,588.2455,597.4715,605.3307,532.035,573.0396,601.572,646.6771,472.7491,558.3463,561.4216,578.336,566.8889,358.2779,574.2355,633.5214,782.8466,738.5957,747.48,767.8115,641.5515,704.2543,714.3347,722.5356,647.3605,687.6816,718.2643,763.8819,586.5369,674.8677,678.2848,695.5409,682.5561,473.2617,690.5862,750.5554
"2024-05-07 08:30:00",41,"NAN",11.98,705.2795,622.7577,630.7877,650.7775,526.9094,588.2455,597.3007,605.1599,531.6932,573.0396,601.572,646.8479,472.92,558.3463,561.2507,578.336,567.0598,358.107,574.2355,633.3505,783.0174,738.9374,747.48,767.6407,641.5515,704.2543,714.5055,722.1939,647.3605,687.6816,718.0934,764.0528,586.5369,674.8677,678.1139,695.5409,682.3853,472.7491,690.757,750.3846
"2024-05-07 08:35:00",42,"NAN",11.98,704.9377,622.7577,630.6169,650.6066,527.0802,588.4163,597.4715,605.5016,531.8641,572.6979,601.572,646.8479,472.5782,558.1754,561.5925,578.336,566.8889,357.7653,574.2355,633.3505,782.5048,738.9374,747.8218,767.6407,641.3806,704.2543,714.3347,722.3647,647.3605,687.8525,718.4351,764.0528,586.5369,674.8677,678.1139,695.7117,682.5561,472.2365,690.4153,750.5554
"2024-05-07 08:40:00",43,"NAN",11.98,704.7573,622.7491,630.7791,650.5977,527.073,588.4083,597.4633,605.3224,531.686,572.8609,601.3929,647.0099,472.5718,558.8511,561.4139,578.499,567.0519,357.077,574.2277,633.6836,783.0067,738.9273,747.6407,767.4593,641.7135,704.2447,714.3249,722.3549,647.3516,687.6722,718.4253,764.2131,586.5289,674.8585,677.9338,695.5314,682.3759,471.7175,690.7476,750.5452
"2024-05-07 08:45:00",44,"NAN",11.98,704.0818,623.0978,631.1279,650.7759,526.7372,588.4149,597.2992,605.5001,531.5211,573.0381,601.5705,647.0172,472.9188,558.3449,560.566,578.8472,566.8875,356.7393,574.0633,633.5198,782.5029,739.1065,747.4783,767.6388,641.8916,704.5944,714.5038,722.1921,647.3589,687.8508,718.2625,764.3926,586.5355,674.5244,677.9414,695.71,682.3835,471.552,690.4136,750.3828
"2024-05-07 08:50:00",45,"NAN",11.98,704.2539,623.099,631.1291,650.9479,527.2507,588.416,597.4711,605.3303,531.6929,573.2101,601.7424,647.1892,472.9197,558.3459,561.2504,578.6774,566.8885,356.2274,574.2352,633.3502,782.5044,739.1078,747.6505,767.811,641.5511,704.4248,714.5051,722.5352,647.36,687.6812,718.4347,764.2231,586.7074,674.6965,678.2844,695.5405,682.5557,470.8694,690.5858,750.5549
"2024-05-07 08:55:00",46,"NAN",11.98,703.3903,622.9199,630.7789,650.5976,527.0729,588.4081,597.634,605.6639,531.6859,573.0316,601.5635,647.3514,472.7425,558.3384,561.4138,578.6696,567.0518,355.7101,574.0567,633.3417,782.3231,739.098,747.8113,767.6299,641.7134,704.4154,714.6664,722.1838,647.3514,687.8429,718.4251,764.3838,586.3579,675.0292,678.1044,695.8729,682.7174,470.5215,690.5765,750.3741
"2024-05-07 09:00:00",47,"NAN",11.98,703.3983,622.9269,631.2987,650.7759,526.7372,588.4148,597.6408,605.5001,531.6919,572.8672,601.5704,647.188,472.9188,558.5157,561.2493,578.6763,567.0583,355.3725,574.0632,633.5198,781.6486,739.4481,747.649,767.9804,641.379,704.2526,714.5037,722.1921,647.188,687.6799,718.4333,764.3925,586.5355,674.866,677.5997,695.71,682.3835,469.8434,690.4136,750.5535
"2024-05-07 09:05:00",48,"NAN",11.98,703.3972,622.9259,630.9559,650.7748,527.078,588.9264,597.6398,605.3282,531.691,573.0372,601.7403,647.3577,472.918,558.3439,561.2484,578.6753,567.0574,355.0302,574.0623,633.5187,781.6473,739.1052,747.6478,767.9792,641.8905,704.5931,714.5025,722.3617,647.3577,687.8496,718.2613,764.3913,586.5345,674.8649,677.9402,695.7088,682.7241,469.8427,690.4124,750.5522
"2024-05-07 09:10:00",49,"NAN",11.98,701.6879,623.0961,630.7844,650.6032,527.2483,588.7549,597.6392,605.3275,531.5196,573.2074,601.7396,647.5278,472.7466,558.685,561.4186,578.6746,567.0567,354.5172,574.0616,633.3472,780.963,739.1044,747.6469,767.8074,641.3772,703.3964,714.5017,722.5317,647.357,687.8489,718.4313,764.7321,586.5338,674.8641,677.9395,695.708,682.7233,469.1587,690.4116,750.7223
"2024-05-07 09:15:00",50,"NAN",11.98,701.8593,622.584,630.7849,651.1163,526.907,588.5845,597.6396,605.4988,531.6909,573.2078,601.5692,647.5284,472.9178,558.1729,561.2482,578.6751,567.0572,354.1758,573.8912,633.5185,780.2802,739.4467,747.4767,767.9789,641.8903,704.422,714.6732,722.5323,647.3575,688.0203,718.4319,764.7327,586.3634,674.8647,677.7692,695.5377,682.3821,468.8174,690.4122,750.552
"2024-05-07 09:20:00",51,"NAN",11.98,701.6909,622.9279,630.7872,650.7769,527.2505,588.7574,597.8126,605.501,531.6927,573.2099,601.7422,647.7015,473.0904,558.5165,561.4211,578.6772,567.0592,353.8354,574.0641,633.3499,780.4539,739.1076,747.4794,767.8108,641.7217,704.7662,714.6757,722.364,647.189,688.0227,718.4344,764.9063,586.5364,674.6962,678.1133,695.5402,682.5554,468.4774,690.2438,750.5547
"2024-05-07 09:25:00",52,"NAN",11.98,700.8149,623.0795,630.7676,650.9276,526.8926,588.5684,597.7941,605.4822,531.5054,572.8505,601.5527,647.5106,472.9049,558.3284,561.2328,578.6592,566.8708,353.4827,573.8755,633.5012,780.4297,739.2556,747.6271,767.9579,641.7018,704.7444,714.6536,722.3417,647.3398,687.6597,718.4122,764.8826,586.689,674.8462,677.9214,695.6895,682.3635,467.9503,690.0516,750.7023
"2024-05-07 09:30:00",53,"NAN",11.98,700.6254,623.0629,631.0925,650.9103,527.2202,588.3819,597.6074,605.637,531.6621,573.006,601.7076,648.0059,472.7214,556.9468,561.3887,578.9855,567.0266,352.7899,573.6894,633.6552,779.7256,739.2359,747.4363,767.7666,641.5139,704.5548,714.6345,722.3224,647.4934,688.1539,718.3931,764.8622,586.8443,674.8282,677.5617,695.671,682.3453,467.767,690.204,750.5115
"2024-05-07 09:35:00",54,"NAN",11.98,700.2593,623.212,630.5579,650.8875,527.2018,588.5321,597.7573,605.4449,531.4727,573.3277,601.3448,647.8124,472.8757,558.6357,561.1982,578.6236,566.8359,352.6068,573.6694,633.4622,779.3566,739.3809,747.581,768.0814,641.4915,704.701,714.6096,722.6389,647.2999,688.1299,718.368,764.8355,586.653,674.6338,677.8797,695.4758,682.3214,467.2381,690.0091,750.4852
