#--- Experiment --------------------------------------------------------------------------
#230607_tempest_sw_2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XB7-535-216 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	21.938000	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.131000	27.667000	49.867000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
08-06-2023	08:16:49.607	-54.174	89.230	24.590	226	0	OK	08-06-2023	08:16:49.607	-54.174	17.312	OK	08-06-2023	08:16:49.607	-54.174	1007	OK
08-06-2023	08:21:49.608	245.827	89.179	24.597	230	0	OK	08-06-2023	08:21:49.608	245.827	17.312	OK	08-06-2023	08:21:49.608	245.827	1007	OK
08-06-2023	08:26:49.609	545.828	89.086	24.609	230	0	OK	08-06-2023	08:26:49.609	545.828	17.315	OK	08-06-2023	08:26:49.609	545.828	1007	OK
08-06-2023	08:31:49.608	845.827	89.039	24.615	230	0	OK	08-06-2023	08:31:49.608	845.827	17.319	OK	08-06-2023	08:31:49.608	845.827	1007	OK
08-06-2023	08:36:49.609	1145.828	88.732	24.657	231	0	OK	08-06-2023	08:36:49.609	1145.828	17.322	OK	08-06-2023	08:36:49.609	1145.828	1007	OK
08-06-2023	08:41:49.609	1445.828	88.647	24.668	231	0	OK	08-06-2023	08:41:49.609	1445.828	17.322	OK	08-06-2023	08:41:49.609	1445.828	1007	OK
08-06-2023	08:46:49.609	1745.828	88.430	24.697	231	0	OK	08-06-2023	08:46:49.609	1745.828	17.330	OK	08-06-2023	08:46:49.609	1745.828	1007	OK
08-06-2023	08:51:49.611	2045.830	88.396	24.703	230	0	OK	08-06-2023	08:51:49.611	2045.830	17.327	OK	08-06-2023	08:51:49.611	2045.830	1007	OK
08-06-2023	08:56:49.609	2345.829	88.248	24.723	230	0	OK	08-06-2023	08:56:49.609	2345.829	17.330	OK	08-06-2023	08:56:49.609	2345.829	1007	OK
08-06-2023	09:01:49.610	2645.829	88.178	24.731	230	0	OK	08-06-2023	09:01:49.610	2645.829	17.334	OK	08-06-2023	09:01:49.610	2645.829	1007	OK
08-06-2023	09:06:49.608	2945.828	88.185	24.730	230	0	OK	08-06-2023	09:06:49.608	2945.828	17.337	OK	08-06-2023	09:06:49.608	2945.828	1007	OK
08-06-2023	09:11:49.608	3245.827	88.070	24.746	230	0	OK	08-06-2023	09:11:49.608	3245.827	17.343	OK	08-06-2023	09:11:49.608	3245.827	1007	OK
08-06-2023	09:16:49.610	3545.829	88.227	24.723	229	0	OK	08-06-2023	09:16:49.610	3545.829	17.344	OK	08-06-2023	09:16:49.610	3545.829	1007	OK
08-06-2023	09:21:49.609	3845.828	88.153	24.734	231	0	OK	08-06-2023	09:21:49.609	3845.828	17.343	OK	08-06-2023	09:21:49.609	3845.828	1007	OK
08-06-2023	09:26:49.609	4145.828	88.248	24.720	232	0	OK	08-06-2023	09:26:49.609	4145.828	17.349	OK	08-06-2023	09:26:49.609	4145.828	1007	OK
