#--- Experiment --------------------------------------------------------------------------
#230607_tempest_sw_3
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XB7-535-216 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	21.938000	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.131000	27.667000	49.867000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
09-06-2023	15:27:25.589	-18.998	87.073	24.878	245	0	OK	09-06-2023	15:27:25.589	-18.998	17.257	OK	09-06-2023	15:27:25.589	-18.998	1008	OK
09-06-2023	15:32:25.591	281.004	87.323	24.848	246	0	OK	09-06-2023	15:32:25.591	281.004	17.262	OK	09-06-2023	15:32:25.591	281.004	1007	OK
09-06-2023	15:37:25.590	581.003	87.223	24.856	246	0	OK	09-06-2023	15:37:25.590	581.003	17.268	OK	09-06-2023	15:37:25.590	581.003	1008	OK
09-06-2023	15:42:25.591	881.004	87.154	24.864	245	0	OK	09-06-2023	15:42:25.591	881.004	17.268	OK	09-06-2023	15:42:25.591	881.004	1008	OK
09-06-2023	15:47:25.593	1181.006	87.230	24.854	245	0	OK	09-06-2023	15:47:25.593	1181.006	17.269	OK	09-06-2023	15:47:25.593	1181.006	1008	OK
09-06-2023	15:52:25.593	1481.006	87.161	24.862	244	0	OK	09-06-2023	15:52:25.593	1481.006	17.272	OK	09-06-2023	15:52:25.593	1481.006	1008	OK
09-06-2023	15:57:25.707	1781.120	87.236	24.851	244	0	OK	09-06-2023	15:57:25.707	1781.120	17.274	OK	09-06-2023	15:57:25.707	1781.120	1008	OK
09-06-2023	16:02:25.596	2081.009	87.241	24.849	243	0	OK	09-06-2023	16:02:25.596	2081.009	17.282	OK	09-06-2023	16:02:25.596	2081.009	1008	OK
09-06-2023	16:07:25.596	2381.009	87.214	24.852	243	0	OK	09-06-2023	16:07:25.596	2381.009	17.284	OK	09-06-2023	16:07:25.596	2381.009	1008	OK
09-06-2023	16:12:25.598	2681.011	87.314	24.837	242	0	OK	09-06-2023	16:12:25.598	2681.011	17.290	OK	09-06-2023	16:12:25.598	2681.011	1008	OK
09-06-2023	16:17:25.599	2981.012	87.183	24.854	241	0	OK	09-06-2023	16:17:25.599	2981.012	17.290	OK	09-06-2023	16:17:25.599	2981.012	1008	OK
09-06-2023	16:22:25.599	3281.012	87.160	24.858	241	0	OK	09-06-2023	16:22:25.599	3281.012	17.281	OK	09-06-2023	16:22:25.599	3281.012	1008	OK
09-06-2023	16:27:25.599	3581.012	87.180	24.855	240	0	OK	09-06-2023	16:27:25.599	3581.012	17.279	OK	09-06-2023	16:27:25.599	3581.012	1008	OK
09-06-2023	16:32:25.600	3881.013	87.203	24.851	239	0	OK	09-06-2023	16:32:25.600	3881.013	17.277	OK	09-06-2023	16:32:25.600	3881.013	1008	OK
09-06-2023	16:37:25.598	4181.011	87.212	24.850	239	0	OK	09-06-2023	16:37:25.598	4181.011	17.273	OK	09-06-2023	16:37:25.598	4181.011	1008	OK
09-06-2023	16:42:25.600	4481.013	87.210	24.852	239	0	OK	09-06-2023	16:42:25.600	4481.013	17.274	OK	09-06-2023	16:42:25.600	4481.013	1008	OK
09-06-2023	16:47:25.600	4781.012	87.112	24.866	238	0	OK	09-06-2023	16:47:25.600	4781.012	17.280	OK	09-06-2023	16:47:25.600	4781.012	1008	OK
09-06-2023	16:52:25.600	5081.013	87.187	24.855	238	0	OK	09-06-2023	16:52:25.600	5081.013	17.279	OK	09-06-2023	16:52:25.600	5081.013	1008	OK
09-06-2023	16:57:25.715	5381.128	87.217	24.851	238	0	OK	09-06-2023	16:57:25.715	5381.128	17.279	OK	09-06-2023	16:57:25.715	5381.128	1008	OK
09-06-2023	17:02:25.602	5681.015	87.167	24.858	237	0	OK	09-06-2023	17:02:25.602	5681.015	17.282	OK	09-06-2023	17:02:25.602	5681.015	1008	OK
09-06-2023	17:07:25.604	5981.017	87.250	24.846	237	0	OK	09-06-2023	17:07:25.604	5981.017	17.280	OK	09-06-2023	17:07:25.604	5981.017	1008	OK
09-06-2023	17:12:25.603	6281.016	87.253	24.844	237	0	OK	09-06-2023	17:12:25.603	6281.016	17.283	OK	09-06-2023	17:12:25.603	6281.016	1008	OK
09-06-2023	17:17:25.602	6581.015	87.299	24.837	237	0	OK	09-06-2023	17:17:25.602	6581.015	17.284	OK	09-06-2023	17:17:25.602	6581.015	1008	OK
09-06-2023	17:22:25.602	6881.015	87.316	24.835	236	0	OK	09-06-2023	17:22:25.602	6881.015	17.285	OK	09-06-2023	17:22:25.602	6881.015	1008	OK
09-06-2023	17:27:25.717	7181.130	87.247	24.845	236	0	OK	09-06-2023	17:27:25.717	7181.130	17.282	OK	09-06-2023	17:27:25.717	7181.130	1008	OK
09-06-2023	17:32:25.719	7481.132	87.223	24.847	236	0	OK	09-06-2023	17:32:25.719	7481.132	17.290	OK	09-06-2023	17:32:25.719	7481.132	1008	OK
09-06-2023	17:37:25.718	7781.131	87.299	24.836	235	0	OK	09-06-2023	17:37:25.718	7781.131	17.289	OK	09-06-2023	17:37:25.718	7781.131	1008	OK
09-06-2023	17:42:25.607	8081.020	87.359	24.826	235	0	OK	09-06-2023	17:42:25.607	8081.020	17.289	OK	09-06-2023	17:42:25.607	8081.020	1009	OK
09-06-2023	17:47:25.720	8381.132	87.363	24.825	235	0	OK	09-06-2023	17:47:25.720	8381.132	17.293	OK	09-06-2023	17:47:25.720	8381.132	1009	OK
09-06-2023	17:52:25.608	8681.021	87.330	24.829	235	0	OK	09-06-2023	17:52:25.608	8681.021	17.288	OK	09-06-2023	17:52:25.608	8681.021	1009	OK
09-06-2023	17:57:25.609	8981.022	87.365	24.824	235	0	OK	09-06-2023	17:57:25.609	8981.022	17.293	OK	09-06-2023	17:57:25.609	8981.022	1009	OK
09-06-2023	18:02:25.611	9281.024	87.334	24.829	234	0	OK	09-06-2023	18:02:25.611	9281.024	17.295	OK	09-06-2023	18:02:25.611	9281.024	1009	OK
09-06-2023	18:07:25.610	9581.023	87.301	24.832	234	0	OK	09-06-2023	18:07:25.610	9581.023	17.295	OK	09-06-2023	18:07:25.610	9581.023	1009	OK
09-06-2023	18:12:25.610	9881.023	87.223	24.843	234	0	OK	09-06-2023	18:12:25.610	9881.023	17.296	OK	09-06-2023	18:12:25.610	9881.023	1009	OK
09-06-2023	18:17:25.612	10181.025	87.263	24.836	234	0	OK	09-06-2023	18:17:25.612	10181.025	17.299	OK	09-06-2023	18:17:25.612	10181.025	1009	OK
