#--- Experiment --------------------------------------------------------------------------
#230607_tempest_sw_3
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XB7-535-216 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	21.499000	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.163000	27.660000	49.825000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
09-06-2023	15:27:25.850	-18.737	80.787	25.321	348	0	OK	09-06-2023	15:27:25.850	-18.737	17.258	OK	09-06-2023	15:27:25.850	-18.737	1008	OK
09-06-2023	15:32:25.821	281.234	80.757	25.325	349	0	OK	09-06-2023	15:32:25.821	281.234	17.263	OK	09-06-2023	15:32:25.821	281.234	1008	OK
09-06-2023	15:37:25.934	581.347	80.774	25.321	349	0	OK	09-06-2023	15:37:25.934	581.347	17.268	OK	09-06-2023	15:37:25.934	581.347	1008	OK
09-06-2023	15:42:25.820	881.233	80.807	25.315	348	0	OK	09-06-2023	15:42:25.820	881.233	17.268	OK	09-06-2023	15:42:25.820	881.233	1008	OK
09-06-2023	15:47:25.824	1181.237	80.861	25.307	347	0	OK	09-06-2023	15:47:25.824	1181.237	17.269	OK	09-06-2023	15:47:25.824	1181.237	1008	OK
09-06-2023	15:52:25.823	1481.236	80.815	25.313	346	0	OK	09-06-2023	15:52:25.823	1481.236	17.272	OK	09-06-2023	15:52:25.823	1481.236	1008	OK
09-06-2023	15:57:25.841	1781.254	80.776	25.318	346	0	OK	09-06-2023	15:57:25.841	1781.254	17.274	OK	09-06-2023	15:57:25.841	1781.254	1008	OK
09-06-2023	16:02:25.824	2081.236	80.870	25.302	345	0	OK	09-06-2023	16:02:25.824	2081.236	17.281	OK	09-06-2023	16:02:25.824	2081.236	1008	OK
09-06-2023	16:07:25.826	2381.239	80.783	25.315	344	1	OK	09-06-2023	16:07:25.826	2381.239	17.284	OK	09-06-2023	16:07:25.826	2381.239	1008	OK
09-06-2023	16:12:25.825	2681.238	80.865	25.300	344	0	OK	09-06-2023	16:12:25.825	2681.238	17.290	OK	09-06-2023	16:12:25.825	2681.238	1008	OK
09-06-2023	16:17:25.826	2981.239	80.901	25.295	342	0	OK	09-06-2023	16:17:25.826	2981.239	17.289	OK	09-06-2023	16:17:25.826	2981.239	1008	OK
09-06-2023	16:22:25.832	3281.245	80.801	25.311	341	0	OK	09-06-2023	16:22:25.832	3281.245	17.280	OK	09-06-2023	16:22:25.832	3281.245	1008	OK
09-06-2023	16:27:25.825	3581.238	80.836	25.305	341	1	OK	09-06-2023	16:27:25.825	3581.238	17.280	OK	09-06-2023	16:27:25.825	3581.238	1008	OK
09-06-2023	16:32:25.826	3881.239	80.891	25.296	340	0	OK	09-06-2023	16:32:25.826	3881.239	17.276	OK	09-06-2023	16:32:25.826	3881.239	1008	OK
09-06-2023	16:37:25.826	4181.239	80.947	25.289	339	0	OK	09-06-2023	16:37:25.826	4181.239	17.274	OK	09-06-2023	16:37:25.826	4181.239	1008	OK
