#--- Experiment --------------------------------------------------------------------------
#230607_tempest_sw_2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XB7-535-216 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	21.499000	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.163000	27.660000	49.825000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
08-06-2023	08:16:49.973	-53.808	4.631	50.013	668	0	OK	08-06-2023	08:16:49.973	-53.808	17.312	OK	08-06-2023	08:16:49.973	-53.808	1007	OK
08-06-2023	08:21:49.948	246.167	4.558	50.065	677	0	OK	08-06-2023	08:21:49.948	246.167	17.312	OK	08-06-2023	08:21:49.948	246.167	1007	OK
08-06-2023	08:26:49.729	545.948	4.852	49.857	675	0	OK	08-06-2023	08:26:49.729	545.948	17.316	OK	08-06-2023	08:26:49.729	545.948	1007	OK
08-06-2023	08:31:49.728	845.947	5.008	49.747	674	0	OK	08-06-2023	08:31:49.728	845.947	17.318	OK	08-06-2023	08:31:49.728	845.947	1007	OK
08-06-2023	08:36:49.729	1145.948	5.648	49.303	669	0	OK	08-06-2023	08:36:49.729	1145.948	17.322	OK	08-06-2023	08:36:49.729	1145.948	1007	OK
08-06-2023	08:41:49.727	1445.947	6.829	48.505	660	0	OK	08-06-2023	08:41:49.727	1445.947	17.323	OK	08-06-2023	08:41:49.727	1445.947	1007	OK
08-06-2023	08:46:49.728	1745.948	8.707	47.292	646	0	OK	08-06-2023	08:46:49.728	1745.948	17.330	OK	08-06-2023	08:46:49.728	1745.948	1007	OK
08-06-2023	08:51:49.731	2045.951	12.494	45.040	618	0	OK	08-06-2023	08:51:49.731	2045.951	17.327	OK	08-06-2023	08:51:49.731	2045.951	1007	OK
08-06-2023	08:56:49.730	2345.949	19.981	41.218	569	0	OK	08-06-2023	08:56:49.730	2345.949	17.330	OK	08-06-2023	08:56:49.730	2345.949	1007	OK
08-06-2023	09:01:49.728	2645.947	34.408	35.587	490	0	OK	08-06-2023	09:01:49.728	2645.947	17.334	OK	08-06-2023	09:01:49.728	2645.947	1007	OK
08-06-2023	09:06:49.730	2945.949	75.001	26.227	352	0	OK	08-06-2023	09:06:49.730	2945.949	17.337	OK	08-06-2023	09:06:49.730	2945.949	1007	OK
08-06-2023	09:11:49.729	3245.948	85.032	24.708	331	0	OK	08-06-2023	09:11:49.729	3245.948	17.343	OK	08-06-2023	09:11:49.729	3245.948	1007	OK
08-06-2023	09:16:49.729	3545.948	85.190	24.684	330	0	OK	08-06-2023	09:16:49.729	3545.948	17.344	OK	08-06-2023	09:16:49.729	3545.948	1007	OK
08-06-2023	09:21:49.728	3845.947	85.332	24.665	332	0	OK	08-06-2023	09:21:49.728	3845.947	17.343	OK	08-06-2023	09:21:49.728	3845.947	1007	OK
08-06-2023	09:26:49.727	4145.947	85.068	24.702	334	0	OK	08-06-2023	09:26:49.727	4145.947	17.349	OK	08-06-2023	09:26:49.727	4145.947	1007	OK
