#--- Experiment --------------------------------------------------------------------------
#230607_tempest_sw_2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XB7-535-216 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	22.362000	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.148000	27.680000	49.670000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
08-06-2023	08:16:49.866	-53.915	0.491	53.171	483	0	OK	08-06-2023	08:16:49.866	-53.915	17.312	OK	08-06-2023	08:16:49.866	-53.915	1007	OK
08-06-2023	08:21:49.844	246.064	0.492	53.170	490	0	OK	08-06-2023	08:21:49.844	246.064	17.312	OK	08-06-2023	08:21:49.844	246.064	1007	OK
08-06-2023	08:26:49.941	546.160	0.485	53.175	491	0	OK	08-06-2023	08:26:49.941	546.160	17.316	OK	08-06-2023	08:26:49.941	546.160	1007	OK
08-06-2023	08:31:49.938	846.157	0.495	53.168	491	0	OK	08-06-2023	08:31:49.938	846.157	17.320	OK	08-06-2023	08:31:49.938	846.157	1007	OK
08-06-2023	08:36:49.828	1146.047	0.485	53.175	491	0	OK	08-06-2023	08:36:49.828	1146.047	17.322	OK	08-06-2023	08:36:49.828	1146.047	1007	OK
08-06-2023	08:41:49.939	1446.158	0.493	53.169	491	0	OK	08-06-2023	08:41:49.939	1446.158	17.323	OK	08-06-2023	08:41:49.939	1446.158	1007	OK
08-06-2023	08:46:49.940	1746.159	0.480	53.179	490	0	OK	08-06-2023	08:46:49.940	1746.159	17.329	OK	08-06-2023	08:46:49.940	1746.159	1007	OK
08-06-2023	08:51:49.957	2046.176	0.493	53.169	489	0	OK	08-06-2023	08:51:49.957	2046.176	17.328	OK	08-06-2023	08:51:49.957	2046.176	1007	OK
08-06-2023	08:56:49.941	2346.161	0.488	53.173	489	0	OK	08-06-2023	08:56:49.941	2346.161	17.330	OK	08-06-2023	08:56:49.941	2346.161	1007	OK
08-06-2023	09:01:49.943	2646.162	0.489	53.172	488	0	OK	08-06-2023	09:01:49.943	2646.162	17.333	OK	08-06-2023	09:01:49.943	2646.162	1007	OK
08-06-2023	09:06:49.948	2946.167	0.481	53.178	487	0	OK	08-06-2023	09:06:49.948	2946.167	17.337	OK	08-06-2023	09:06:49.948	2946.167	1007	OK
08-06-2023	09:11:49.951	3246.170	0.493	53.169	486	0	OK	08-06-2023	09:11:49.951	3246.170	17.342	OK	08-06-2023	09:11:49.951	3246.170	1007	OK
08-06-2023	09:16:49.952	3546.171	0.490	53.171	486	0	OK	08-06-2023	09:16:49.952	3546.171	17.344	OK	08-06-2023	09:16:49.952	3546.171	1007	OK
08-06-2023	09:21:49.948	3846.167	0.498	53.165	489	0	OK	08-06-2023	09:21:49.948	3846.167	17.343	OK	08-06-2023	09:21:49.948	3846.167	1007	OK
08-06-2023	09:26:49.949	4146.168	0.497	53.166	491	0	OK	08-06-2023	09:26:49.949	4146.168	17.349	OK	08-06-2023	09:26:49.949	4146.168	1007	OK
