#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:2411E508596FD910 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA6-539-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	21.000000	53.900000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1013.786000	27.552000	59.785000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
13-06-2023	07:38:41.497	-143.531	94.027	22.819	222	0	OK	13-06-2023	07:38:41.497	-143.531	18.140	OK	13-06-2023	07:38:41.497	-143.531	1010	OK
13-06-2023	07:43:41.577	156.549	94.117	22.809	221	0	OK	13-06-2023	07:43:41.577	156.549	18.133	OK	13-06-2023	07:43:41.577	156.549	1009	OK
13-06-2023	07:48:41.575	456.547	94.057	22.817	220	0	OK	13-06-2023	07:48:41.575	456.547	18.135	OK	13-06-2023	07:48:41.575	456.547	1009	OK
13-06-2023	07:53:41.575	756.547	94.043	22.819	219	0	OK	13-06-2023	07:53:41.575	756.547	18.131	OK	13-06-2023	07:53:41.575	756.547	1009	OK
13-06-2023	07:58:41.575	1056.547	93.894	22.836	218	0	OK	13-06-2023	07:58:41.575	1056.547	18.132	OK	13-06-2023	07:58:41.575	1056.547	1010	OK
13-06-2023	08:03:41.574	1356.546	94.002	22.823	218	0	OK	13-06-2023	08:03:41.574	1356.546	18.126	OK	13-06-2023	08:03:41.574	1356.546	1010	OK
13-06-2023	08:08:41.572	1656.545	94.003	22.823	217	0	OK	13-06-2023	08:08:41.572	1656.545	18.127	OK	13-06-2023	08:08:41.572	1656.545	1010	OK
13-06-2023	08:13:41.579	1956.551	94.024	22.822	216	0	OK	13-06-2023	08:13:41.579	1956.551	18.127	OK	13-06-2023	08:13:41.579	1956.551	1009	OK
13-06-2023	08:18:41.574	2256.546	93.903	22.837	216	0	OK	13-06-2023	08:18:41.574	2256.546	18.124	OK	13-06-2023	08:18:41.574	2256.546	1009	OK
13-06-2023	08:23:41.577	2556.549	93.874	22.840	215	0	OK	13-06-2023	08:23:41.577	2556.549	18.125	OK	13-06-2023	08:23:41.577	2556.549	1010	OK
13-06-2023	08:28:41.577	2856.549	93.909	22.838	214	0	OK	13-06-2023	08:28:41.577	2856.549	18.122	OK	13-06-2023	08:28:41.577	2856.549	1009	OK
13-06-2023	08:33:41.578	3156.550	93.928	22.834	214	0	OK	13-06-2023	08:33:41.578	3156.550	18.121	OK	13-06-2023	08:33:41.578	3156.550	1009	OK
13-06-2023	08:38:41.576	3456.548	93.968	22.829	213	0	OK	13-06-2023	08:38:41.576	3456.548	18.121	OK	13-06-2023	08:38:41.576	3456.548	1009	OK
13-06-2023	08:43:41.578	3756.551	94.022	22.822	213	0	OK	13-06-2023	08:43:41.578	3756.551	18.116	OK	13-06-2023	08:43:41.578	3756.551	1010	OK
13-06-2023	08:48:41.581	4056.553	94.126	22.809	213	0	OK	13-06-2023	08:48:41.581	4056.553	18.118	OK	13-06-2023	08:48:41.581	4056.553	1010	OK
