#--- Experiment --------------------------------------------------------------------------
#230604_sw_tempest_1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XB7-535-216 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	21.499000	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.163000	27.660000	49.825000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
04-06-2023	08:48:53.970	0.158	97.300	22.925	340	16	OK	04-06-2023	08:48:53.970	0.158	17.700	OK	04-06-2023	08:48:53.970	0.158	1018	OK
04-06-2023	08:53:54.229	300.417	70.015	26.993	409	0	OK	04-06-2023	08:53:54.229	300.417	16.740	OK	04-06-2023	08:53:54.229	300.417	1018	OK
04-06-2023	08:58:54.074	600.261	50.333	31.038	479	0	OK	04-06-2023	08:58:54.074	600.261	16.665	OK	04-06-2023	08:58:54.074	600.261	1018	OK
04-06-2023	09:03:54.061	900.248	37.439	34.564	537	0	OK	04-06-2023	09:03:54.061	900.248	16.642	OK	04-06-2023	09:03:54.061	900.248	1018	OK
04-06-2023	09:08:53.952	1200.139	28.732	37.532	585	0	OK	04-06-2023	09:08:53.952	1200.139	16.634	OK	04-06-2023	09:08:53.952	1200.139	1018	OK
04-06-2023	09:13:53.950	1500.137	22.668	39.975	622	0	OK	04-06-2023	09:13:53.950	1500.137	16.625	OK	04-06-2023	09:13:53.950	1500.137	1018	OK
04-06-2023	09:18:53.956	1800.143	18.410	41.922	650	0	OK	04-06-2023	09:18:53.956	1800.143	16.618	OK	04-06-2023	09:18:53.956	1800.143	1018	OK
04-06-2023	09:23:53.957	2100.144	15.365	43.452	672	0	OK	04-06-2023	09:23:53.957	2100.144	16.615	OK	04-06-2023	09:23:53.957	2100.144	1018	OK
04-06-2023	09:28:53.954	2400.141	13.318	44.554	687	0	OK	04-06-2023	09:28:53.954	2400.141	16.606	OK	04-06-2023	09:28:53.954	2400.141	1018	OK
04-06-2023	09:33:53.954	2700.141	11.884	45.363	698	0	OK	04-06-2023	09:33:53.954	2700.141	16.606	OK	04-06-2023	09:33:53.954	2700.141	1018	OK
04-06-2023	09:38:53.955	3000.142	10.957	45.904	705	0	OK	04-06-2023	09:38:53.955	3000.142	16.602	OK	04-06-2023	09:38:53.955	3000.142	1018	OK
04-06-2023	09:43:53.953	3300.141	10.373	46.253	710	0	OK	04-06-2023	09:43:53.953	3300.141	16.600	OK	04-06-2023	09:43:53.953	3300.141	1018	OK
04-06-2023	09:48:53.955	3600.142	9.996	46.481	712	0	OK	04-06-2023	09:48:53.955	3600.142	16.597	OK	04-06-2023	09:48:53.955	3600.142	1018	OK
04-06-2023	09:53:53.954	3900.142	9.780	46.613	713	0	OK	04-06-2023	09:53:53.954	3900.142	16.595	OK	04-06-2023	09:53:53.954	3900.142	1018	OK
04-06-2023	09:58:53.957	4200.144	9.680	46.675	713	0	OK	04-06-2023	09:58:53.957	4200.144	16.594	OK	04-06-2023	09:58:53.957	4200.144	1018	OK
