#--- Experiment --------------------------------------------------------------------------
#230604_sw_tempest_1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XB7-535-216 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/3/2023	12/31/2000	22.362000	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.148000	27.680000	49.670000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
04-06-2023	08:48:54.184	0.372	96.374	23.929	252	14	OK	04-06-2023	08:48:54.184	0.372	17.702	OK	04-06-2023	08:48:54.184	0.372	1018	OK
04-06-2023	08:53:54.097	300.284	56.127	30.617	329	0	OK	04-06-2023	08:53:54.097	300.284	16.740	OK	04-06-2023	08:53:54.097	300.284	1018	OK
04-06-2023	08:58:54.180	600.367	37.696	35.346	381	0	OK	04-06-2023	08:58:54.180	600.367	16.665	OK	04-06-2023	08:58:54.180	600.367	1018	OK
04-06-2023	09:03:54.166	900.354	29.778	37.951	408	0	OK	04-06-2023	09:03:54.166	900.354	16.642	OK	04-06-2023	09:03:54.166	900.354	1018	OK
04-06-2023	09:08:54.155	1200.343	26.448	39.185	421	0	OK	04-06-2023	09:08:54.155	1200.343	16.634	OK	04-06-2023	09:08:54.155	1200.343	1018	OK
04-06-2023	09:13:54.052	1500.239	25.256	39.649	426	0	OK	04-06-2023	09:13:54.052	1500.239	16.625	OK	04-06-2023	09:13:54.052	1500.239	1018	OK
04-06-2023	09:18:54.156	1800.343	24.927	39.780	428	0	OK	04-06-2023	09:18:54.156	1800.343	16.617	OK	04-06-2023	09:18:54.156	1800.343	1018	OK
04-06-2023	09:23:54.174	2100.361	25.356	39.612	427	0	OK	04-06-2023	09:23:54.174	2100.361	16.615	OK	04-06-2023	09:23:54.174	2100.361	1018	OK
04-06-2023	09:28:54.153	2400.340	26.215	39.278	424	0	OK	04-06-2023	09:28:54.153	2400.340	16.606	OK	04-06-2023	09:28:54.153	2400.340	1018	OK
04-06-2023	09:33:54.154	2700.341	27.197	38.904	420	0	OK	04-06-2023	09:33:54.154	2700.341	16.605	OK	04-06-2023	09:33:54.154	2700.341	1018	OK
04-06-2023	09:38:54.169	3000.357	28.308	38.491	416	0	OK	04-06-2023	09:38:54.169	3000.357	16.603	OK	04-06-2023	09:38:54.169	3000.357	1018	OK
04-06-2023	09:43:54.158	3300.345	29.491	38.062	412	0	OK	04-06-2023	09:43:54.158	3300.345	16.601	OK	04-06-2023	09:43:54.158	3300.345	1018	OK
04-06-2023	09:48:54.153	3600.340	30.660	37.648	408	0	OK	04-06-2023	09:48:54.153	3600.340	16.598	OK	04-06-2023	09:48:54.153	3600.340	1018	OK
04-06-2023	09:53:54.154	3900.341	31.884	37.227	404	0	OK	04-06-2023	09:53:54.154	3900.341	16.594	OK	04-06-2023	09:53:54.154	3900.341	1018	OK
04-06-2023	09:58:54.157	4200.344	33.043	36.837	400	0	OK	04-06-2023	09:58:54.157	4200.344	16.593	OK	04-06-2023	09:58:54.157	4200.344	1018	OK
04-06-2023	10:03:54.153	4500.340	34.192	36.460	397	0	OK	04-06-2023	10:03:54.153	4500.340	16.592	OK	04-06-2023	10:03:54.153	4500.340	1018	OK
